Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 02:53:45,84r,1332
shelfMoved,2017-12-25 03:01:45,168r,1337
shelfMoved,2017-12-25 03:03:45,203r,1340
shelfDelivered,2017-12-25 03:05:45,84r,1341
shelfMoved,2017-12-25 03:07:45,198r,1343
disposeShelf,2017-12-25 03:13:45,84r,1355
shelfDelivered,2017-12-25 03:16:45,198r,1359
shelfMoved,2017-12-25 03:19:45,80r,1364
disposeShelf,2017-12-25 03:27:45,198r,1377
shelfMoved,2017-12-25 03:31:45,183r,1383
shelfDelivered,2017-12-25 03:32:45,168r,1384
shelfDelivered,2017-12-25 03:33:45,203r,1385
shelfMoved,2017-12-25 03:36:45,14r,1388
shelfDelivered,2017-12-25 03:39:45,14r,1396
shelfMoved,2017-12-25 03:41:45,235r,1399
shelfDelivered,2017-12-25 03:42:45,80r,1401
shelfMoved,2017-12-25 03:45:45,75r,1404
shelfDelivered,2017-12-25 03:46:45,183r,1407
shelfMoved,2017-12-25 03:49:45,164r,1414
disposeShelf,2017-12-25 03:54:45,203r,1425
shelfMoved,2017-12-25 03:57:45,126r,1430
shelfDelivered,2017-12-25 03:58:45,75r,1433
shelfMoved,2017-12-25 04:03:45,249r,1443
disposeShelf,2017-12-25 04:06:45,183r,1450
disposeShelf,2017-12-25 04:07:45,80r,1452
disposeShelf,2017-12-25 04:09:45,168r,1455
shelfMoved,2017-12-25 04:15:45,208r,1468
shelfMoved,2017-12-25 04:17:45,200r,1469
shelfDelivered,2017-12-25 04:19:45,235r,1472
shelfMoved,2017-12-25 04:21:45,34r,1474
shelfDelivered,2017-12-25 04:24:45,164r,1478
disposeShelf,2017-12-25 04:27:45,14r,1482
disposeShelf,2017-12-25 04:28:45,75r,1483
shelfMoved,2017-12-25 04:31:45,49r,1487
shelfDelivered,2017-12-25 04:34:45,126r,1490
shelfMoved,2017-12-25 04:35:45,103r,1492
shelfDelivered,2017-12-25 04:40:45,200r,1502
shelfMoved,2017-12-25 04:42:45,36r,1503
shelfDelivered,2017-12-25 04:44:45,249r,1505
shelfMoved,2017-12-25 04:52:45,142r,1520
shelfDelivered,2017-12-25 04:52:45,34r,1521
shelfDelivered,2017-12-25 04:56:45,36r,1527
shelfDelivered,2017-12-25 04:59:45,49r,1533
shelfMoved,2017-12-25 05:02:45,219r,1536
shelfDelivered,2017-12-25 05:04:45,103r,1539
shelfDelivered,2017-12-25 05:10:45,142r,1549
shelfDelivered,2017-12-25 05:14:45,208r,1554
shelfMoved,2017-12-25 05:15:45,62r,1555
disposeShelf,2017-12-25 05:19:45,164r,1560
shelfMoved,2017-12-25 05:23:45,181r,1569
shelfDelivered,2017-12-25 05:25:45,219r,1574
shelfMoved,2017-12-25 05:27:45,226r,1576
shelfMoved,2017-12-25 05:31:45,63r,1583
shelfMoved,2017-12-25 05:36:45,209r,1593
shelfMoved,2017-12-25 05:41:45,165r,1602
shelfDelivered,2017-12-25 05:43:45,63r,1605
shelfMoved,2017-12-25 05:45:45,40r,1607
shelfMoved,2017-12-25 05:50:45,104r,1618
shelfDelivered,2017-12-25 05:53:45,209r,1622
shelfDelivered,2017-12-25 05:54:45,62r,1623
shelfDelivered,2017-12-25 05:59:45,226r,1633
shelfMoved,2017-12-25 06:02:45,120r,1637
shelfMoved,2017-12-25 06:04:45,238r,1639
shelfDelivered,2017-12-25 06:05:45,104r,1642
shelfDelivered,2017-12-25 06:07:45,181r,1644
shelfMoved,2017-12-25 06:09:45,85r,1647
shelfMoved,2017-12-25 06:13:45,222r,1657
shelfDelivered,2017-12-25 06:16:45,238r,1661
shelfMoved,2017-12-25 06:19:45,56r,1664
shelfMoved,2017-12-25 06:22:45,178r,1669
shelfDelivered,2017-12-25 06:25:45,120r,1673
shelfDelivered,2017-12-25 06:26:45,165r,1674
shelfMoved,2017-12-25 06:28:45,186r,1675
shelfMoved,2017-12-25 06:30:45,18r,1678
shelfDelivered,2017-12-25 06:32:45,85r,1680
shelfMoved,2017-12-25 06:36:45,221r,1688
disposeShelf,2017-12-25 06:40:45,200r,1696
shelfDelivered,2017-12-25 06:43:45,56r,1700
shelfDelivered,2017-12-25 06:45:45,40r,1702
shelfMoved,2017-12-25 06:48:45,236r,1707
shelfDelivered,2017-12-25 06:50:45,222r,1709
shelfDelivered,2017-12-25 06:51:45,178r,1712
shelfDelivered,2017-12-25 06:57:45,221r,1725
shelfDelivered,2017-12-25 06:59:45,18r,1726
disposeShelf,2017-12-25 07:03:45,249r,1734
shelfMoved,2017-12-25 07:11:45,5r,1749
shelfMoved,2017-12-25 07:14:45,139r,1753
shelfDelivered,2017-12-25 07:16:45,236r,1755
shelfMoved,2017-12-25 07:19:45,15r,1759
shelfMoved,2017-12-25 07:22:45,92r,1764
shelfDelivered,2017-12-25 07:23:45,186r,1766
shelfMoved,2017-12-25 07:27:45,128r,1773
disposeShelf,2017-12-25 07:30:45,36r,1777
disposeShelf,2017-12-25 07:33:45,34r,1781
shelfMoved,2017-12-25 07:36:45,189r,1787
shelfDelivered,2017-12-25 07:39:45,15r,1790
shelfMoved,2017-12-25 07:42:45,127r,1794
shelfDelivered,2017-12-25 07:49:45,5r,1808
shelfDelivered,2017-12-25 07:51:45,139r,1811
shelfDelivered,2017-12-25 07:55:45,128r,1816
shelfMoved,2017-12-25 07:56:45,51r,1817
shelfMoved,2017-12-25 07:59:45,45r,1824
shelfDelivered,2017-12-25 08:01:45,92r,1827
shelfMoved,2017-12-25 08:04:45,47r,1835
