Chip,Timestamp,Item Id,Entry Id
collector,2017-12-25 03:41:13,449p,1361
extraCheck,2017-12-25 03:52:13,449p,1370
collector,2017-12-25 04:04:13,433p,1384
collector,2017-12-25 04:08:13,350p,1396
collector,2017-12-25 04:11:13,167p,1399
packageDone,2017-12-25 04:16:13,449p,1382
collector,2017-12-25 04:21:13,293p,1398
collector,2017-12-25 04:26:13,768p,1400
collector,2017-12-25 04:38:13,645p,1443
collector,2017-12-25 04:38:13,523p,1444
collector,2017-12-25 04:57:13,126p,1445
extraCheck,2017-12-25 04:58:13,433p,1439
collector,2017-12-25 05:08:13,617p,1462
packageDone,2017-12-25 05:16:13,433p,1463
collector,2017-12-25 05:20:13,725p,1482
collector,2017-12-25 05:30:13,676p,1491
collector,2017-12-25 05:34:13,601p,1511
collector,2017-12-25 05:38:13,169p,1512
extraCheck,2017-12-25 05:42:13,617p,1510
collector,2017-12-25 05:51:13,637p,1537
collector,2017-12-25 05:59:13,539p,1547
collector,2017-12-25 06:04:13,319p,1548
collector,2017-12-25 06:05:13,476p,1557
packageDone,2017-12-25 06:07:13,617p,1536
collector,2017-12-25 06:09:13,97p,1562
extraCheck,2017-12-25 06:21:13,293p,1569
collector,2017-12-25 06:22:13,416p,1576
packageDone,2017-12-25 06:36:13,293p,1578
extraCheck,2017-12-25 06:42:13,350p,1590
packageDone,2017-12-25 06:49:13,350p,1594
collector,2017-12-25 06:54:13,145p,1602
extraCheck,2017-12-25 07:01:13,167p,1603
collector,2017-12-25 07:18:13,249p,1630
packageDone,2017-12-25 07:21:13,167p,1614
collector,2017-12-25 07:23:13,380p,1644
collector,2017-12-25 07:26:13,270p,1649
collector,2017-12-25 07:30:13,638p,1654
collector,2017-12-25 07:34:13,731p,1661
extraCheck,2017-12-25 07:36:13,768p,1652
packageDone,2017-12-25 07:40:13,768p,1667
extraCheck,2017-12-25 07:49:13,97p,1672
collector,2017-12-25 08:01:13,104p,1680
packageDone,2017-12-25 08:03:13,97p,1676
