Chip,Timestamp,Item Id,Entry Id
collector,2017-12-25 03:22:30,655p,1333
collector,2017-12-25 03:41:30,744p,1359
packageDone,2017-12-25 03:44:30,655p,1344
packageDone,2017-12-25 03:50:30,744p,1373
collector,2017-12-25 04:01:30,661p,1388
collector,2017-12-25 04:12:30,630p,1407
collector,2017-12-25 04:17:30,428p,1411
extraCheck,2017-12-25 04:22:30,661p,1402
collector,2017-12-25 04:26:30,270p,1420
collector,2017-12-25 04:29:30,781p,1428
collector,2017-12-25 04:39:30,34p,1446
collector,2017-12-25 04:45:30,260p,1455
packageDone,2017-12-25 04:47:30,661p,1444
collector,2017-12-25 04:53:30,624p,1464
extraCheck,2017-12-25 05:08:30,781p,1481
collector,2017-12-25 05:08:30,733p,1493
packageDone,2017-12-25 05:16:30,781p,1498
collector,2017-12-25 05:20:30,391p,1506
extraCheck,2017-12-25 05:22:30,630p,1511
packageDone,2017-12-25 05:39:30,630p,1515
collector,2017-12-25 05:41:30,790p,1524
collector,2017-12-25 05:43:30,614p,1536
collector,2017-12-25 05:47:30,629p,1534
collector,2017-12-25 05:50:30,65p,1531
extraCheck,2017-12-25 05:57:30,391p,1547
collector,2017-12-25 06:00:30,407p,1567
packageDone,2017-12-25 06:01:30,391p,1566
collector,2017-12-25 06:04:30,621p,1571
extraCheck,2017-12-25 06:12:30,428p,1580
collector,2017-12-25 06:17:30,68p,1585
collector,2017-12-25 06:19:30,69p,1591
packageDone,2017-12-25 06:25:30,428p,1587
extraCheck,2017-12-25 06:31:30,270p,1608
collector,2017-12-25 06:36:30,729p,1613
packageDone,2017-12-25 06:40:30,270p,1611
collector,2017-12-25 06:43:30,29p,1616
extraCheck,2017-12-25 06:52:30,733p,1627
collector,2017-12-25 06:59:30,210p,1632
packageDone,2017-12-25 07:01:30,733p,1628
extraCheck,2017-12-25 07:14:30,34p,1639
collector,2017-12-25 07:16:30,298p,1645
packageDone,2017-12-25 07:29:30,34p,1643
extraCheck,2017-12-25 07:33:30,260p,1653
packageDone,2017-12-25 08:01:30,260p,1655
packageDone,2017-12-25 08:09:30,624p,1664
extraCheck,2017-12-25 08:13:30,69p,1673
packageDone,2017-12-25 08:22:30,69p,1678
collector,2017-12-25 08:35:30,587p,1704
extraCheck,2017-12-25 08:39:30,621p,1696
collector,2017-12-25 08:40:30,740p,1711
packageDone,2017-12-25 08:45:30,621p,1717
extraCheck,2017-12-25 08:48:30,407p,1730
packageDone,2017-12-25 08:54:30,407p,1732
collector,2017-12-25 09:00:30,563p,1735
collector,2017-12-25 09:06:30,163p,1743
collector,2017-12-25 09:10:30,246p,1750
extraCheck,2017-12-25 09:13:30,790p,1747
collector,2017-12-25 09:13:30,718p,1758
collector,2017-12-25 09:18:30,535p,1764
collector,2017-12-25 09:26:30,258p,1781
packageDone,2017-12-25 09:29:30,790p,1767
