Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
655CP,2017-12-25 02:44:30,2017-12-25 02:48:30,Request product,process activity,clerk,1c,product,655p,1312
655CP,2017-12-25 02:49:30,2017-12-25 02:49:30,Assgin robot,process activity,robot,16r,shelf,27s,1314
744CP,2017-12-25 02:47:30,2017-12-25 02:58:30,Request product,process activity,clerk,1c,product,744p,1313
744CP,2017-12-25 02:59:30,2017-12-25 02:59:30,Assgin robot,process activity,robot,11r,shelf,5s,1318
630CP,2017-12-25 02:43:30,2017-12-25 03:00:30,Request product,process activity,clerk,1c,product,630p,1311
630CP,2017-12-25 03:01:30,2017-12-25 03:01:30,Assgin robot,process activity,robot,7r,shelf,27s,1321
661CP,2017-12-25 03:10:30,2017-12-25 03:14:30,Request product,process activity,clerk,1c,product,661p,1323
661CP,2017-12-25 03:14:30,2017-12-25 03:14:30,Assgin robot,process activity,robot,6r,shelf,3s,1326
428CP,2017-12-25 02:55:30,2017-12-25 03:19:30,Request product,process activity,clerk,1c,product,428p,1317
428CP,2017-12-25 03:19:30,2017-12-25 03:19:30,Assgin robot,process activity,robot,15r,shelf,10s,1332
655CP,2017-12-25 03:24:30,2017-12-25 03:24:30,check if the product was shaked,process activity,clerk,1c,product,655p,1339
781CP,2017-12-25 02:59:30,2017-12-25 03:25:30,Request product,process activity,clerk,1c,product,781p,1319
621CP,2017-12-25 03:21:30,2017-12-25 03:27:30,Request product,process activity,clerk,1c,product,621p,1335
781CP,2017-12-25 03:28:30,2017-12-25 03:28:30,Assgin robot,process activity,robot,18r,shelf,21s,1343
621CP,2017-12-25 03:30:30,2017-12-25 03:30:30,Assgin robot,process activity,robot,0r,shelf,10s,1348
260CP,2017-12-25 03:15:30,2017-12-25 03:32:30,Request product,process activity,clerk,1c,product,260p,1327
260CP,2017-12-25 03:32:30,2017-12-25 03:32:30,Assgin robot,process activity,robot,22r,shelf,24s,1352
655CP,2017-12-25 03:45:30,2017-12-25 03:45:30,Product Delivered,process activity,clerk,1c,product,655p,1370
270CP,2017-12-25 03:39:30,2017-12-25 03:45:30,Request product,process activity,clerk,1c,product,270p,1358
34CP,2017-12-25 03:22:30,2017-12-25 03:45:30,Request product,process activity,clerk,1c,product,34p,1337
744CP,2017-12-25 03:46:30,2017-12-25 03:46:30,check if the product was shaked,process activity,clerk,1c,product,744p,1372
34CP,2017-12-25 03:49:30,2017-12-25 03:49:30,Assgin robot,process activity,robot,1r,shelf,8s,1376
270CP,2017-12-25 03:49:30,2017-12-25 03:49:30,Assgin robot,process activity,robot,12r,shelf,15s,1377
744CP,2017-12-25 03:50:30,2017-12-25 03:50:30,Product Delivered,process activity,clerk,1c,product,744p,1378
68CP,2017-12-25 03:30:30,2017-12-25 03:56:30,Request product,process activity,clerk,1c,product,68p,1349
68CP,2017-12-25 03:56:30,2017-12-25 03:56:30,Assgin robot,process activity,robot,9r,shelf,15s,1386
624CP,2017-12-25 03:45:30,2017-12-25 04:01:30,Request product,process activity,clerk,1c,product,624p,1371
624CP,2017-12-25 04:06:30,2017-12-25 04:06:30,Assgin robot,process activity,robot,13r,shelf,22s,1400
661CP,2017-12-25 04:06:30,2017-12-25 04:06:30,check if the product was shaked,process activity,clerk,1c,product,661p,1401
733CP,2017-12-25 03:47:30,2017-12-25 04:11:30,Request product,process activity,clerk,1c,product,733p,1374
733CP,2017-12-25 04:12:30,2017-12-25 04:12:30,Assgin robot,process activity,robot,16r,shelf,6s,1413
65CP,2017-12-25 04:15:30,2017-12-25 04:18:30,Request product,process activity,clerk,1c,product,65p,1417
65CP,2017-12-25 04:18:30,2017-12-25 04:18:30,Assgin robot,process activity,robot,17r,shelf,2s,1421
790CP,2017-12-25 03:51:30,2017-12-25 04:19:30,Request product,process activity,clerk,1c,product,790p,1380
790CP,2017-12-25 04:22:30,2017-12-25 04:22:30,Assgin robot,process activity,robot,5r,shelf,33s,1426
391CP,2017-12-25 04:00:30,2017-12-25 04:25:30,Request product,process activity,clerk,1c,product,391p,1392
391CP,2017-12-25 04:25:30,2017-12-25 04:25:30,Assgin robot,process activity,robot,20r,shelf,11s,1431
629CP,2017-12-25 04:38:30,2017-12-25 04:43:30,Request product,process activity,clerk,1c,product,629p,1451
629CP,2017-12-25 04:44:30,2017-12-25 04:44:30,Assgin robot,process activity,robot,21r,shelf,8s,1458
661CP,2017-12-25 04:47:30,2017-12-25 04:47:30,Product Delivered,process activity,clerk,1c,product,661p,1465
781CP,2017-12-25 04:49:30,2017-12-25 04:49:30,check if the product was shaked,process activity,clerk,1c,product,781p,1467
614CP,2017-12-25 04:28:30,2017-12-25 04:52:30,Request product,process activity,clerk,1c,product,614p,1435
614CP,2017-12-25 04:52:30,2017-12-25 04:52:30,Assgin robot,process activity,robot,24r,shelf,7s,1470
407CP,2017-12-25 04:36:30,2017-12-25 04:59:30,Request product,process activity,clerk,1c,product,407p,1447
407CP,2017-12-25 04:59:30,2017-12-25 04:59:30,Assgin robot,process activity,robot,23r,shelf,0s,1482
591CP,2017-12-25 04:39:30,2017-12-25 05:01:30,Request product,process activity,clerk,1c,product,591p,1454
591CP,2017-12-25 05:02:30,2017-12-25 05:02:30,Assgin robot,process activity,robot,11r,shelf,7s,1485
781CP,2017-12-25 05:18:30,2017-12-25 05:18:30,Product Delivered,process activity,clerk,1c,product,781p,1507
630CP,2017-12-25 05:20:30,2017-12-25 05:20:30,check if the product was shaked,process activity,clerk,1c,product,630p,1510
449CP,2017-12-25 05:10:30,2017-12-25 05:37:30,Request product,process activity,clerk,1c,product,449p,1500
449CP,2017-12-25 05:37:30,2017-12-25 05:37:30,Assgin robot,process activity,robot,3r,shelf,7s,1532
69CP,2017-12-25 05:22:30,2017-12-25 05:37:30,Request product,process activity,clerk,1c,product,69p,1514
69CP,2017-12-25 05:38:30,2017-12-25 05:38:30,Assgin robot,process activity,robot,18r,shelf,35s,1533
630CP,2017-12-25 05:40:30,2017-12-25 05:40:30,Product Delivered,process activity,clerk,1c,product,630p,1537
391CP,2017-12-25 05:41:30,2017-12-25 05:41:30,check if the product was shaked,process activity,clerk,1c,product,391p,1540
729CP,2017-12-25 05:41:30,2017-12-25 05:54:30,Request product,process activity,clerk,1c,product,729p,1539
729CP,2017-12-25 05:55:30,2017-12-25 05:55:30,Assgin robot,process activity,robot,7r,shelf,32s,1561
391CP,2017-12-25 06:01:30,2017-12-25 06:02:30,Product Delivered,process activity,clerk,1c,product,391p,1573
428CP,2017-12-25 06:05:30,2017-12-25 06:05:30,check if the product was shaked,process activity,clerk,1c,product,428p,1579
29CP,2017-12-25 05:48:30,2017-12-25 06:13:30,Request product,process activity,clerk,1c,product,29p,1550
29CP,2017-12-25 06:13:30,2017-12-25 06:13:30,Assgin robot,process activity,robot,19r,shelf,38s,1588
210CP,2017-12-25 06:05:30,2017-12-25 06:17:30,Request product,process activity,clerk,1c,product,210p,1578
210CP,2017-12-25 06:18:30,2017-12-25 06:18:30,Assgin robot,process activity,robot,20r,shelf,36s,1595
428CP,2017-12-25 06:26:30,2017-12-25 06:26:30,Product Delivered,process activity,clerk,1c,product,428p,1605
270CP,2017-12-25 06:27:30,2017-12-25 06:27:30,check if the product was shaked,process activity,clerk,1c,product,270p,1607
298CP,2017-12-25 06:07:30,2017-12-25 06:30:30,Request product,process activity,clerk,1c,product,298p,1582
298CP,2017-12-25 06:30:30,2017-12-25 06:30:30,Assgin robot,process activity,robot,8r,shelf,3s,1609
270CP,2017-12-25 06:41:30,2017-12-25 06:41:30,Product Delivered,process activity,clerk,1c,product,270p,1621
535CP,2017-12-25 06:26:30,2017-12-25 06:41:30,Request product,process activity,clerk,1c,product,535p,1606
535CP,2017-12-25 06:42:30,2017-12-25 06:42:30,Assgin robot,process activity,robot,15r,shelf,32s,1623
733CP,2017-12-25 06:42:30,2017-12-25 06:42:30,check if the product was shaked,process activity,clerk,1c,product,733p,1624
733CP,2017-12-25 07:02:30,2017-12-25 07:02:30,Product Delivered,process activity,clerk,1c,product,733p,1636
34CP,2017-12-25 07:03:30,2017-12-25 07:03:30,check if the product was shaked,process activity,clerk,1c,product,34p,1638
718CP,2017-12-25 07:04:30,2017-12-25 07:25:30,Request product,process activity,clerk,1c,product,718p,1640
718CP,2017-12-25 07:25:30,2017-12-25 07:25:30,Assgin robot,process activity,robot,2r,shelf,36s,1648
587CP,2017-12-25 07:02:30,2017-12-25 07:27:30,Request product,process activity,clerk,1c,product,587p,1637
587CP,2017-12-25 07:28:30,2017-12-25 07:28:30,Assgin robot,process activity,robot,16r,shelf,13s,1649
34CP,2017-12-25 07:29:30,2017-12-25 07:29:30,Product Delivered,process activity,clerk,1c,product,34p,1651
260CP,2017-12-25 07:30:30,2017-12-25 07:30:30,check if the product was shaked,process activity,clerk,1c,product,260p,1652
563CP,2017-12-25 07:31:30,2017-12-25 07:42:30,Request product,process activity,clerk,1c,product,563p,1654
563CP,2017-12-25 07:42:30,2017-12-25 07:42:30,Assgin robot,process activity,robot,1r,shelf,3s,1657
260CP,2017-12-25 08:01:30,2017-12-25 08:01:30,Product Delivered,process activity,clerk,1c,product,260p,1660
624CP,2017-12-25 08:03:30,2017-12-25 08:03:30,check if the product was shaked,process activity,clerk,1c,product,624p,1663
740CP,2017-12-25 08:01:30,2017-12-25 08:04:30,Request product,process activity,clerk,1c,product,740p,1659
740CP,2017-12-25 08:04:30,2017-12-25 08:04:30,Assgin robot,process activity,robot,6r,shelf,21s,1666
624CP,2017-12-25 08:10:30,2017-12-25 08:10:30,Product Delivered,process activity,clerk,1c,product,624p,1670
69CP,2017-12-25 08:11:30,2017-12-25 08:11:30,check if the product was shaked,process activity,clerk,1c,product,69p,1672
163CP,2017-12-25 08:02:30,2017-12-25 08:16:30,Request product,process activity,clerk,1c,product,163p,1662
163CP,2017-12-25 08:16:30,2017-12-25 08:16:30,Assgin robot,process activity,robot,22r,shelf,16s,1682
