Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 03:09:30,16r,1322
shelfDelivered,2017-12-25 03:16:30,16r,1328
shelfMoved,2017-12-25 03:18:30,11r,1330
disposeShelf,2017-12-25 03:24:30,16r,1338
shelfMoved,2017-12-25 03:26:30,6r,1340
shelfMoved,2017-12-25 03:34:30,15r,1353
shelfMoved,2017-12-25 03:37:30,7r,1356
shelfDelivered,2017-12-25 03:38:30,11r,1357
disposeShelf,2017-12-25 03:43:30,11r,1365
shelfMoved,2017-12-25 03:48:30,18r,1375
shelfDelivered,2017-12-25 03:56:30,6r,1385
shelfMoved,2017-12-25 03:59:30,22r,1390
disposeShelf,2017-12-25 04:03:30,6r,1394
shelfMoved,2017-12-25 04:04:30,1r,1396
shelfMoved,2017-12-25 04:05:30,12r,1398
shelfDelivered,2017-12-25 04:07:30,7r,1403
shelfDelivered,2017-12-25 04:09:30,15r,1406
disposeShelf,2017-12-25 04:14:30,7r,1414
shelfDelivered,2017-12-25 04:17:30,12r,1418
shelfDelivered,2017-12-25 04:21:30,18r,1425
disposeShelf,2017-12-25 04:24:30,15r,1429
disposeShelf,2017-12-25 04:27:30,12r,1433
disposeShelf,2017-12-25 04:31:30,18r,1438
shelfMoved,2017-12-25 04:33:30,13r,1443
shelfDelivered,2017-12-25 04:35:30,1r,1445
shelfDelivered,2017-12-25 04:37:30,22r,1449
disposeShelf,2017-12-25 04:41:30,1r,1456
shelfDelivered,2017-12-25 04:43:30,13r,1457
shelfMoved,2017-12-25 04:44:30,16r,1459
disposeShelf,2017-12-25 04:45:30,22r,1461
shelfMoved,2017-12-25 04:49:30,5r,1466
shelfMoved,2017-12-25 04:51:30,17r,1469
disposeShelf,2017-12-25 04:54:30,13r,1472
shelfMoved,2017-12-25 04:58:30,20r,1479
shelfMoved,2017-12-25 05:01:30,21r,1484
shelfDelivered,2017-12-25 05:05:30,16r,1490
disposeShelf,2017-12-25 05:10:30,16r,1499
shelfDelivered,2017-12-25 05:16:30,20r,1504
shelfMoved,2017-12-25 05:19:30,24r,1508
shelfDelivered,2017-12-25 05:24:30,5r,1516
shelfMoved,2017-12-25 05:26:30,23r,1518
disposeShelf,2017-12-25 05:28:30,20r,1519
shelfDelivered,2017-12-25 05:30:30,17r,1521
shelfDelivered,2017-12-25 05:34:30,24r,1528
shelfDelivered,2017-12-25 05:36:30,21r,1529
disposeShelf,2017-12-25 05:43:30,5r,1542
disposeShelf,2017-12-25 05:45:30,24r,1544
disposeShelf,2017-12-25 05:47:30,21r,1549
shelfMoved,2017-12-25 05:48:30,18r,1551
shelfMoved,2017-12-25 05:50:30,0r,1553
disposeShelf,2017-12-25 05:51:30,17r,1554
shelfMoved,2017-12-25 05:53:30,9r,1559
shelfDelivered,2017-12-25 05:57:30,23r,1563
shelfDelivered,2017-12-25 05:59:30,0r,1568
disposeShelf,2017-12-25 06:03:30,23r,1574
disposeShelf,2017-12-25 06:04:30,0r,1576
shelfDelivered,2017-12-25 06:10:30,9r,1584
shelfDelivered,2017-12-25 06:14:30,18r,1590
shelfMoved,2017-12-25 06:16:30,7r,1592
disposeShelf,2017-12-25 06:19:30,18r,1598
disposeShelf,2017-12-25 06:20:30,9r,1600
shelfMoved,2017-12-25 06:24:30,19r,1603
shelfDelivered,2017-12-25 06:34:30,7r,1612
shelfDelivered,2017-12-25 06:36:30,19r,1615
disposeShelf,2017-12-25 06:38:30,7r,1617
shelfMoved,2017-12-25 06:40:30,20r,1619
disposeShelf,2017-12-25 06:43:30,19r,1625
shelfMoved,2017-12-25 06:53:30,8r,1629
shelfDelivered,2017-12-25 06:56:30,20r,1631
disposeShelf,2017-12-25 07:01:30,20r,1634
shelfDelivered,2017-12-25 07:13:30,8r,1642
disposeShelf,2017-12-25 07:17:30,8r,1646
shelfMoved,2017-12-25 08:00:30,16r,1658
shelfMoved,2017-12-25 08:15:30,6r,1680
shelfMoved,2017-12-25 08:22:30,1r,1689
shelfMoved,2017-12-25 08:25:30,2r,1693
shelfDelivered,2017-12-25 08:29:30,16r,1700
shelfMoved,2017-12-25 08:30:30,22r,1701
shelfDelivered,2017-12-25 08:33:30,6r,1706
disposeShelf,2017-12-25 08:37:30,16r,1712
shelfMoved,2017-12-25 08:37:30,15r,1713
disposeShelf,2017-12-25 08:41:30,6r,1719
shelfMoved,2017-12-25 08:44:30,13r,1723
shelfDelivered,2017-12-25 08:50:30,1r,1733
shelfDelivered,2017-12-25 08:54:30,22r,1737
shelfDelivered,2017-12-25 08:59:30,2r,1744
shelfDelivered,2017-12-25 08:59:30,13r,1745
disposeShelf,2017-12-25 09:02:30,1r,1748
shelfDelivered,2017-12-25 09:04:30,15r,1751
shelfMoved,2017-12-25 09:07:30,12r,1756
