Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 01:32:45,6r,1324
shelfMoved,2017-12-25 01:36:45,9r,1329
shelfDelivered,2017-12-25 01:43:45,9r,1334
disposeShelf,2017-12-25 01:47:45,9r,1339
shelfDelivered,2017-12-25 01:48:45,6r,1340
disposeShelf,2017-12-25 01:52:45,6r,1348
shelfMoved,2017-12-25 01:54:45,3r,1351
shelfMoved,2017-12-25 02:07:45,2r,1359
shelfMoved,2017-12-25 02:09:45,1r,1361
shelfDelivered,2017-12-25 02:22:45,3r,1371
disposeShelf,2017-12-25 02:27:45,3r,1377
shelfDelivered,2017-12-25 02:33:45,1r,1383
shelfDelivered,2017-12-25 02:38:45,2r,1387
disposeShelf,2017-12-25 02:38:45,1r,1388
shelfMoved,2017-12-25 02:40:45,5r,1389
disposeShelf,2017-12-25 02:44:45,2r,1395
shelfDelivered,2017-12-25 02:55:45,5r,1406
disposeShelf,2017-12-25 03:00:45,5r,1409
shelfMoved,2017-12-25 03:03:45,4r,1411
shelfMoved,2017-12-25 03:06:45,9r,1417
shelfDelivered,2017-12-25 03:14:45,4r,1425
disposeShelf,2017-12-25 03:17:45,4r,1427
shelfMoved,2017-12-25 03:22:45,1r,1433
shelfDelivered,2017-12-25 03:24:45,9r,1435
disposeShelf,2017-12-25 03:28:45,9r,1440
shelfMoved,2017-12-25 03:40:45,8r,1444
shelfDelivered,2017-12-25 03:44:45,8r,1449
shelfDelivered,2017-12-25 03:47:45,1r,1452
disposeShelf,2017-12-25 03:48:45,8r,1453
disposeShelf,2017-12-25 03:53:45,1r,1460
shelfMoved,2017-12-25 04:04:45,7r,1470
shelfMoved,2017-12-25 04:07:45,5r,1473
shelfDelivered,2017-12-25 04:19:45,5r,1480
disposeShelf,2017-12-25 04:23:45,5r,1485
shelfDelivered,2017-12-25 04:29:45,7r,1491
disposeShelf,2017-12-25 04:34:45,7r,1495
shelfMoved,2017-12-25 04:49:45,4r,1505
shelfMoved,2017-12-25 05:05:45,8r,1515
shelfDelivered,2017-12-25 05:19:45,4r,1522
shelfMoved,2017-12-25 05:20:45,5r,1524
disposeShelf,2017-12-25 05:25:45,4r,1528
shelfDelivered,2017-12-25 05:31:45,8r,1535
disposeShelf,2017-12-25 05:35:45,8r,1538
shelfDelivered,2017-12-25 05:44:45,5r,1548
disposeShelf,2017-12-25 05:48:45,5r,1554
shelfMoved,2017-12-25 05:51:45,4r,1557
shelfDelivered,2017-12-25 05:53:45,9r,1559
disposeShelf,2017-12-25 05:57:45,9r,1563
shelfDelivered,2017-12-25 06:10:45,4r,1571
disposeShelf,2017-12-25 06:14:45,4r,1574
shelfDelivered,2017-12-25 06:41:45,8r,1589
disposeShelf,2017-12-25 06:46:45,8r,1592
shelfMoved,2017-12-25 07:12:45,4r,1603
shelfDelivered,2017-12-25 07:26:45,4r,1607
disposeShelf,2017-12-25 07:30:45,4r,1610
