Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
6RP,2017-12-25 01:20:26,2017-12-25 01:23:26,putdown current shelf,process activity,robot,2r,shelf,-1s,1316
36RP,2017-12-25 01:23:26,2017-12-25 01:26:26,putdown current shelf,process activity,robot,3r,shelf,-1s,1319
6RP,2017-12-25 01:24:26,2017-12-25 01:28:26,go to approriate shelf,process activity,robot,2r,shelf,4s,1320
36RP,2017-12-25 01:26:26,2017-12-25 01:40:26,go to approriate shelf,process activity,robot,3r,shelf,3s,1321
6RP,2017-12-25 01:44:26,2017-12-25 01:46:26,reduce speed,process activity,robot,2r,shelf,4s,1332
6RP,2017-12-25 01:31:26,2017-12-25 01:46:26,move shelf to dock,process activity,robot,2r,shelf,4s,1324
85RP,2017-12-25 01:44:26,2017-12-25 01:48:26,putdown current shelf,process activity,robot,1r,shelf,-1s,1333
36RP,2017-12-25 01:42:26,2017-12-25 01:48:26,move shelf to dock,process activity,robot,3r,shelf,3s,1329
1RP,2017-12-25 01:52:26,2017-12-25 01:56:26,putdown current shelf,process activity,robot,7r,shelf,-1s,1341
83RP,2017-12-25 01:54:26,2017-12-25 01:57:26,putdown current shelf,process activity,robot,9r,shelf,-1s,1346
1RP,2017-12-25 01:56:26,2017-12-25 01:59:26,go to approriate shelf,process activity,robot,7r,shelf,4s,1348
85RP,2017-12-25 01:48:26,2017-12-25 02:01:26,go to approriate shelf,process activity,robot,1r,shelf,2s,1335
83RP,2017-12-25 01:58:26,2017-12-25 02:02:26,go to approriate shelf,process activity,robot,9r,shelf,0s,1351
1RP,2017-12-25 01:53:26,2017-12-25 02:05:26,move shelf from dock,process activity,robot,2r,shelf,4s,1343
36RP,2017-12-25 01:57:26,2017-12-25 02:08:26,move shelf from dock,process activity,robot,3r,shelf,3s,1350
30RP,2017-12-25 02:07:26,2017-12-25 02:13:26,putdown current shelf,process activity,robot,6r,shelf,-1s,1362
83RP,2017-12-25 02:10:26,2017-12-25 02:14:26,reduce speed,process activity,robot,9r,shelf,0s,1364
83RP,2017-12-25 02:05:26,2017-12-25 02:14:26,move shelf to dock,process activity,robot,9r,shelf,0s,1357
85RP,2017-12-25 02:16:26,2017-12-25 02:18:26,reduce speed,process activity,robot,1r,shelf,2s,1373
85RP,2017-12-25 02:04:26,2017-12-25 02:18:26,move shelf to dock,process activity,robot,1r,shelf,2s,1356
44RP,2017-12-25 02:17:26,2017-12-25 02:23:26,putdown current shelf,process activity,robot,0r,shelf,-1s,1376
1RP,2017-12-25 02:13:26,2017-12-25 02:25:26,reduce speed,process activity,robot,7r,shelf,4s,1369
1RP,2017-12-25 02:01:26,2017-12-25 02:25:26,move shelf to dock,process activity,robot,7r,shelf,4s,1353
44RP,2017-12-25 02:23:26,2017-12-25 02:27:26,go to approriate shelf,process activity,robot,0r,shelf,3s,1382
30RP,2017-12-25 02:14:26,2017-12-25 02:31:26,go to approriate shelf,process activity,robot,6r,shelf,1s,1370
44RP,2017-12-25 02:29:26,2017-12-25 02:34:26,move shelf to dock,process activity,robot,0r,shelf,3s,1392
85RP,2017-12-25 02:26:26,2017-12-25 02:37:26,move shelf from dock,process activity,robot,1r,shelf,2s,1389
83RP,2017-12-25 02:24:26,2017-12-25 02:37:26,move shelf from dock,process activity,robot,9r,shelf,0s,1383
1RP,2017-12-25 02:34:26,2017-12-25 02:38:26,move shelf from dock,process activity,robot,7r,shelf,4s,1397
61RP,2017-12-25 02:37:26,2017-12-25 02:42:26,putdown current shelf,process activity,robot,2r,shelf,4s,1401
12RP,2017-12-25 02:39:26,2017-12-25 02:44:26,putdown current shelf,process activity,robot,4r,shelf,-1s,1404
44RP,2017-12-25 02:42:26,2017-12-25 02:48:26,move shelf from dock,process activity,robot,0r,shelf,3s,1409
30RP,2017-12-25 02:42:26,2017-12-25 02:53:26,reduce speed,process activity,robot,6r,shelf,1s,1411
30RP,2017-12-25 02:33:26,2017-12-25 02:53:26,move shelf to dock,process activity,robot,6r,shelf,1s,1396
61RP,2017-12-25 02:43:26,2017-12-25 02:54:26,go to approriate shelf,process activity,robot,2r,shelf,0s,1412
12RP,2017-12-25 02:44:26,2017-12-25 02:58:26,go to approriate shelf,process activity,robot,4r,shelf,4s,1413
30RP,2017-12-25 03:03:26,2017-12-25 03:06:26,move shelf from dock,process activity,robot,6r,shelf,1s,1431
86RP,2017-12-25 03:02:26,2017-12-25 03:07:26,putdown current shelf,process activity,robot,8r,shelf,-1s,1428
61RP,2017-12-25 03:06:26,2017-12-25 03:09:26,reduce speed,process activity,robot,2r,shelf,0s,1434
61RP,2017-12-25 02:57:26,2017-12-25 03:09:26,move shelf to dock,process activity,robot,2r,shelf,0s,1421
86RP,2017-12-25 03:08:26,2017-12-25 03:21:26,go to approriate shelf,process activity,robot,8r,shelf,2s,1435
12RP,2017-12-25 03:09:26,2017-12-25 03:22:26,reduce speed,process activity,robot,4r,shelf,4s,1436
12RP,2017-12-25 03:00:26,2017-12-25 03:22:26,move shelf to dock,process activity,robot,4r,shelf,4s,1424
20RP,2017-12-25 03:18:26,2017-12-25 03:25:26,putdown current shelf,process activity,robot,1r,shelf,2s,1447
61RP,2017-12-25 03:17:26,2017-12-25 03:31:26,move shelf from dock,process activity,robot,2r,shelf,0s,1445
86RP,2017-12-25 03:26:26,2017-12-25 03:31:26,move shelf to dock,process activity,robot,8r,shelf,2s,1454
12RP,2017-12-25 03:30:26,2017-12-25 03:33:26,move shelf from dock,process activity,robot,4r,shelf,4s,1460
20RP,2017-12-25 03:26:26,2017-12-25 03:38:26,go to approriate shelf,process activity,robot,1r,shelf,3s,1453
86RP,2017-12-25 03:36:26,2017-12-25 03:40:26,move shelf from dock,process activity,robot,8r,shelf,2s,1466
