Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 01:30:26,2r,1323
shelfMoved,2017-12-25 01:42:26,3r,1328
shelfDelivered,2017-12-25 01:47:26,2r,1334
shelfDelivered,2017-12-25 01:50:26,3r,1337
disposeShelf,2017-12-25 01:52:26,2r,1340
disposeShelf,2017-12-25 01:56:26,3r,1347
shelfMoved,2017-12-25 02:00:26,7r,1352
shelfMoved,2017-12-25 02:02:26,1r,1354
shelfMoved,2017-12-25 02:04:26,9r,1355
shelfDelivered,2017-12-25 02:15:26,9r,1371
shelfDelivered,2017-12-25 02:19:26,1r,1377
disposeShelf,2017-12-25 02:23:26,9r,1381
shelfDelivered,2017-12-25 02:25:26,7r,1386
disposeShelf,2017-12-25 02:26:26,1r,1388
shelfMoved,2017-12-25 02:28:26,0r,1391
disposeShelf,2017-12-25 02:31:26,7r,1394
shelfMoved,2017-12-25 02:33:26,6r,1395
shelfDelivered,2017-12-25 02:35:26,0r,1398
disposeShelf,2017-12-25 02:41:26,0r,1407
shelfDelivered,2017-12-25 02:54:26,6r,1416
shelfMoved,2017-12-25 02:56:26,2r,1417
shelfMoved,2017-12-25 02:59:26,4r,1423
disposeShelf,2017-12-25 03:01:26,6r,1426
shelfDelivered,2017-12-25 03:11:26,2r,1437
disposeShelf,2017-12-25 03:17:26,2r,1444
shelfMoved,2017-12-25 03:22:26,8r,1448
shelfDelivered,2017-12-25 03:24:26,4r,1449
disposeShelf,2017-12-25 03:29:26,4r,1457
shelfDelivered,2017-12-25 03:32:26,8r,1462
disposeShelf,2017-12-25 03:35:26,8r,1465
shelfMoved,2017-12-25 03:39:26,1r,1467
shelfDelivered,2017-12-25 03:46:26,1r,1470
disposeShelf,2017-12-25 03:51:26,1r,1476
shelfMoved,2017-12-25 04:08:26,9r,1485
shelfMoved,2017-12-25 04:30:26,7r,1500
shelfDelivered,2017-12-25 04:32:26,9r,1502
disposeShelf,2017-12-25 04:36:26,9r,1507
shelfDelivered,2017-12-25 04:40:26,6r,1509
disposeShelf,2017-12-25 04:44:26,6r,1512
shelfDelivered,2017-12-25 04:51:26,7r,1520
disposeShelf,2017-12-25 04:54:26,7r,1524
shelfMoved,2017-12-25 04:56:26,0r,1526
shelfDelivered,2017-12-25 05:06:26,0r,1531
disposeShelf,2017-12-25 05:08:26,0r,1533
shelfMoved,2017-12-25 05:27:26,8r,1543
shelfDelivered,2017-12-25 05:42:26,8r,1549
disposeShelf,2017-12-25 05:46:26,8r,1552
shelfMoved,2017-12-25 05:56:26,2r,1556
shelfDelivered,2017-12-25 06:05:26,2r,1561
disposeShelf,2017-12-25 06:11:26,2r,1570
shelfMoved,2017-12-25 06:25:26,6r,1577
shelfMoved,2017-12-25 06:39:26,7r,1587
shelfDelivered,2017-12-25 06:42:26,6r,1591
disposeShelf,2017-12-25 06:46:26,6r,1595
shelfDelivered,2017-12-25 06:56:26,7r,1600
disposeShelf,2017-12-25 07:01:26,7r,1603
