Chip,Timestamp,Item Id,Entry Id
collector,2017-12-25 01:39:50,60p,1333
collector,2017-12-25 01:48:50,0p,1347
packageDone,2017-12-25 01:59:50,60p,1345
collector,2017-12-25 02:11:50,1p,1367
packageDone,2017-12-25 02:13:50,0p,1358
collector,2017-12-25 02:18:50,50p,1376
extraCheck,2017-12-25 02:27:50,1p,1378
packageDone,2017-12-25 02:32:50,1p,1388
collector,2017-12-25 02:37:50,37p,1392
extraCheck,2017-12-25 02:43:50,50p,1395
packageDone,2017-12-25 02:54:50,50p,1407
collector,2017-12-25 03:00:50,69p,1421
collector,2017-12-25 03:04:50,98p,1423
packageDone,2017-12-25 03:06:50,37p,1416
collector,2017-12-25 03:12:50,19p,1436
extraCheck,2017-12-25 03:22:50,69p,1438
collector,2017-12-25 03:23:50,70p,1449
packageDone,2017-12-25 03:31:50,69p,1451
collector,2017-12-25 03:38:50,57p,1461
collector,2017-12-25 03:46:50,94p,1472
extraCheck,2017-12-25 03:47:50,98p,1465
packageDone,2017-12-25 04:01:50,98p,1474
collector,2017-12-25 04:10:50,7p,1484
extraCheck,2017-12-25 04:11:50,19p,1481
collector,2017-12-25 04:13:50,16p,1486
packageDone,2017-12-25 04:25:50,19p,1488
extraCheck,2017-12-25 04:27:50,70p,1494
packageDone,2017-12-25 04:37:50,70p,1495
extraCheck,2017-12-25 04:40:50,57p,1500
packageDone,2017-12-25 04:43:50,57p,1501
extraCheck,2017-12-25 04:52:50,94p,1504
packageDone,2017-12-25 05:06:50,94p,1506
extraCheck,2017-12-25 05:12:50,7p,1515
collector,2017-12-25 05:19:50,29p,1524
packageDone,2017-12-25 05:26:50,7p,1519
extraCheck,2017-12-25 05:32:50,16p,1532
packageDone,2017-12-25 05:36:50,16p,1535
collector,2017-12-25 05:42:50,96p,1545
extraCheck,2017-12-25 05:44:50,29p,1540
packageDone,2017-12-25 05:53:50,29p,1549
extraCheck,2017-12-25 05:58:50,96p,1554
collector,2017-12-25 06:00:50,24p,1558
packageDone,2017-12-25 06:12:50,96p,1559
extraCheck,2017-12-25 06:22:50,24p,1568
packageDone,2017-12-25 06:35:50,24p,1571
collector,2017-12-25 06:41:50,32p,1579
extraCheck,2017-12-25 06:51:50,32p,1582
packageDone,2017-12-25 06:58:50,32p,1586
collector,2017-12-25 06:59:50,49p,1591
