Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
181RP,2017-12-25 02:43:11,2017-12-25 02:44:11,putdown current shelf,process activity,robot,22r,shelf,-1s,1317
379RP,2017-12-25 02:53:11,2017-12-25 02:54:11,putdown current shelf,process activity,robot,10r,shelf,-1s,1322
181RP,2017-12-25 02:44:11,2017-12-25 02:57:11,go to approriate shelf,process activity,robot,22r,shelf,8s,1318
379RP,2017-12-25 02:54:11,2017-12-25 02:59:11,go to approriate shelf,process activity,robot,10r,shelf,29s,1323
419RP,2017-12-25 02:56:11,2017-12-25 03:02:11,putdown current shelf,process activity,robot,19r,shelf,-1s,1325
605RP,2017-12-25 03:01:11,2017-12-25 03:06:11,putdown current shelf,process activity,robot,2r,shelf,-1s,1331
605RP,2017-12-25 03:06:11,2017-12-25 03:08:11,go to approriate shelf,process activity,robot,2r,shelf,16s,1337
419RP,2017-12-25 03:02:11,2017-12-25 03:09:11,go to approriate shelf,process activity,robot,19r,shelf,27s,1335
419RP,2017-12-25 03:12:11,2017-12-25 03:14:11,move shelf to dock,process activity,robot,19r,shelf,27s,1344
666RP,2017-12-25 03:08:11,2017-12-25 03:17:11,putdown current shelf,process activity,robot,16r,shelf,-1s,1339
208RP,2017-12-25 03:17:11,2017-12-25 03:19:11,putdown current shelf,process activity,robot,12r,shelf,-1s,1352
54RP,2017-12-25 03:13:11,2017-12-25 03:22:11,putdown current shelf,process activity,robot,3r,shelf,-1s,1347
54RP,2017-12-25 03:22:11,2017-12-25 03:24:11,go to approriate shelf,process activity,robot,3r,shelf,22s,1358
181RP,2017-12-25 03:12:11,2017-12-25 03:27:11,reduce speed,process activity,robot,22r,shelf,8s,1345
181RP,2017-12-25 02:58:11,2017-12-25 03:27:11,move shelf to dock,process activity,robot,22r,shelf,8s,1327
379RP,2017-12-25 03:16:11,2017-12-25 03:31:11,reduce speed,process activity,robot,10r,shelf,29s,1350
379RP,2017-12-25 03:00:11,2017-12-25 03:32:11,move shelf to dock,process activity,robot,10r,shelf,29s,1330
542RP,2017-12-25 03:31:11,2017-12-25 03:34:11,putdown current shelf,process activity,robot,21r,shelf,-1s,1369
419RP,2017-12-25 03:23:11,2017-12-25 03:36:11,move shelf from dock,process activity,robot,19r,shelf,27s,1360
666RP,2017-12-25 03:18:11,2017-12-25 03:36:11,go to approriate shelf,process activity,robot,16r,shelf,13s,1354
605RP,2017-12-25 03:25:11,2017-12-25 03:38:11,reduce speed,process activity,robot,2r,shelf,16s,1362
605RP,2017-12-25 03:09:11,2017-12-25 03:39:11,move shelf to dock,process activity,robot,2r,shelf,16s,1341
208RP,2017-12-25 03:20:11,2017-12-25 03:39:11,go to approriate shelf,process activity,robot,12r,shelf,30s,1355
666RP,2017-12-25 03:37:11,2017-12-25 03:40:11,move shelf to dock,process activity,robot,16r,shelf,13s,1378
54RP,2017-12-25 03:31:11,2017-12-25 03:42:11,reduce speed,process activity,robot,3r,shelf,22s,1371
54RP,2017-12-25 03:27:11,2017-12-25 03:42:11,move shelf to dock,process activity,robot,3r,shelf,22s,1364
208RP,2017-12-25 03:40:11,2017-12-25 03:44:11,move shelf to dock,process activity,robot,12r,shelf,30s,1383
160RP,2017-12-25 03:44:11,2017-12-25 03:52:11,putdown current shelf,process activity,robot,1r,shelf,-1s,1388
272RP,2017-12-25 03:49:11,2017-12-25 03:52:11,putdown current shelf,process activity,robot,13r,shelf,-1s,1397
542RP,2017-12-25 03:34:11,2017-12-25 03:54:11,go to approriate shelf,process activity,robot,21r,shelf,31s,1375
181RP,2017-12-25 03:38:11,2017-12-25 03:57:11,move shelf from dock,process activity,robot,22r,shelf,8s,1379
243RP,2017-12-25 03:56:11,2017-12-25 04:01:11,putdown current shelf,process activity,robot,20r,shelf,-1s,1410
213RP,2017-12-25 04:00:11,2017-12-25 04:06:11,putdown current shelf,process activity,robot,4r,shelf,-1s,1417
272RP,2017-12-25 03:53:11,2017-12-25 04:08:11,go to approriate shelf,process activity,robot,13r,shelf,8s,1402
160RP,2017-12-25 03:52:11,2017-12-25 04:11:11,go to approriate shelf,process activity,robot,1r,shelf,18s,1401
379RP,2017-12-25 03:52:11,2017-12-25 04:13:11,move shelf from dock,process activity,robot,10r,shelf,29s,1400
605RP,2017-12-25 04:01:11,2017-12-25 04:15:11,move shelf from dock,process activity,robot,2r,shelf,16s,1418
666RP,2017-12-25 04:07:11,2017-12-25 04:15:11,move shelf from dock,process activity,robot,16r,shelf,13s,1428
213RP,2017-12-25 04:06:11,2017-12-25 04:16:11,go to approriate shelf,process activity,robot,4r,shelf,36s,1427
272RP,2017-12-25 04:10:11,2017-12-25 04:19:11,move shelf to dock,process activity,robot,13r,shelf,8s,1433
160RP,2017-12-25 04:13:11,2017-12-25 04:21:11,move shelf to dock,process activity,robot,1r,shelf,18s,1437
208RP,2017-12-25 04:04:11,2017-12-25 04:22:11,move shelf from dock,process activity,robot,12r,shelf,30s,1425
542RP,2017-12-25 04:15:11,2017-12-25 04:23:11,reduce speed,process activity,robot,21r,shelf,31s,1440
542RP,2017-12-25 03:55:11,2017-12-25 04:23:11,move shelf to dock,process activity,robot,21r,shelf,31s,1407
54RP,2017-12-25 04:04:11,2017-12-25 04:26:11,move shelf from dock,process activity,robot,3r,shelf,22s,1424
243RP,2017-12-25 04:02:11,2017-12-25 04:26:11,go to approriate shelf,process activity,robot,20r,shelf,37s,1420
213RP,2017-12-25 04:18:11,2017-12-25 04:28:11,move shelf to dock,process activity,robot,4r,shelf,36s,1444
456RP,2017-12-25 04:20:11,2017-12-25 04:30:11,putdown current shelf,process activity,robot,11r,shelf,-1s,1448
647RP,2017-12-25 04:21:11,2017-12-25 04:32:11,putdown current shelf,process activity,robot,8r,shelf,-1s,1450
490RP,2017-12-25 04:19:11,2017-12-25 04:33:11,putdown current shelf,process activity,robot,7r,shelf,-1s,1445
599RP,2017-12-25 04:30:11,2017-12-25 04:36:11,putdown current shelf,process activity,robot,6r,shelf,-1s,1460
338RP,2017-12-25 04:37:11,2017-12-25 04:42:11,putdown current shelf,process activity,robot,22r,shelf,8s,1477
272RP,2017-12-25 04:41:11,2017-12-25 04:45:11,move shelf from dock,process activity,robot,13r,shelf,8s,1480
456RP,2017-12-25 04:31:11,2017-12-25 04:47:11,go to approriate shelf,process activity,robot,11r,shelf,11s,1462
109RP,2017-12-25 04:41:11,2017-12-25 04:49:11,putdown current shelf,process activity,robot,19r,shelf,27s,1481
599RP,2017-12-25 04:36:11,2017-12-25 04:50:11,go to approriate shelf,process activity,robot,6r,shelf,35s,1475
160RP,2017-12-25 04:42:11,2017-12-25 04:53:11,move shelf from dock,process activity,robot,1r,shelf,18s,1483
243RP,2017-12-25 04:42:11,2017-12-25 04:53:11,reduce speed,process activity,robot,20r,shelf,37s,1482
243RP,2017-12-25 04:28:11,2017-12-25 04:53:11,move shelf to dock,process activity,robot,20r,shelf,37s,1458
647RP,2017-12-25 04:33:11,2017-12-25 04:55:11,go to approriate shelf,process activity,robot,8r,shelf,38s,1467
490RP,2017-12-25 04:33:11,2017-12-25 04:56:11,go to approriate shelf,process activity,robot,7r,shelf,7s,1468
599RP,2017-12-25 04:52:11,2017-12-25 04:57:11,move shelf to dock,process activity,robot,6r,shelf,35s,1495
542RP,2017-12-25 04:45:11,2017-12-25 04:59:11,move shelf from dock,process activity,robot,21r,shelf,31s,1486
338RP,2017-12-25 04:44:11,2017-12-25 05:00:11,go to approriate shelf,process activity,robot,22r,shelf,25s,1485
213RP,2017-12-25 04:47:11,2017-12-25 05:07:11,move shelf from dock,process activity,robot,4r,shelf,36s,1489
693RP,2017-12-25 04:59:11,2017-12-25 05:07:11,putdown current shelf,process activity,robot,17r,shelf,-1s,1503
490RP,2017-12-25 04:57:11,2017-12-25 05:08:11,move shelf to dock,process activity,robot,7r,shelf,7s,1500
527RP,2017-12-25 05:04:11,2017-12-25 05:09:11,putdown current shelf,process activity,robot,10r,shelf,29s,1511
109RP,2017-12-25 04:50:11,2017-12-25 05:11:11,go to approriate shelf,process activity,robot,19r,shelf,15s,1492
456RP,2017-12-25 04:49:11,2017-12-25 05:12:11,move shelf to dock,process activity,robot,11r,shelf,11s,1491
385RP,2017-12-25 05:09:11,2017-12-25 05:15:11,putdown current shelf,process activity,robot,14r,shelf,-1s,1520
647RP,2017-12-25 04:57:11,2017-12-25 05:15:11,move shelf to dock,process activity,robot,8r,shelf,38s,1501
109RP,2017-12-25 05:15:11,2017-12-25 05:18:11,move shelf to dock,process activity,robot,19r,shelf,15s,1528
338RP,2017-12-25 05:02:11,2017-12-25 05:20:11,move shelf to dock,process activity,robot,22r,shelf,25s,1507
599RP,2017-12-25 05:10:11,2017-12-25 05:22:11,move shelf from dock,process activity,robot,6r,shelf,35s,1523
693RP,2017-12-25 05:08:11,2017-12-25 05:23:11,go to approriate shelf,process activity,robot,17r,shelf,0s,1518
243RP,2017-12-25 05:17:11,2017-12-25 05:27:11,move shelf from dock,process activity,robot,20r,shelf,37s,1531
527RP,2017-12-25 05:09:11,2017-12-25 05:27:11,go to approriate shelf,process activity,robot,10r,shelf,16s,1521
582RP,2017-12-25 05:22:11,2017-12-25 05:29:11,putdown current shelf,process activity,robot,2r,shelf,16s,1539
385RP,2017-12-25 05:15:11,2017-12-25 05:30:11,go to approriate shelf,process activity,robot,14r,shelf,26s,1529
582RP,2017-12-25 05:30:11,2017-12-25 05:33:11,go to approriate shelf,process activity,robot,2r,shelf,10s,1549
385RP,2017-12-25 05:32:11,2017-12-25 05:36:11,move shelf to dock,process activity,robot,14r,shelf,26s,1552
647RP,2017-12-25 05:27:11,2017-12-25 05:40:11,move shelf from dock,process activity,robot,8r,shelf,38s,1546
693RP,2017-12-25 05:25:11,2017-12-25 05:40:11,move shelf to dock,process activity,robot,17r,shelf,0s,1544
582RP,2017-12-25 05:35:11,2017-12-25 05:42:11,move shelf to dock,process activity,robot,2r,shelf,10s,1556
490RP,2017-12-25 05:33:11,2017-12-25 05:46:11,move shelf from dock,process activity,robot,7r,shelf,7s,1554
109RP,2017-12-25 05:38:11,2017-12-25 05:46:11,move shelf from dock,process activity,robot,19r,shelf,15s,1560
456RP,2017-12-25 05:47:11,2017-12-25 05:52:11,move shelf from dock,process activity,robot,11r,shelf,11s,1574
568RP,2017-12-25 05:49:11,2017-12-25 05:57:11,putdown current shelf,process activity,robot,15r,shelf,-1s,1577
527RP,2017-12-25 05:46:11,2017-12-25 06:01:11,reduce speed,process activity,robot,10r,shelf,16s,1572
527RP,2017-12-25 05:29:11,2017-12-25 06:01:11,move shelf to dock,process activity,robot,10r,shelf,16s,1548
338RP,2017-12-25 05:51:11,2017-12-25 06:03:11,move shelf from dock,process activity,robot,22r,shelf,25s,1580
693RP,2017-12-25 05:54:11,2017-12-25 06:08:11,move shelf from dock,process activity,robot,17r,shelf,0s,1584
692RP,2017-12-25 06:08:11,2017-12-25 06:10:11,putdown current shelf,process activity,robot,5r,shelf,-1s,1601
385RP,2017-12-25 05:58:11,2017-12-25 06:11:11,move shelf from dock,process activity,robot,14r,shelf,26s,1588
568RP,2017-12-25 05:58:11,2017-12-25 06:13:11,go to approriate shelf,process activity,robot,15r,shelf,14s,1587
471RP,2017-12-25 06:08:11,2017-12-25 06:15:11,putdown current shelf,process activity,robot,12r,shelf,30s,1602
582RP,2017-12-25 06:00:11,2017-12-25 06:15:11,move shelf from dock,process activity,robot,2r,shelf,10s,1592
527RP,2017-12-25 06:05:11,2017-12-25 06:15:11,move shelf from dock,process activity,robot,10r,shelf,16s,1597
471RP,2017-12-25 06:15:11,2017-12-25 06:17:11,go to approriate shelf,process activity,robot,12r,shelf,9s,1607
692RP,2017-12-25 06:10:11,2017-12-25 06:26:11,go to approriate shelf,process activity,robot,5r,shelf,4s,1604
568RP,2017-12-25 06:24:11,2017-12-25 06:41:11,reduce speed,process activity,robot,15r,shelf,14s,1612
568RP,2017-12-25 06:15:11,2017-12-25 06:41:11,move shelf to dock,process activity,robot,15r,shelf,14s,1606
591RP,2017-12-25 06:43:11,2017-12-25 06:45:11,putdown current shelf,process activity,robot,16r,shelf,13s,1625
692RP,2017-12-25 06:45:11,2017-12-25 06:47:11,reduce speed,process activity,robot,5r,shelf,4s,1629
692RP,2017-12-25 06:29:11,2017-12-25 06:47:11,move shelf to dock,process activity,robot,5r,shelf,4s,1618
471RP,2017-12-25 06:40:11,2017-12-25 06:48:11,reduce speed,process activity,robot,12r,shelf,9s,1622
471RP,2017-12-25 06:20:11,2017-12-25 06:48:11,move shelf to dock,process activity,robot,12r,shelf,9s,1609
701RP,2017-12-25 06:43:11,2017-12-25 06:52:11,putdown current shelf,process activity,robot,0r,shelf,-1s,1626
568RP,2017-12-25 06:53:11,2017-12-25 06:56:11,move shelf from dock,process activity,robot,15r,shelf,14s,1637
701RP,2017-12-25 06:52:11,2017-12-25 06:59:11,go to approriate shelf,process activity,robot,0r,shelf,3s,1635
692RP,2017-12-25 06:56:11,2017-12-25 07:01:11,move shelf from dock,process activity,robot,5r,shelf,4s,1641
591RP,2017-12-25 06:45:11,2017-12-25 07:01:11,go to approriate shelf,process activity,robot,16r,shelf,29s,1630
471RP,2017-12-25 06:59:11,2017-12-25 07:01:11,move shelf from dock,process activity,robot,12r,shelf,9s,1644
248RP,2017-12-25 07:01:11,2017-12-25 07:03:11,putdown current shelf,process activity,robot,23r,shelf,-1s,1648
248RP,2017-12-25 07:04:11,2017-12-25 07:19:11,go to approriate shelf,process activity,robot,23r,shelf,11s,1652
248RP,2017-12-25 07:21:11,2017-12-25 07:24:11,move shelf to dock,process activity,robot,23r,shelf,11s,1663
591RP,2017-12-25 07:10:11,2017-12-25 07:26:11,reduce speed,process activity,robot,16r,shelf,29s,1656
591RP,2017-12-25 07:03:11,2017-12-25 07:26:11,move shelf to dock,process activity,robot,16r,shelf,29s,1651
701RP,2017-12-25 07:14:11,2017-12-25 07:29:11,reduce speed,process activity,robot,0r,shelf,3s,1661
701RP,2017-12-25 07:01:11,2017-12-25 07:29:11,move shelf to dock,process activity,robot,0r,shelf,3s,1649
761RP,2017-12-25 07:29:11,2017-12-25 07:37:11,putdown current shelf,process activity,robot,14r,shelf,26s,1674
765RP,2017-12-25 07:41:11,2017-12-25 07:45:11,putdown current shelf,process activity,robot,20r,shelf,37s,1692
248RP,2017-12-25 07:37:11,2017-12-25 07:48:11,move shelf from dock,process activity,robot,23r,shelf,11s,1685
701RP,2017-12-25 07:39:11,2017-12-25 07:48:11,move shelf from dock,process activity,robot,0r,shelf,3s,1688
591RP,2017-12-25 07:35:11,2017-12-25 07:50:11,move shelf from dock,process activity,robot,16r,shelf,29s,1683
