Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 02:58:11,22r,1326
shelfMoved,2017-12-25 03:00:11,10r,1329
shelfMoved,2017-12-25 03:09:11,2r,1340
shelfMoved,2017-12-25 03:11:11,19r,1343
shelfDelivered,2017-12-25 03:15:11,19r,1348
disposeShelf,2017-12-25 03:21:11,19r,1356
shelfMoved,2017-12-25 03:26:11,3r,1363
shelfDelivered,2017-12-25 03:29:11,22r,1365
shelfDelivered,2017-12-25 03:33:11,10r,1372
disposeShelf,2017-12-25 03:36:11,22r,1376
shelfMoved,2017-12-25 03:37:11,16r,1377
shelfMoved,2017-12-25 03:39:11,12r,1382
shelfDelivered,2017-12-25 03:41:11,2r,1384
shelfDelivered,2017-12-25 03:44:11,3r,1386
shelfDelivered,2017-12-25 03:45:11,12r,1389
shelfDelivered,2017-12-25 03:48:11,16r,1395
disposeShelf,2017-12-25 03:51:11,10r,1399
shelfMoved,2017-12-25 03:54:11,21r,1406
disposeShelf,2017-12-25 04:00:11,2r,1416
disposeShelf,2017-12-25 04:03:11,12r,1422
disposeShelf,2017-12-25 04:03:11,3r,1423
disposeShelf,2017-12-25 04:06:11,16r,1426
shelfMoved,2017-12-25 04:10:11,13r,1432
shelfMoved,2017-12-25 04:12:11,1r,1436
shelfMoved,2017-12-25 04:18:11,4r,1443
shelfDelivered,2017-12-25 04:20:11,13r,1447
shelfDelivered,2017-12-25 04:22:11,1r,1451
shelfDelivered,2017-12-25 04:23:11,21r,1452
shelfMoved,2017-12-25 04:27:11,20r,1457
shelfDelivered,2017-12-25 04:29:11,4r,1459
disposeShelf,2017-12-25 04:39:11,1r,1478
disposeShelf,2017-12-25 04:41:11,13r,1479
disposeShelf,2017-12-25 04:44:11,21r,1484
disposeShelf,2017-12-25 04:46:11,4r,1487
shelfMoved,2017-12-25 04:49:11,11r,1490
shelfMoved,2017-12-25 04:52:11,6r,1494
shelfDelivered,2017-12-25 04:54:11,20r,1496
shelfMoved,2017-12-25 04:55:11,8r,1498
shelfMoved,2017-12-25 04:56:11,7r,1499
shelfDelivered,2017-12-25 04:58:11,6r,1502
shelfMoved,2017-12-25 05:02:11,22r,1506
disposeShelf,2017-12-25 05:06:11,6r,1513
shelfDelivered,2017-12-25 05:08:11,7r,1519
disposeShelf,2017-12-25 05:10:11,20r,1524
shelfMoved,2017-12-25 05:12:11,19r,1525
shelfDelivered,2017-12-25 05:14:11,11r,1526
shelfDelivered,2017-12-25 05:17:11,8r,1530
shelfDelivered,2017-12-25 05:20:11,19r,1535
shelfDelivered,2017-12-25 05:20:11,22r,1536
shelfMoved,2017-12-25 05:24:11,17r,1543
disposeShelf,2017-12-25 05:26:11,8r,1545
shelfMoved,2017-12-25 05:29:11,10r,1547
shelfMoved,2017-12-25 05:32:11,14r,1551
disposeShelf,2017-12-25 05:33:11,7r,1553
shelfMoved,2017-12-25 05:35:11,2r,1555
disposeShelf,2017-12-25 05:36:11,19r,1558
shelfDelivered,2017-12-25 05:37:11,14r,1559
shelfDelivered,2017-12-25 05:41:11,17r,1566
shelfDelivered,2017-12-25 05:44:11,2r,1569
disposeShelf,2017-12-25 05:45:11,11r,1570
disposeShelf,2017-12-25 05:50:11,22r,1579
disposeShelf,2017-12-25 05:53:11,17r,1583
disposeShelf,2017-12-25 05:56:11,2r,1585
disposeShelf,2017-12-25 05:57:11,14r,1586
shelfDelivered,2017-12-25 06:02:11,10r,1593
disposeShelf,2017-12-25 06:05:11,10r,1596
shelfMoved,2017-12-25 06:14:11,15r,1605
shelfMoved,2017-12-25 06:19:11,12r,1608
shelfMoved,2017-12-25 06:29:11,5r,1617
shelfDelivered,2017-12-25 06:42:11,15r,1624
shelfDelivered,2017-12-25 06:48:11,5r,1631
shelfDelivered,2017-12-25 06:50:11,12r,1632
disposeShelf,2017-12-25 06:52:11,15r,1634
disposeShelf,2017-12-25 06:56:11,5r,1640
disposeShelf,2017-12-25 06:58:11,12r,1643
shelfMoved,2017-12-25 06:59:11,0r,1645
shelfMoved,2017-12-25 07:03:11,16r,1650
shelfMoved,2017-12-25 07:20:11,23r,1662
shelfDelivered,2017-12-25 07:26:11,23r,1666
shelfDelivered,2017-12-25 07:26:11,16r,1667
shelfDelivered,2017-12-25 07:30:11,0r,1675
disposeShelf,2017-12-25 07:34:11,16r,1681
disposeShelf,2017-12-25 07:36:11,23r,1684
disposeShelf,2017-12-25 07:39:11,0r,1687
shelfMoved,2017-12-25 07:56:11,14r,1703
shelfMoved,2017-12-25 07:59:11,3r,1706
shelfMoved,2017-12-25 08:02:11,20r,1710
shelfDelivered,2017-12-25 08:04:11,14r,1714
disposeShelf,2017-12-25 08:09:11,14r,1719
shelfDelivered,2017-12-25 08:10:11,20r,1721
shelfMoved,2017-12-25 08:14:11,1r,1726
disposeShelf,2017-12-25 08:18:11,20r,1732
shelfMoved,2017-12-25 08:22:11,24r,1736
shelfMoved,2017-12-25 08:27:11,13r,1742
shelfDelivered,2017-12-25 08:30:11,24r,1745
shelfDelivered,2017-12-25 08:32:11,1r,1747
shelfDelivered,2017-12-25 08:34:11,3r,1750
disposeShelf,2017-12-25 08:36:11,24r,1754
disposeShelf,2017-12-25 08:39:11,1r,1757
disposeShelf,2017-12-25 08:41:11,3r,1759
shelfMoved,2017-12-25 08:42:11,9r,1760
shelfMoved,2017-12-25 08:56:11,4r,1775
shelfMoved,2017-12-25 08:58:11,6r,1777
shelfDelivered,2017-12-25 09:00:11,13r,1780
disposeShelf,2017-12-25 09:04:11,13r,1787
shelfDelivered,2017-12-25 09:07:11,9r,1790
disposeShelf,2017-12-25 09:10:11,9r,1793
shelfDelivered,2017-12-25 09:24:11,4r,1801
shelfDelivered,2017-12-25 09:26:11,6r,1804
disposeShelf,2017-12-25 09:29:11,4r,1807
disposeShelf,2017-12-25 09:30:11,6r,1809
shelfMoved,2017-12-25 09:44:11,7r,1821
shelfDelivered,2017-12-25 10:00:11,7r,1834
disposeShelf,2017-12-25 10:03:11,7r,1838
shelfMoved,2017-12-25 10:24:11,11r,1854
shelfMoved,2017-12-25 10:34:11,22r,1865
shelfMoved,2017-12-25 10:36:11,17r,1868
shelfMoved,2017-12-25 10:37:11,8r,1870
shelfDelivered,2017-12-25 10:45:11,11r,1874
disposeShelf,2017-12-25 10:49:11,11r,1882
shelfMoved,2017-12-25 10:56:11,2r,1893
shelfDelivered,2017-12-25 10:58:11,8r,1896
disposeShelf,2017-12-25 11:03:11,8r,1900
shelfDelivered,2017-12-25 11:06:11,22r,1906
shelfDelivered,2017-12-25 11:08:11,17r,1910
disposeShelf,2017-12-25 11:10:11,22r,1912
disposeShelf,2017-12-25 11:15:11,17r,1917
shelfMoved,2017-12-25 11:18:11,21r,1920
shelfDelivered,2017-12-25 11:26:11,2r,1923
disposeShelf,2017-12-25 11:29:11,2r,1926
shelfDelivered,2017-12-25 11:44:11,21r,1937
disposeShelf,2017-12-25 11:49:11,21r,1944
shelfMoved,2017-12-25 11:52:11,10r,1948
shelfMoved,2017-12-25 12:05:11,15r,1957
shelfMoved,2017-12-25 12:07:11,18r,1959
shelfDelivered,2017-12-25 12:08:11,10r,1961
shelfMoved,2017-12-25 12:10:11,19r,1962
shelfDelivered,2017-12-25 12:15:11,19r,1966
shelfDelivered,2017-12-25 12:17:11,18r,1971
disposeShelf,2017-12-25 12:20:11,10r,1975
shelfDelivered,2017-12-25 12:22:11,15r,1978
disposeShelf,2017-12-25 12:25:11,19r,1982
disposeShelf,2017-12-25 12:27:11,15r,1984
disposeShelf,2017-12-25 12:28:11,18r,1985
shelfMoved,2017-12-25 12:54:11,5r,2007
shelfDelivered,2017-12-25 13:04:11,5r,2012
shelfMoved,2017-12-25 13:07:11,16r,2015
shelfMoved,2017-12-25 13:14:11,23r,2026
disposeShelf,2017-12-25 13:16:11,5r,2028
shelfDelivered,2017-12-25 13:18:11,16r,2032
shelfMoved,2017-12-25 13:23:11,20r,2038
disposeShelf,2017-12-25 13:25:11,16r,2040
shelfMoved,2017-12-25 13:27:11,0r,2043
shelfMoved,2017-12-25 13:28:11,14r,2045
shelfDelivered,2017-12-25 13:32:11,0r,2048
shelfDelivered,2017-12-25 13:35:11,23r,2052
disposeShelf,2017-12-25 13:39:11,0r,2059
disposeShelf,2017-12-25 13:44:11,23r,2064
shelfDelivered,2017-12-25 13:46:11,14r,2066
disposeShelf,2017-12-25 13:52:11,14r,2074
shelfDelivered,2017-12-25 13:56:11,20r,2077
shelfMoved,2017-12-25 14:01:11,24r,2080
disposeShelf,2017-12-25 14:02:11,20r,2082
shelfDelivered,2017-12-25 14:30:11,24r,2091
disposeShelf,2017-12-25 14:33:11,24r,2094
shelfMoved,2017-12-25 15:07:11,13r,2113
shelfDelivered,2017-12-25 15:21:11,13r,2117
disposeShelf,2017-12-25 15:25:11,13r,2124
shelfMoved,2017-12-25 15:26:11,9r,2125
shelfDelivered,2017-12-25 15:57:11,9r,2140
shelfMoved,2017-12-25 15:59:11,4r,2142
disposeShelf,2017-12-25 16:06:11,9r,2151
shelfMoved,2017-12-25 16:17:11,6r,2157
shelfDelivered,2017-12-25 16:18:11,4r,2159
shelfDelivered,2017-12-25 16:21:11,6r,2162
disposeShelf,2017-12-25 16:24:11,4r,2164
disposeShelf,2017-12-25 16:25:11,6r,2165
shelfMoved,2017-12-25 16:42:11,3r,2180
shelfMoved,2017-12-25 16:48:11,12r,2182
shelfMoved,2017-12-25 16:52:11,7r,2189
shelfDelivered,2017-12-25 16:53:11,3r,2191
disposeShelf,2017-12-25 16:56:11,3r,2194
shelfDelivered,2017-12-25 17:08:11,7r,2204
shelfMoved,2017-12-25 17:09:11,11r,2206
disposeShelf,2017-12-25 17:12:11,7r,2208
shelfDelivered,2017-12-25 17:15:11,12r,2213
disposeShelf,2017-12-25 17:18:11,12r,2218
shelfDelivered,2017-12-25 17:22:11,11r,2222
disposeShelf,2017-12-25 17:25:11,11r,2224
shelfMoved,2017-12-25 17:32:11,8r,2226
shelfMoved,2017-12-25 17:36:11,22r,2231
shelfDelivered,2017-12-25 17:40:11,8r,2234
disposeShelf,2017-12-25 17:44:11,8r,2237
shelfDelivered,2017-12-25 17:59:11,22r,2241
disposeShelf,2017-12-25 18:03:11,22r,2247
shelfMoved,2017-12-25 18:08:11,1r,2255
shelfMoved,2017-12-25 18:22:11,17r,2264
shelfDelivered,2017-12-25 18:31:11,1r,2272
disposeShelf,2017-12-25 18:35:11,1r,2275
shelfMoved,2017-12-25 18:46:11,21r,2282
shelfDelivered,2017-12-25 18:52:11,17r,2285
disposeShelf,2017-12-25 18:57:11,17r,2288
shelfDelivered,2017-12-25 19:15:11,21r,2300
shelfMoved,2017-12-25 19:18:11,10r,2302
disposeShelf,2017-12-25 19:22:11,21r,2311
shelfDelivered,2017-12-25 19:29:11,10r,2314
disposeShelf,2017-12-25 19:33:11,10r,2317
shelfMoved,2017-12-25 19:35:11,19r,2319
shelfMoved,2017-12-25 20:04:11,2r,2337
shelfDelivered,2017-12-25 20:05:11,19r,2339
shelfMoved,2017-12-25 20:11:11,15r,2343
disposeShelf,2017-12-25 20:13:11,19r,2345
shelfDelivered,2017-12-25 20:35:11,2r,2362
disposeShelf,2017-12-25 20:39:11,2r,2366
shelfDelivered,2017-12-25 20:43:11,15r,2368
shelfMoved,2017-12-25 20:45:11,5r,2370
disposeShelf,2017-12-25 20:46:11,15r,2372
shelfDelivered,2017-12-25 20:50:11,5r,2379
disposeShelf,2017-12-25 20:57:11,5r,2385
shelfMoved,2017-12-25 21:00:11,23r,2387
shelfDelivered,2017-12-25 21:19:11,23r,2395
disposeShelf,2017-12-25 21:24:11,23r,2398
shelfMoved,2017-12-25 22:31:11,13r,2434
shelfMoved,2017-12-25 22:36:11,24r,2442
shelfMoved,2017-12-25 22:40:11,4r,2445
shelfMoved,2017-12-25 22:42:11,16r,2447
shelfDelivered,2017-12-25 22:44:11,4r,2449
shelfDelivered,2017-12-25 22:48:11,13r,2454
disposeShelf,2017-12-25 22:50:11,4r,2455
disposeShelf,2017-12-25 22:54:11,13r,2459
shelfDelivered,2017-12-25 23:02:11,24r,2467
disposeShelf,2017-12-25 23:06:11,24r,2471
shelfMoved,2017-12-25 23:08:11,6r,2472
shelfDelivered,2017-12-25 23:15:11,16r,2480
disposeShelf,2017-12-25 23:19:11,16r,2483
shelfDelivered,2017-12-25 23:33:11,6r,2487
disposeShelf,2017-12-25 23:38:11,6r,2493
shelfMoved,2017-12-25 23:45:11,7r,2499
shelfDelivered,2017-12-26 00:06:11,7r,2510
disposeShelf,2017-12-26 00:10:11,7r,2514
shelfMoved,2017-12-26 00:17:11,12r,2522
shelfMoved,2017-12-26 00:20:11,9r,2525
shelfMoved,2017-12-26 00:22:11,20r,2527
shelfDelivered,2017-12-26 00:45:11,12r,2538
shelfDelivered,2017-12-26 00:47:11,20r,2540
shelfDelivered,2017-12-26 00:49:11,9r,2543
disposeShelf,2017-12-26 00:51:11,12r,2547
disposeShelf,2017-12-26 00:53:11,20r,2550
disposeShelf,2017-12-26 00:58:11,9r,2554
shelfMoved,2017-12-26 01:05:11,15r,2561
shelfDelivered,2017-12-26 01:15:11,15r,2566
disposeShelf,2017-12-26 01:20:11,15r,2572
shelfMoved,2017-12-26 01:41:11,22r,2582
shelfDelivered,2017-12-26 02:01:11,22r,2593
disposeShelf,2017-12-26 02:06:11,22r,2596
shelfMoved,2017-12-26 02:06:11,17r,2597
shelfDelivered,2017-12-26 02:35:11,17r,2614
disposeShelf,2017-12-26 02:39:11,17r,2618
shelfMoved,2017-12-26 02:41:11,10r,2620
shelfDelivered,2017-12-26 03:13:11,10r,2638
disposeShelf,2017-12-26 03:18:11,10r,2644
shelfMoved,2017-12-26 03:22:11,19r,2648
shelfMoved,2017-12-26 03:36:11,23r,2655
shelfDelivered,2017-12-26 03:50:11,19r,2663
disposeShelf,2017-12-26 03:54:11,19r,2668
shelfDelivered,2017-12-26 04:07:11,23r,2676
