Chip,Timestamp,Item Id,Entry Id
collector,2017-12-25 03:04:17,319p,1333
packageDone,2017-12-25 03:15:17,319p,1338
collector,2017-12-25 03:24:17,50p,1356
collector,2017-12-25 03:36:17,475p,1378
extraCheck,2017-12-25 03:39:17,50p,1371
collector,2017-12-25 03:43:17,562p,1382
collector,2017-12-25 03:54:17,272p,1404
packageDone,2017-12-25 04:00:17,50p,1388
collector,2017-12-25 04:07:17,567p,1422
collector,2017-12-25 04:10:17,358p,1429
extraCheck,2017-12-25 04:12:17,475p,1430
packageDone,2017-12-25 04:18:17,475p,1439
collector,2017-12-25 04:21:17,582p,1448
extraCheck,2017-12-25 04:37:17,567p,1463
collector,2017-12-25 04:47:17,681p,1481
collector,2017-12-25 04:52:17,219p,1480
packageDone,2017-12-25 04:56:17,567p,1478
collector,2017-12-25 04:58:17,378p,1494
collector,2017-12-25 05:01:17,485p,1510
extraCheck,2017-12-25 05:10:17,562p,1519
collector,2017-12-25 05:15:17,404p,1535
packageDone,2017-12-25 05:20:17,562p,1533
collector,2017-12-25 05:22:17,487p,1544
collector,2017-12-25 05:22:17,393p,1545
extraCheck,2017-12-25 05:36:17,272p,1562
collector,2017-12-25 05:38:17,756p,1563
collector,2017-12-25 05:41:17,668p,1568
packageDone,2017-12-25 05:50:17,272p,1572
collector,2017-12-25 05:55:17,767p,1586
collector,2017-12-25 05:59:17,157p,1592
collector,2017-12-25 06:00:17,379p,1598
collector,2017-12-25 06:08:17,355p,1613
extraCheck,2017-12-25 06:09:17,756p,1602
packageDone,2017-12-25 06:24:17,756p,1616
extraCheck,2017-12-25 06:28:17,219p,1630
packageDone,2017-12-25 06:32:17,219p,1634
extraCheck,2017-12-25 06:37:17,358p,1641
collector,2017-12-25 06:44:17,758p,1648
collector,2017-12-25 06:49:17,605p,1661
packageDone,2017-12-25 06:53:17,358p,1647
extraCheck,2017-12-25 07:01:17,582p,1673
collector,2017-12-25 07:02:17,323p,1680
collector,2017-12-25 07:09:17,574p,1686
collector,2017-12-25 07:15:17,516p,1688
packageDone,2017-12-25 07:17:17,582p,1681
collector,2017-12-25 07:20:17,706p,1695
collector,2017-12-25 07:21:17,488p,1704
packageDone,2017-12-25 07:24:17,681p,1705
extraCheck,2017-12-25 07:29:17,378p,1714
collector,2017-12-25 07:38:17,674p,1719
packageDone,2017-12-25 07:41:17,378p,1715
extraCheck,2017-12-25 07:52:17,485p,1729
packageDone,2017-12-25 08:08:17,485p,1734
collector,2017-12-25 08:11:17,791p,1742
extraCheck,2017-12-25 08:16:17,404p,1744
collector,2017-12-25 08:17:17,400p,1748
packageDone,2017-12-25 08:26:17,404p,1750
packageDone,2017-12-25 08:30:17,393p,1755
extraCheck,2017-12-25 08:34:17,487p,1759
packageDone,2017-12-25 08:47:17,487p,1760
extraCheck,2017-12-25 08:52:17,379p,1770
packageDone,2017-12-25 09:05:17,379p,1771
extraCheck,2017-12-25 09:11:17,767p,1783
packageDone,2017-12-25 09:22:17,767p,1788
collector,2017-12-25 09:31:17,588p,1800
collector,2017-12-25 09:33:17,105p,1803
extraCheck,2017-12-25 09:37:17,668p,1801
collector,2017-12-25 09:49:17,389p,1821
packageDone,2017-12-25 09:51:17,668p,1812
collector,2017-12-25 09:56:17,14p,1831
extraCheck,2017-12-25 10:01:17,157p,1835
packageDone,2017-12-25 10:10:17,157p,1842
collector,2017-12-25 10:12:17,139p,1844
collector,2017-12-25 10:15:17,634p,1852
extraCheck,2017-12-25 10:18:17,355p,1856
collector,2017-12-25 10:24:17,736p,1863
packageDone,2017-12-25 10:33:17,355p,1861
collector,2017-12-25 10:39:17,431p,1876
extraCheck,2017-12-25 10:44:17,758p,1871
packageDone,2017-12-25 10:58:17,758p,1880
extraCheck,2017-12-25 11:07:17,605p,1889
collector,2017-12-25 11:07:17,512p,1894
packageDone,2017-12-25 11:19:17,605p,1897
collector,2017-12-25 11:26:17,414p,1907
extraCheck,2017-12-25 11:30:17,574p,1905
packageDone,2017-12-25 11:39:17,574p,1912
extraCheck,2017-12-25 11:42:17,516p,1917
packageDone,2017-12-25 11:50:17,516p,1918
extraCheck,2017-12-25 12:00:17,706p,1927
packageDone,2017-12-25 12:09:17,706p,1929
collector,2017-12-25 12:15:17,31p,1945
extraCheck,2017-12-25 12:16:17,488p,1943
packageDone,2017-12-25 12:32:17,488p,1949
collector,2017-12-25 12:37:17,768p,1963
packageDone,2017-12-25 12:46:17,674p,1961
collector,2017-12-25 12:52:17,317p,1974
extraCheck,2017-12-25 13:00:17,791p,1976
collector,2017-12-25 13:12:17,244p,1986
packageDone,2017-12-25 13:13:17,791p,1983
