Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
2226CP,2017-12-25 11:46:05,2017-12-25 11:55:05,Request product,process activity,clerk,1c,product,2226p,1312
2226CP,2017-12-25 11:56:05,2017-12-25 11:56:05,Assgin robot,process activity,robot,190r,shelf,179s,1315
1751CP,2017-12-25 11:45:05,2017-12-25 11:56:05,Request product,process activity,clerk,1c,product,1751p,1311
1751CP,2017-12-25 11:56:05,2017-12-25 11:56:05,Assgin robot,process activity,robot,64r,shelf,122s,1316
556CP,2017-12-25 12:02:05,2017-12-25 12:04:05,Request product,process activity,clerk,1c,product,556p,1321
556CP,2017-12-25 12:05:05,2017-12-25 12:05:05,Assgin robot,process activity,robot,95r,shelf,191s,1323
629CP,2017-12-25 11:50:05,2017-12-25 12:11:05,Request product,process activity,clerk,1c,product,629p,1313
629CP,2017-12-25 12:11:05,2017-12-25 12:12:05,Assgin robot,process activity,robot,196r,shelf,126s,1331
3226CP,2017-12-25 11:54:05,2017-12-25 12:15:05,Request product,process activity,clerk,1c,product,3226p,1314
3226CP,2017-12-25 12:16:05,2017-12-25 12:16:05,Assgin robot,process activity,robot,172r,shelf,158s,1336
1320CP,2017-12-25 11:59:05,2017-12-25 12:20:05,Request product,process activity,clerk,1c,product,1320p,1319
1320CP,2017-12-25 12:21:05,2017-12-25 12:21:05,Assgin robot,process activity,robot,44r,shelf,99s,1344
1751CP,2017-12-25 12:23:05,2017-12-25 12:23:05,check if the product was shaked,process activity,clerk,1c,product,1751p,1347
539CP,2017-12-25 12:25:05,2017-12-25 12:29:05,Request product,process activity,clerk,1c,product,539p,1350
539CP,2017-12-25 12:29:05,2017-12-25 12:29:05,Assgin robot,process activity,robot,81r,shelf,152s,1356
1725CP,2017-12-25 12:08:05,2017-12-25 12:32:05,Request product,process activity,clerk,1c,product,1725p,1327
1725CP,2017-12-25 12:32:05,2017-12-25 12:32:05,Assgin robot,process activity,robot,220r,shelf,50s,1359
1061CP,2017-12-25 12:11:05,2017-12-25 12:38:05,Request product,process activity,clerk,1c,product,1061p,1330
1061CP,2017-12-25 12:39:05,2017-12-25 12:39:05,Assgin robot,process activity,robot,244r,shelf,151s,1369
5CP,2017-12-25 12:19:05,2017-12-25 12:43:05,Request product,process activity,clerk,1c,product,5p,1342
5CP,2017-12-25 12:43:05,2017-12-25 12:43:05,Assgin robot,process activity,robot,113r,shelf,172s,1375
3865CP,2017-12-25 12:29:05,2017-12-25 12:51:05,Request product,process activity,clerk,1c,product,3865p,1355
3865CP,2017-12-25 12:51:05,2017-12-25 12:51:05,Assgin robot,process activity,robot,124r,shelf,114s,1385
63CP,2017-12-25 12:38:05,2017-12-25 12:56:05,Request product,process activity,clerk,1c,product,63p,1368
63CP,2017-12-25 12:57:05,2017-12-25 12:57:05,Assgin robot,process activity,robot,8r,shelf,135s,1392
3131CP,2017-12-25 12:34:05,2017-12-25 12:57:05,Request product,process activity,clerk,1c,product,3131p,1362
3131CP,2017-12-25 12:57:05,2017-12-25 12:57:05,Assgin robot,process activity,robot,201r,shelf,22s,1393
1049CP,2017-12-25 12:51:05,2017-12-25 13:25:05,Request product,process activity,clerk,1c,product,1049p,1384
1049CP,2017-12-25 13:26:05,2017-12-25 13:26:05,Assgin robot,process activity,robot,171r,shelf,34s,1407
1453CP,2017-12-25 12:53:05,2017-12-25 13:27:05,Request product,process activity,clerk,1c,product,1453p,1387
1453CP,2017-12-25 13:27:05,2017-12-25 13:27:05,Assgin robot,process activity,robot,19r,shelf,95s,1409
135CP,2017-12-25 12:49:05,2017-12-25 13:31:05,Request product,process activity,clerk,1c,product,135p,1381
135CP,2017-12-25 13:31:05,2017-12-25 13:31:05,Assgin robot,process activity,robot,139r,shelf,197s,1414
1736CP,2017-12-25 12:58:05,2017-12-25 13:31:05,Request product,process activity,clerk,1c,product,1736p,1394
1736CP,2017-12-25 13:32:05,2017-12-25 13:32:05,Assgin robot,process activity,robot,215r,shelf,122s,1415
1337CP,2017-12-25 13:23:05,2017-12-25 13:39:05,Request product,process activity,clerk,1c,product,1337p,1402
1337CP,2017-12-25 13:40:05,2017-12-25 13:40:05,Assgin robot,process activity,robot,195r,shelf,81s,1428
1751CP,2017-12-25 13:44:05,2017-12-25 13:44:05,Product Delivered,process activity,clerk,1c,product,1751p,1437
2736CP,2017-12-25 13:30:05,2017-12-25 13:45:05,Request product,process activity,clerk,1c,product,2736p,1412
2736CP,2017-12-25 13:46:05,2017-12-25 13:46:05,Assgin robot,process activity,robot,20r,shelf,111s,1440
2081CP,2017-12-25 13:26:05,2017-12-25 13:51:05,Request product,process activity,clerk,1c,product,2081p,1408
2081CP,2017-12-25 13:51:05,2017-12-25 13:51:05,Assgin robot,process activity,robot,70r,shelf,188s,1450
1624CP,2017-12-25 13:47:05,2017-12-25 13:55:05,Request product,process activity,clerk,1c,product,1624p,1444
1624CP,2017-12-25 13:55:05,2017-12-25 13:55:05,Assgin robot,process activity,robot,14r,shelf,80s,1456
1721CP,2017-12-25 13:23:05,2017-12-25 13:58:05,Request product,process activity,clerk,1c,product,1721p,1403
1721CP,2017-12-25 13:59:05,2017-12-25 13:59:05,Assgin robot,process activity,robot,150r,shelf,119s,1463
2226CP,2017-12-25 13:59:05,2017-12-25 13:59:05,check if the product was shaked,process activity,clerk,1c,product,2226p,1464
2707CP,2017-12-25 13:43:05,2017-12-25 14:04:05,Request product,process activity,clerk,1c,product,2707p,1436
2707CP,2017-12-25 14:04:05,2017-12-25 14:04:05,Assgin robot,process activity,robot,88r,shelf,156s,1470
470CP,2017-12-25 13:33:05,2017-12-25 14:05:05,Request product,process activity,clerk,1c,product,470p,1416
470CP,2017-12-25 14:05:05,2017-12-25 14:05:05,Assgin robot,process activity,robot,142r,shelf,180s,1471
3573CP,2017-12-25 13:41:05,2017-12-25 14:07:05,Request product,process activity,clerk,1c,product,3573p,1431
3573CP,2017-12-25 14:08:05,2017-12-25 14:08:05,Assgin robot,process activity,robot,243r,shelf,199s,1477
482CP,2017-12-25 13:39:05,2017-12-25 14:15:05,Request product,process activity,clerk,1c,product,482p,1426
482CP,2017-12-25 14:16:05,2017-12-25 14:16:05,Assgin robot,process activity,robot,12r,shelf,50s,1489
230CP,2017-12-25 13:45:05,2017-12-25 14:16:05,Request product,process activity,clerk,1c,product,230p,1438
230CP,2017-12-25 14:16:05,2017-12-25 14:16:05,Assgin robot,process activity,robot,5r,shelf,35s,1490
3702CP,2017-12-25 13:57:05,2017-12-25 14:26:05,Request product,process activity,clerk,1c,product,3702p,1460
3702CP,2017-12-25 14:27:05,2017-12-25 14:27:05,Assgin robot,process activity,robot,119r,shelf,112s,1504
671CP,2017-12-25 14:09:05,2017-12-25 14:27:05,Request product,process activity,clerk,1c,product,671p,1480
671CP,2017-12-25 14:28:05,2017-12-25 14:28:05,Assgin robot,process activity,robot,47r,shelf,163s,1505
3802CP,2017-12-25 13:52:05,2017-12-25 14:31:05,Request product,process activity,clerk,1c,product,3802p,1451
3802CP,2017-12-25 14:32:05,2017-12-25 14:32:05,Assgin robot,process activity,robot,36r,shelf,26s,1512
1622CP,2017-12-25 14:07:05,2017-12-25 14:38:05,Request product,process activity,clerk,1c,product,1622p,1475
1622CP,2017-12-25 14:38:05,2017-12-25 14:38:05,Assgin robot,process activity,robot,7r,shelf,156s,1520
1135CP,2017-12-25 13:53:05,2017-12-25 14:38:05,Request product,process activity,clerk,1c,product,1135p,1453
1135CP,2017-12-25 14:39:05,2017-12-25 14:39:05,Assgin robot,process activity,robot,123r,shelf,186s,1521
1895CP,2017-12-25 14:21:05,2017-12-25 14:45:05,Request product,process activity,clerk,1c,product,1895p,1496
1895CP,2017-12-25 14:45:05,2017-12-25 14:45:05,Assgin robot,process activity,robot,245r,shelf,123s,1533
235CP,2017-12-25 14:15:05,2017-12-25 14:56:05,Request product,process activity,clerk,1c,product,235p,1487
235CP,2017-12-25 14:57:05,2017-12-25 14:57:05,Assgin robot,process activity,robot,50r,shelf,105s,1549
608CP,2017-12-25 14:35:05,2017-12-25 15:10:05,Request product,process activity,clerk,1c,product,608p,1517
608CP,2017-12-25 15:11:05,2017-12-25 15:11:05,Assgin robot,process activity,robot,31r,shelf,125s,1572
2350CP,2017-12-25 14:48:05,2017-12-25 15:11:05,Request product,process activity,clerk,1c,product,2350p,1537
2350CP,2017-12-25 15:11:05,2017-12-25 15:11:05,Assgin robot,process activity,robot,30r,shelf,60s,1573
1817CP,2017-12-25 14:26:05,2017-12-25 15:16:05,Request product,process activity,clerk,1c,product,1817p,1503
1817CP,2017-12-25 15:17:05,2017-12-25 15:17:05,Assgin robot,process activity,robot,117r,shelf,75s,1580
1749CP,2017-12-25 14:31:05,2017-12-25 15:17:05,Request product,process activity,clerk,1c,product,1749p,1511
1749CP,2017-12-25 15:17:05,2017-12-25 15:17:05,Assgin robot,process activity,robot,107r,shelf,147s,1581
497CP,2017-12-25 14:56:05,2017-12-25 15:20:05,Request product,process activity,clerk,1c,product,497p,1547
497CP,2017-12-25 15:21:05,2017-12-25 15:21:05,Assgin robot,process activity,robot,94r,shelf,185s,1586
