New Case Id,Case Id,New Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id,shake,
463661,857CP,3820,2018-01-07 16:28:21,2018-01-07 16:32:21,Request product,process activity,clerk,1c,product,857p,16479,
463661,857CP,3821,2018-01-07 16:33:21,2018-01-07 16:33:21,Assgin robot,process activity,robot,228r,shelf,50s,16480,
463661,857RP,14172,2018-01-07 16:33:21,2018-01-07 16:36:21,putdown current shelf,process activity,robot,228r,shelf,187s,16481,
463661,857RP,14173,2018-01-07 16:37:21,2018-01-07 16:50:21,go to approriate shelf,process activity,robot,228r,shelf,50s,16483,
463661,20118,20119,2018-01-07 16:51:21,2018-01-07 16:51:21,shelfMoved, , ,228r, , ,16485,
463661,857RP,14177,2018-01-07 16:52:21,2018-01-07 16:56:21,move shelf to dock,process activity,robot,228r,shelf,50s,16486,
463661,20122,20123,2018-01-07 16:58:21,2018-01-07 16:58:21,shelfDelivered, , ,228r, , ,16493,
463661,9543,9544,2018-01-07 17:04:21,2018-01-07 17:04:21,collector, , , , ,857p,16495,
463661,20128,20129,2018-01-07 17:05:21,2018-01-07 17:05:21,disposeShelf, , ,228r, , ,16503,
463661,857RP,14180,2018-01-07 17:06:21,2018-01-07 17:18:21,move shelf from dock,process activity,robot,228r,shelf,50s,16506,
463661,857CP,3921,2018-01-08 02:30:21,2018-01-08 02:30:21,check if the product was shaked,process activity,clerk,1c,product,857p,16821,
463661,9699,9700,2018-01-08 02:34:21,2018-01-08 02:34:21,extraCheck, , , , ,857p,16822,
463661,9703,9704,2018-01-08 02:48:21,2018-01-08 02:48:21,packageDone, , , , ,857p,16825,
463661,857CP,3922,2018-01-08 02:49:21,2018-01-08 02:49:21,Product Delivered,process activity,clerk,1c,product,857p,16833,
92730,3573CP,1484,2017-12-29 13:41:21,2017-12-29 13:46:21,Request product,process activity,clerk,1c,product,3573p,7757,
92730,3573CP,1485,2017-12-29 13:46:21,2017-12-29 13:46:21,Assgin robot,process activity,robot,114r,shelf,47s,7762,
92730,3573RP,11854,2017-12-29 13:47:21,2017-12-29 13:48:21,putdown current shelf,process activity,robot,114r,shelf,57s,7763,
92730,3573RP,11857,2017-12-29 13:49:21,2017-12-29 14:05:21,go to approriate shelf,process activity,robot,114r,shelf,47s,7767,
92730,17066,17067,2017-12-29 14:06:21,2017-12-29 14:06:21,shelfMoved, , ,114r, , ,7779,
92730,3573RP,11861,2017-12-29 14:07:21,2017-12-29 14:14:21,move shelf to dock,process activity,robot,114r,shelf,47s,7780,
92730,17072,17073,2017-12-29 14:15:21,2017-12-29 14:15:21,shelfDelivered, , ,114r, , ,7791,
92730,5855,5856,2017-12-29 14:22:21,2017-12-29 14:22:21,collector, , , , ,3573p,7797,
92730,17078,17079,2017-12-29 14:25:21,2017-12-29 14:25:21,disposeShelf, , ,114r, , ,7804,
92730,3573RP,11868,2017-12-29 14:31:21,2017-12-29 14:34:21,move shelf from dock,process activity,robot,114r,shelf,47s,7811,
92730,3573CP,2253,2018-01-01 11:31:21,2018-01-01 11:31:21,check if the product was shaked,process activity,clerk,1c,product,3573p,10708,
92730,7003,7004,2018-01-01 11:32:21,2018-01-01 11:32:21,extraCheck, , , , ,3573p,10709,
92730,7005,7006,2018-01-01 11:37:21,2018-01-01 11:37:21,packageDone, , , , ,3573p,10710,
92730,3573CP,2254,2018-01-01 11:38:21,2018-01-01 11:38:21,Product Delivered,process activity,clerk,1c,product,3573p,10713,
42936,1163CP,982,2017-12-27 21:25:21,2017-12-27 21:49:21,Request product,process activity,clerk,1c,product,1163p,5746,
42936,1163CP,983,2017-12-27 21:49:21,2017-12-27 21:49:21,Assgin robot,process activity,robot,138r,shelf,139s,5772,
42936,1163RP,11571,2017-12-28 20:45:21,2017-12-28 20:52:21,putdown current shelf,process activity,robot,138r,shelf,123s,6846,
42936,1163RP,11576,2017-12-28 20:52:21,2017-12-28 20:57:21,go to approriate shelf,process activity,robot,138r,shelf,139s,6857,
42936,16686,16687,2017-12-28 20:59:21,2017-12-28 20:59:21,shelfMoved, , ,138r, , ,6865,
42936,1163RP,11588,2017-12-28 20:59:21,2017-12-28 21:18:21,move shelf to dock,process activity,robot,138r,shelf,139s,6866,shake,
42936,1163RP,11587,2017-12-28 21:10:21,2017-12-28 21:18:21,reduce speed,process activity,robot,138r,shelf,139s,6880,
42936,16706,16707,2017-12-28 21:20:21,2017-12-28 21:20:21,shelfDelivered, , ,138r, , ,6895,
42936,5543,5544,2017-12-28 21:28:21,2017-12-28 21:28:21,collector, , , , ,1163p,6897,
42936,16712,16713,2017-12-28 21:29:21,2017-12-28 21:29:21,disposeShelf, , ,138r, , ,6909,
42936,1163RP,11597,2017-12-28 21:30:21,2017-12-28 21:41:21,move shelf from dock,process activity,robot,138r,shelf,139s,6910,
42936,1163CP,1879,2017-12-31 00:30:21,2017-12-31 00:30:21,check if the product was shaked,process activity,clerk,1c,product,1163p,9243,
42936,6425,6426,2017-12-31 00:40:21,2017-12-31 00:40:21,extraCheck, , , , ,1163p,9244,
42936,6427,6428,2017-12-31 00:43:21,2017-12-31 00:43:21,packageDone, , , , ,1163p,9257,
42936,1163CP,1880,2017-12-31 00:44:21,2017-12-31 00:44:21,Product Delivered,process activity,clerk,1c,product,1163p,9261,
394399,2313CP,950,2017-12-27 19:23:21,2017-12-27 19:47:21,Request product,process activity,clerk,1c,product,2313p,5662,
394399,2313CP,951,2017-12-27 19:48:21,2017-12-27 19:48:21,Assgin robot,process activity,robot,227r,shelf,0s,5676,
394399,2313RP,11680,2017-12-29 02:51:21,2017-12-29 02:59:21,putdown current shelf,process activity,robot,227r,shelf,84s,7172,
394399,2313RP,11703,2017-12-29 03:00:21,2017-12-29 03:29:21,go to approriate shelf,process activity,robot,227r,shelf,0s,7190,
394399,16840,16841,2017-12-29 03:30:21,2017-12-29 03:30:21,shelfMoved, , ,227r, , ,7238,
394399,2313RP,11708,2017-12-29 03:31:21,2017-12-29 03:39:21,move shelf to dock,process activity,robot,227r,shelf,0s,7239,shake,
394399,16850,16851,2017-12-29 03:40:21,2017-12-29 03:40:21,shelfDelivered, , ,227r, , ,7253,
394399,5661,5662,2017-12-29 04:52:21,2017-12-29 04:52:21,collector, , , , ,2313p,7337,
394399,16920,16921,2017-12-29 04:54:21,2017-12-29 04:54:21,disposeShelf, , ,227r, , ,7362,
394399,2313RP,11755,2017-12-29 04:56:21,2017-12-29 05:12:21,move shelf from dock,process activity,robot,227r,shelf,0s,7365,
394399,2313CP,2135,2018-01-01 01:17:21,2018-01-01 01:17:21,check if the product was shaked,process activity,clerk,1c,product,2313p,10341,
394399,6843,6844,2018-01-01 01:27:21,2018-01-01 01:27:21,extraCheck, , , , ,2313p,10342,
394399,6845,6846,2018-01-01 01:40:21,2018-01-01 01:40:21,packageDone, , , , ,2313p,10352,
394399,2313CP,2138,2018-01-01 01:41:21,2018-01-01 01:41:21,Product Delivered,process activity,clerk,1c,product,2313p,10355,
995954,2818CP,1202,2017-12-28 13:12:21,2017-12-28 13:36:21,Request product,process activity,clerk,1c,product,2818p,6547,
995954,2818CP,1203,2017-12-28 13:36:21,2017-12-28 13:36:21,Assgin robot,process activity,robot,69r,shelf,150s,6562,
995954,2818RP,11496,2017-12-28 13:37:21,2017-12-28 13:41:21,putdown current shelf,process activity,robot,69r,shelf,28s,6563,
995954,2818RP,11497,2017-12-28 13:41:21,2017-12-28 13:55:21,go to approriate shelf,process activity,robot,69r,shelf,150s,6564,
995954,16588,16589,2017-12-28 13:56:21,2017-12-28 13:56:21,shelfMoved, , ,69r, , ,6569,
995954,2818RP,11498,2017-12-28 13:57:21,2017-12-28 14:01:21,move shelf to dock,process activity,robot,69r,shelf,150s,6570,
995954,16590,16591,2017-12-28 14:02:21,2017-12-28 14:02:21,shelfDelivered, , ,69r, , ,6571,
995954,5421,5422,2017-12-28 14:05:21,2017-12-28 14:05:21,collector, , , , ,2818p,6572,
995954,16592,16593,2017-12-28 14:06:21,2017-12-28 14:06:21,disposeShelf, , ,69r, , ,6573,
995954,2818RP,11499,2017-12-28 14:07:21,2017-12-28 14:21:21,move shelf from dock,process activity,robot,69r,shelf,150s,6574,
995954,2818CP,1969,2017-12-31 08:41:21,2017-12-31 08:41:21,check if the product was shaked,process activity,clerk,1c,product,2818p,9560,
995954,6565,6566,2017-12-31 08:55:21,2017-12-31 08:55:21,packageDone, , , , ,2818p,9561,
995954,2818CP,1972,2017-12-31 08:56:21,2017-12-31 08:56:21,Product Delivered,process activity,clerk,1c,product,2818p,9565,
716208,3320CP,2422,2018-01-02 03:53:21,2018-01-02 04:13:21,Request product,process activity,clerk,1c,product,3320p,11392,
716208,3320CP,2423,2018-01-02 04:13:21,2018-01-02 04:13:21,Assgin robot,process activity,robot,93r,shelf,52s,11409,
716208,3320RP,12858,2018-01-02 04:14:21,2018-01-02 04:18:21,putdown current shelf,process activity,robot,93r,shelf,119s,11410,
716208,3320RP,12860,2018-01-02 04:18:21,2018-01-02 04:24:21,go to approriate shelf,process activity,robot,93r,shelf,52s,11414,
716208,3320RP,12861,2018-01-02 04:26:21,2018-01-02 04:28:21,move shelf to dock,process activity,robot,93r,shelf,52s,11416,
716208,18394,18395,2018-01-02 04:26:21,2018-01-02 04:26:21,shelfMoved, , ,93r, , ,11415,
716208,18396,18397,2018-01-02 04:30:21,2018-01-02 04:30:21,shelfDelivered, , ,93r, , ,11417,
716208,7293,7294,2018-01-02 04:35:21,2018-01-02 04:35:21,collector, , , , ,3320p,11420,
716208,18400,18401,2018-01-02 04:36:21,2018-01-02 04:36:21,disposeShelf, , ,93r, , ,11426,
716208,3320RP,12864,2018-01-02 04:37:21,2018-01-02 04:43:21,move shelf from dock,process activity,robot,93r,shelf,52s,11427,
716208,3320CP,3009,2018-01-04 11:22:21,2018-01-04 11:22:21,check if the product was shaked,process activity,clerk,1c,product,3320p,13666,
716208,3320CP,3012,2018-01-04 11:33:21,2018-01-04 11:33:21,Product Delivered,process activity,clerk,1c,product,3320p,13671,
716208,8235,8236,2018-01-04 11:33:21,2018-01-04 11:33:21,packageDone, , , , ,3320p,13667,
554056,2170CP,644,2017-12-26 15:16:21,2017-12-26 15:24:21,Request product,process activity,clerk,1c,product,2170p,4025,
554056,2170CP,645,2017-12-26 15:24:21,2017-12-26 15:24:21,Assgin robot,process activity,robot,133r,shelf,193s,4036,
554056,2170RP,10719,2017-12-26 15:25:21,2017-12-26 15:36:21,putdown current shelf,process activity,robot,133r,shelf,114s,4037,
554056,2170RP,10725,2017-12-26 15:36:21,2017-12-26 15:47:21,go to approriate shelf,process activity,robot,133r,shelf,193s,4049,
554056,15520,15521,2017-12-26 15:49:21,2017-12-26 15:49:21,shelfMoved, , ,133r, , ,4064,
554056,2170RP,10746,2017-12-26 15:49:21,2017-12-26 16:22:21,move shelf to dock,process activity,robot,133r,shelf,193s,4065,shake,
554056,2170RP,10745,2017-12-26 16:01:21,2017-12-26 16:22:21,reduce speed,process activity,robot,133r,shelf,193s,4086,
554056,15542,15543,2017-12-26 16:23:21,2017-12-26 16:23:21,shelfDelivered, , ,133r, , ,4118,
554056,4637,4638,2017-12-26 17:19:21,2017-12-26 17:19:21,collector, , , , ,2170p,4166,
554056,15588,15589,2017-12-26 17:20:21,2017-12-26 17:20:21,disposeShelf, , ,133r, , ,4197,
554056,2170RP,10774,2017-12-26 17:22:21,2017-12-26 17:29:21,move shelf from dock,process activity,robot,133r,shelf,193s,4202,
554056,2170CP,1323,2017-12-29 00:02:21,2017-12-29 00:02:21,check if the product was shaked,process activity,clerk,1c,product,2170p,7004,
554056,5589,5590,2017-12-29 00:06:21,2017-12-29 00:06:21,extraCheck, , , , ,2170p,7005,
554056,5591,5592,2017-12-29 00:11:21,2017-12-29 00:11:21,packageDone, , , , ,2170p,7008,
554056,2170CP,1324,2017-12-29 00:12:21,2017-12-29 00:12:21,Product Delivered,process activity,clerk,1c,product,2170p,7010,
855503,2215CP,210,2017-12-25 11:33:21,2017-12-25 11:47:21,Request product,process activity,clerk,1c,product,2215p,2170,
855503,2215CP,211,2017-12-25 11:47:21,2017-12-25 11:47:21,Assgin robot,process activity,robot,132r,shelf,166s,2190,
855503,2215RP,10133,2017-12-25 11:51:21,2017-12-25 11:55:21,putdown current shelf,process activity,robot,132r,shelf,-1s,2196,
855503,2215RP,10139,2017-12-25 11:55:21,2017-12-25 12:02:21,go to approriate shelf,process activity,robot,132r,shelf,166s,2205,
855503,2215RP,10146,2017-12-25 12:04:21,2017-12-25 12:20:21,move shelf to dock,process activity,robot,132r,shelf,166s,2217,
855503,14690,14691,2017-12-25 12:04:21,2017-12-25 12:04:21,shelfMoved, , ,132r, , ,2216,
855503,14700,14701,2017-12-25 12:21:21,2017-12-25 12:21:21,shelfDelivered, , ,132r, , ,2242,
855503,4243,4244,2017-12-25 21:10:21,2017-12-25 21:10:21,collector, , , , ,2215p,2724,
855503,2215RP,10448,2017-12-25 21:14:21,2017-12-25 21:23:21,move shelf from dock,process activity,robot,132r,shelf,166s,3034,
855503,15138,15139,2017-12-25 21:14:21,2017-12-25 21:14:21,disposeShelf, , ,132r, , ,3033,
855503,2215CP,957,2017-12-27 20:19:21,2017-12-27 20:19:21,check if the product was shaked,process activity,clerk,1c,product,2215p,5703,
855503,2215CP,958,2017-12-27 20:32:21,2017-12-27 20:32:21,Product Delivered,process activity,clerk,1c,product,2215p,5706,
855503,5103,5104,2017-12-27 20:32:21,2017-12-27 20:32:21,packageDone, , , , ,2215p,5704,
464089,1875CP,3315,2018-01-05 15:27:21,2018-01-05 15:47:21,Request product,process activity,clerk,1c,product,1875p,14711,
464089,1875CP,3316,2018-01-05 15:48:21,2018-01-05 15:48:21,Assgin robot,process activity,robot,45r,shelf,0s,14716,
464089,1875RP,13731,2018-01-05 15:50:21,2018-01-05 15:54:21,putdown current shelf,process activity,robot,45r,shelf,46s,14720,
464089,1875RP,13732,2018-01-05 15:54:21,2018-01-05 16:06:21,go to approriate shelf,process activity,robot,45r,shelf,0s,14722,
464089,19534,19535,2018-01-05 16:07:21,2018-01-05 16:07:21,shelfMoved, , ,45r, , ,14724,
464089,1875RP,13734,2018-01-05 16:07:21,2018-01-05 16:27:21,move shelf to dock,process activity,robot,45r,shelf,0s,14725,shake,
464089,1875RP,13733,2018-01-05 16:20:21,2018-01-05 16:26:21,reduce speed,process activity,robot,45r,shelf,0s,14731,
464089,19536,19537,2018-01-05 16:28:21,2018-01-05 16:28:21,shelfDelivered, , ,45r, , ,14735,
464089,8713,8714,2018-01-05 16:34:21,2018-01-05 16:34:21,collector, , , , ,1875p,14738,
464089,19538,19539,2018-01-05 16:35:21,2018-01-05 16:35:21,disposeShelf, , ,45r, , ,14739,
464089,1875RP,13737,2018-01-05 16:36:21,2018-01-05 16:51:21,move shelf from dock,process activity,robot,45r,shelf,0s,14740,
464089,1875CP,3631,2018-01-06 22:20:21,2018-01-06 22:20:21,check if the product was shaked,process activity,clerk,1c,product,1875p,15840,
464089,9225,9226,2018-01-06 22:27:21,2018-01-06 22:27:21,extraCheck, , , , ,1875p,15841,
464089,9227,9228,2018-01-06 22:33:21,2018-01-06 22:33:21,packageDone, , , , ,1875p,15844,
464089,1875CP,3632,2018-01-06 22:34:21,2018-01-06 22:34:21,Product Delivered,process activity,clerk,1c,product,1875p,15846,
409306,1668CP,1478,2017-12-29 13:15:21,2017-12-29 13:38:21,Request product,process activity,clerk,1c,product,1668p,7736,
409306,1668CP,1479,2017-12-29 13:38:21,2017-12-29 13:38:21,Assgin robot,process activity,robot,244r,shelf,120s,7753,
409306,1668RP,12367,2017-12-31 12:36:21,2017-12-31 12:40:21,putdown current shelf,process activity,robot,244r,shelf,181s,9696,
