New Case Id,Case Id,New Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id,shake,
433856,20CP,34,2017-12-25 03:12:26,2017-12-25 03:17:26,Request product,process activity,clerk,1c,product,20p,1441,
433856,20CP,35,2017-12-25 03:18:26,2017-12-25 03:18:26,Assgin robot,process activity,robot,1r,shelf,3s,1446,
433856,20RP,120,2017-12-25 03:18:26,2017-12-25 03:25:26,putdown current shelf,process activity,robot,1r,shelf,2s,1447,
433856,20RP,124,2017-12-25 03:26:26,2017-12-25 03:38:26,go to approriate shelf,process activity,robot,1r,shelf,3s,1453,
433856,224,225,2017-12-25 03:39:26,2017-12-25 03:39:26,shelfMoved, , ,1r, , ,1467,
433856,20RP,126,2017-12-25 03:40:26,2017-12-25 03:44:26,move shelf to dock,process activity,robot,1r,shelf,3s,1468,
433856,226,227,2017-12-25 03:46:26,2017-12-25 03:46:26,shelfDelivered, , ,1r, , ,1470,
433856,320,321,2017-12-25 03:50:26,2017-12-25 03:50:26,collector, , , , ,20p,1473,
433856,228,229,2017-12-25 03:51:26,2017-12-25 03:51:26,disposeShelf, , ,1r, , ,1476,
433856,20RP,128,2017-12-25 03:52:26,2017-12-25 03:56:26,move shelf from dock,process activity,robot,1r,shelf,3s,1478,
433856,20CP,53,2017-12-25 04:49:26,2017-12-25 04:49:26,check if the product was shaked,process activity,clerk,1c,product,20p,1518,
433856,20CP,54,2017-12-25 05:02:26,2017-12-25 05:02:26,Product Delivered,process activity,clerk,1c,product,20p,1528,
433856,340,341,2017-12-25 05:02:26,2017-12-25 05:02:26,packageDone, , , , ,20p,1519,
170885,55CP,46,2017-12-25 03:47:26,2017-12-25 04:09:26,Request product,process activity,clerk,1c,product,55p,1472,
170885,55CP,47,2017-12-25 04:10:26,2017-12-25 04:10:26,Assgin robot,process activity,robot,6r,shelf,1s,1487,
170885,55RP,135,2017-12-25 04:12:26,2017-12-25 04:39:26,move shelf to dock,process activity,robot,6r,shelf,1s,1490,shake,
170885,55RP,134,2017-12-25 04:26:26,2017-12-25 04:39:26,reduce speed,process activity,robot,6r,shelf,1s,1496,
170885,238,239,2017-12-25 04:40:26,2017-12-25 04:40:26,shelfDelivered, , ,6r, , ,1509,
170885,334,335,2017-12-25 04:42:26,2017-12-25 04:42:26,collector, , , , ,55p,1510,
170885,240,241,2017-12-25 04:44:26,2017-12-25 04:44:26,disposeShelf, , ,6r, , ,1512,
170885,55RP,140,2017-12-25 04:45:26,2017-12-25 04:52:26,move shelf from dock,process activity,robot,6r,shelf,1s,1514,
170885,55CP,59,2017-12-25 05:20:26,2017-12-25 05:20:26,check if the product was shaked,process activity,clerk,1c,product,55p,1540,
170885,348,349,2017-12-25 05:26:26,2017-12-25 05:26:26,extraCheck, , , , ,55p,1541,
170885,55CP,60,2017-12-25 05:39:26,2017-12-25 05:40:26,Product Delivered,process activity,clerk,1c,product,55p,1545,
170885,350,351,2017-12-25 05:39:26,2017-12-25 05:39:26,packageDone, , , , ,55p,1542,
504119,44CP,18,2017-12-25 02:08:26,2017-12-25 02:13:26,Request product,process activity,clerk,1c,product,44p,1363,
504119,44CP,19,2017-12-25 02:16:26,2017-12-25 02:16:26,Assgin robot,process activity,robot,0r,shelf,3s,1372,
504119,44RP,97,2017-12-25 02:17:26,2017-12-25 02:23:26,putdown current shelf,process activity,robot,0r,shelf,-1s,1376,
504119,44RP,100,2017-12-25 02:23:26,2017-12-25 02:27:26,go to approriate shelf,process activity,robot,0r,shelf,3s,1382,
504119,192,193,2017-12-25 02:28:26,2017-12-25 02:28:26,shelfMoved, , ,0r, , ,1391,
504119,44RP,102,2017-12-25 02:29:26,2017-12-25 02:34:26,move shelf to dock,process activity,robot,0r,shelf,3s,1392,
504119,198,199,2017-12-25 02:35:26,2017-12-25 02:35:26,shelfDelivered, , ,0r, , ,1398,
504119,296,297,2017-12-25 02:40:26,2017-12-25 02:40:26,collector, , , , ,44p,1400,
504119,200,201,2017-12-25 02:41:26,2017-12-25 02:41:26,disposeShelf, , ,0r, , ,1407,
504119,44RP,108,2017-12-25 02:42:26,2017-12-25 02:48:26,move shelf from dock,process activity,robot,0r,shelf,3s,1409,
504119,44CP,33,2017-12-25 03:12:26,2017-12-25 03:12:26,check if the product was shaked,process activity,clerk,1c,product,44p,1440,
504119,44CP,38,2017-12-25 03:27:26,2017-12-25 03:27:26,Product Delivered,process activity,clerk,1c,product,44p,1455,
504119,310,311,2017-12-25 03:27:26,2017-12-25 03:27:26,packageDone, , , , ,44p,1443,
462512,67CP,40,2017-12-25 03:27:26,2017-12-25 03:30:26,Request product,process activity,clerk,1c,product,67p,1456,
462512,67CP,41,2017-12-25 03:31:26,2017-12-25 03:31:26,Assgin robot,process activity,robot,0r,shelf,2s,1461,
462512,67RP,139,2017-12-25 04:48:26,2017-12-25 04:51:26,putdown current shelf,process activity,robot,0r,shelf,3s,1517,
