Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
22CP,2017-12-25 01:17:17,2017-12-25 01:20:17,Request product,process activity,clerk,1c,product,22p,1314
22CP,2017-12-25 01:20:17,2017-12-25 01:20:17,Assgin robot,process activity,robot,3r,shelf,3s,1315
49CP,2017-12-25 01:10:17,2017-12-25 01:20:17,Request product,process activity,clerk,1c,product,49p,1313
49CP,2017-12-25 01:21:17,2017-12-25 01:21:17,Assgin robot,process activity,robot,5r,shelf,0s,1316
38CP,2017-12-25 01:07:17,2017-12-25 01:22:17,Request product,process activity,clerk,1c,product,38p,1312
38CP,2017-12-25 01:22:17,2017-12-25 01:22:17,Assgin robot,process activity,robot,0r,shelf,1s,1319
47CP,2017-12-25 01:06:17,2017-12-25 01:29:17,Request product,process activity,clerk,1c,product,47p,1311
47CP,2017-12-25 01:29:17,2017-12-25 01:29:17,Assgin robot,process activity,robot,7r,shelf,2s,1324
49CP,2017-12-25 01:47:17,2017-12-25 01:47:17,check if the product was shaked,process activity,clerk,1c,product,49p,1340
31CP,2017-12-25 01:35:17,2017-12-25 01:51:17,Request product,process activity,clerk,1c,product,31p,1331
31CP,2017-12-25 01:52:17,2017-12-25 01:52:17,Assgin robot,process activity,robot,4r,shelf,1s,1345
49CP,2017-12-25 02:02:17,2017-12-25 02:02:17,Product Delivered,process activity,clerk,1c,product,49p,1355
62CP,2017-12-25 01:41:17,2017-12-25 02:02:17,Request product,process activity,clerk,1c,product,62p,1333
22CP,2017-12-25 02:03:17,2017-12-25 02:03:17,check if the product was shaked,process activity,clerk,1c,product,22p,1358
62CP,2017-12-25 02:04:17,2017-12-25 02:04:17,Assgin robot,process activity,robot,8r,shelf,2s,1360
22CP,2017-12-25 02:17:17,2017-12-25 02:17:17,Product Delivered,process activity,clerk,1c,product,22p,1366
38CP,2017-12-25 02:18:17,2017-12-25 02:18:17,check if the product was shaked,process activity,clerk,1c,product,38p,1369
15CP,2017-12-25 02:00:17,2017-12-25 02:21:17,Request product,process activity,clerk,1c,product,15p,1351
15CP,2017-12-25 02:21:17,2017-12-25 02:21:17,Assgin robot,process activity,robot,2r,shelf,2s,1373
84CP,2017-12-25 02:03:17,2017-12-25 02:21:17,Request product,process activity,clerk,1c,product,84p,1357
84CP,2017-12-25 02:22:17,2017-12-25 02:22:17,Assgin robot,process activity,robot,5r,shelf,2s,1374
14CP,2017-12-25 02:27:17,2017-12-25 02:38:17,Request product,process activity,clerk,1c,product,14p,1376
14CP,2017-12-25 02:38:17,2017-12-25 02:38:17,Assgin robot,process activity,robot,1r,shelf,3s,1380
60CP,2017-12-25 02:17:17,2017-12-25 02:39:17,Request product,process activity,clerk,1c,product,60p,1367
60CP,2017-12-25 02:39:17,2017-12-25 02:39:17,Assgin robot,process activity,robot,3r,shelf,4s,1382
38CP,2017-12-25 02:42:17,2017-12-25 02:42:17,Product Delivered,process activity,clerk,1c,product,38p,1387
47CP,2017-12-25 02:43:17,2017-12-25 02:44:17,check if the product was shaked,process activity,clerk,1c,product,47p,1390
47CP,2017-12-25 03:01:17,2017-12-25 03:01:17,Product Delivered,process activity,clerk,1c,product,47p,1400
65CP,2017-12-25 02:43:17,2017-12-25 03:01:17,Request product,process activity,clerk,1c,product,65p,1388
65CP,2017-12-25 03:02:17,2017-12-25 03:02:17,Assgin robot,process activity,robot,0r,shelf,4s,1402
23CP,2017-12-25 03:01:17,2017-12-25 03:04:17,Request product,process activity,clerk,1c,product,23p,1401
23CP,2017-12-25 03:05:17,2017-12-25 03:05:17,Assgin robot,process activity,robot,7r,shelf,0s,1406
31CP,2017-12-25 03:08:17,2017-12-25 03:08:17,check if the product was shaked,process activity,clerk,1c,product,31p,1416
31CP,2017-12-25 03:24:17,2017-12-25 03:24:17,Product Delivered,process activity,clerk,1c,product,31p,1432
14CP,2017-12-25 03:28:17,2017-12-25 03:28:17,check if the product was shaked,process activity,clerk,1c,product,14p,1436
14CP,2017-12-25 03:42:17,2017-12-25 03:42:17,Product Delivered,process activity,clerk,1c,product,14p,1446
60CP,2017-12-25 03:43:17,2017-12-25 03:43:17,check if the product was shaked,process activity,clerk,1c,product,60p,1447
94CP,2017-12-25 03:25:17,2017-12-25 03:46:17,Request product,process activity,clerk,1c,product,94p,1433
94CP,2017-12-25 03:47:17,2017-12-25 03:47:17,Assgin robot,process activity,robot,4r,shelf,2s,1452
60CP,2017-12-25 04:07:17,2017-12-25 04:07:17,Product Delivered,process activity,clerk,1c,product,60p,1464
62CP,2017-12-25 04:08:17,2017-12-25 04:08:17,check if the product was shaked,process activity,clerk,1c,product,62p,1465
62CP,2017-12-25 04:31:17,2017-12-25 04:31:17,Product Delivered,process activity,clerk,1c,product,62p,1473
23CP,2017-12-25 04:31:17,2017-12-25 04:31:17,check if the product was shaked,process activity,clerk,1c,product,23p,1474
23CP,2017-12-25 04:45:17,2017-12-25 04:45:17,Product Delivered,process activity,clerk,1c,product,23p,1476
65CP,2017-12-25 04:47:17,2017-12-25 04:47:17,check if the product was shaked,process activity,clerk,1c,product,65p,1479
90CP,2017-12-25 04:46:17,2017-12-25 05:03:17,Request product,process activity,clerk,1c,product,90p,1477
90CP,2017-12-25 05:04:17,2017-12-25 05:04:17,Assgin robot,process activity,robot,7r,shelf,3s,1487
65CP,2017-12-25 05:08:17,2017-12-25 05:08:17,Product Delivered,process activity,clerk,1c,product,65p,1490
15CP,2017-12-25 05:08:17,2017-12-25 05:08:17,check if the product was shaked,process activity,clerk,1c,product,15p,1491
15CP,2017-12-25 05:26:17,2017-12-25 05:26:17,Product Delivered,process activity,clerk,1c,product,15p,1503
84CP,2017-12-25 05:27:17,2017-12-25 05:27:17,check if the product was shaked,process activity,clerk,1c,product,84p,1504
84CP,2017-12-25 05:40:17,2017-12-25 05:40:17,Product Delivered,process activity,clerk,1c,product,84p,1514
90CP,2017-12-25 05:41:17,2017-12-25 05:41:17,check if the product was shaked,process activity,clerk,1c,product,90p,1516
90CP,2017-12-25 05:47:17,2017-12-25 05:47:17,Product Delivered,process activity,clerk,1c,product,90p,1521
21CP,2017-12-25 05:41:17,2017-12-25 05:59:17,Request product,process activity,clerk,1c,product,21p,1515
21CP,2017-12-25 05:59:17,2017-12-25 05:59:17,Assgin robot,process activity,robot,5r,shelf,4s,1525
20CP,2017-12-25 05:48:17,2017-12-25 06:05:17,Request product,process activity,clerk,1c,product,20p,1522
20CP,2017-12-25 06:06:17,2017-12-25 06:06:17,Assgin robot,process activity,robot,7r,shelf,3s,1528
94CP,2017-12-25 06:16:17,2017-12-25 06:16:17,check if the product was shaked,process activity,clerk,1c,product,94p,1539
94CP,2017-12-25 06:28:17,2017-12-25 06:28:17,Product Delivered,process activity,clerk,1c,product,94p,1545
21CP,2017-12-25 06:36:17,2017-12-25 06:36:17,check if the product was shaked,process activity,clerk,1c,product,21p,1551
21CP,2017-12-25 06:46:17,2017-12-25 06:46:17,Product Delivered,process activity,clerk,1c,product,21p,1560
20CP,2017-12-25 06:47:17,2017-12-25 06:47:17,check if the product was shaked,process activity,clerk,1c,product,20p,1561
4CP,2017-12-25 06:29:17,2017-12-25 06:47:17,Request product,process activity,clerk,1c,product,4p,1546
4CP,2017-12-25 06:48:17,2017-12-25 06:48:17,Assgin robot,process activity,robot,4r,shelf,2s,1563
25CP,2017-12-25 06:50:17,2017-12-25 06:55:17,Request product,process activity,clerk,1c,product,25p,1565
25CP,2017-12-25 06:55:17,2017-12-25 06:55:17,Assgin robot,process activity,robot,5r,shelf,1s,1569
20CP,2017-12-25 07:02:17,2017-12-25 07:02:17,Product Delivered,process activity,clerk,1c,product,20p,1572
4CP,2017-12-25 07:19:17,2017-12-25 07:19:17,check if the product was shaked,process activity,clerk,1c,product,4p,1580
4CP,2017-12-25 07:43:17,2017-12-25 07:43:17,Product Delivered,process activity,clerk,1c,product,4p,1591
25CP,2017-12-25 07:43:17,2017-12-25 07:43:17,check if the product was shaked,process activity,clerk,1c,product,25p,1592
25CP,2017-12-25 07:59:17,2017-12-25 07:59:17,Product Delivered,process activity,clerk,1c,product,25p,1595
79CP,2017-12-25 08:00:17,2017-12-25 08:17:17,Request product,process activity,clerk,1c,product,79p,1596
79CP,2017-12-25 08:18:17,2017-12-25 08:18:17,Assgin robot,process activity,robot,5r,shelf,2s,1597
79CP,2017-12-25 08:43:17,2017-12-25 08:43:17,check if the product was shaked,process activity,clerk,1c,product,79p,1605
79CP,2017-12-25 09:05:17,2017-12-25 09:05:17,Product Delivered,process activity,clerk,1c,product,79p,1609
