Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
93CP,2017-12-25 02:48:53,2017-12-25 02:51:53,Request product,process activity,clerk,1c,product,93p,1312
93CP,2017-12-25 02:51:53,2017-12-25 02:51:53,Assgin robot,process activity,robot,15r,shelf,11s,1313
659CP,2017-12-25 02:46:53,2017-12-25 02:59:53,Request product,process activity,clerk,1c,product,659p,1311
659CP,2017-12-25 03:00:53,2017-12-25 03:00:53,Assgin robot,process activity,robot,4r,shelf,38s,1319
514CP,2017-12-25 02:52:53,2017-12-25 03:06:53,Request product,process activity,clerk,1c,product,514p,1315
514CP,2017-12-25 03:07:53,2017-12-25 03:07:53,Assgin robot,process activity,robot,14r,shelf,21s,1325
311CP,2017-12-25 02:55:53,2017-12-25 03:07:53,Request product,process activity,clerk,1c,product,311p,1316
311CP,2017-12-25 03:08:53,2017-12-25 03:08:53,Assgin robot,process activity,robot,6r,shelf,13s,1327
145CP,2017-12-25 03:00:53,2017-12-25 03:14:53,Request product,process activity,clerk,1c,product,145p,1320
145CP,2017-12-25 03:15:53,2017-12-25 03:15:53,Assgin robot,process activity,robot,11r,shelf,28s,1331
720CP,2017-12-25 03:10:53,2017-12-25 03:24:53,Request product,process activity,clerk,1c,product,720p,1329
720CP,2017-12-25 03:24:53,2017-12-25 03:24:53,Assgin robot,process activity,robot,2r,shelf,39s,1342
93CP,2017-12-25 03:36:53,2017-12-25 03:36:53,check if the product was shaked,process activity,clerk,1c,product,93p,1356
330CP,2017-12-25 03:27:53,2017-12-25 03:37:53,Request product,process activity,clerk,1c,product,330p,1346
330CP,2017-12-25 03:38:53,2017-12-25 03:38:53,Assgin robot,process activity,robot,16r,shelf,8s,1360
93CP,2017-12-25 03:50:53,2017-12-25 03:50:53,Product Delivered,process activity,clerk,1c,product,93p,1377
659CP,2017-12-25 03:54:53,2017-12-25 03:55:53,check if the product was shaked,process activity,clerk,1c,product,659p,1382
174CP,2017-12-25 03:31:53,2017-12-25 03:55:53,Request product,process activity,clerk,1c,product,174p,1350
174CP,2017-12-25 03:57:53,2017-12-25 03:57:53,Assgin robot,process activity,robot,0r,shelf,36s,1386
48CP,2017-12-25 03:50:53,2017-12-25 04:00:53,Request product,process activity,clerk,1c,product,48p,1378
48CP,2017-12-25 04:01:53,2017-12-25 04:01:53,Assgin robot,process activity,robot,15r,shelf,13s,1393
461CP,2017-12-25 03:49:53,2017-12-25 04:12:53,Request product,process activity,clerk,1c,product,461p,1374
461CP,2017-12-25 04:12:53,2017-12-25 04:12:53,Assgin robot,process activity,robot,18r,shelf,5s,1407
659CP,2017-12-25 04:18:53,2017-12-25 04:18:53,Product Delivered,process activity,clerk,1c,product,659p,1416
514CP,2017-12-25 04:25:53,2017-12-25 04:25:53,check if the product was shaked,process activity,clerk,1c,product,514p,1424
196CP,2017-12-25 04:00:53,2017-12-25 04:25:53,Request product,process activity,clerk,1c,product,196p,1392
196CP,2017-12-25 04:26:53,2017-12-25 04:26:53,Assgin robot,process activity,robot,22r,shelf,23s,1426
774CP,2017-12-25 04:22:53,2017-12-25 04:26:53,Request product,process activity,clerk,1c,product,774p,1422
774CP,2017-12-25 04:27:53,2017-12-25 04:27:53,Assgin robot,process activity,robot,23r,shelf,20s,1428
673CP,2017-12-25 04:25:53,2017-12-25 04:31:53,Request product,process activity,clerk,1c,product,673p,1425
673CP,2017-12-25 04:31:53,2017-12-25 04:31:53,Assgin robot,process activity,robot,4r,shelf,38s,1435
259CP,2017-12-25 04:09:53,2017-12-25 04:34:53,Request product,process activity,clerk,1c,product,259p,1404
259CP,2017-12-25 04:34:53,2017-12-25 04:34:53,Assgin robot,process activity,robot,12r,shelf,16s,1441
592CP,2017-12-25 04:16:53,2017-12-25 04:38:53,Request product,process activity,clerk,1c,product,592p,1412
592CP,2017-12-25 04:40:53,2017-12-25 04:40:53,Assgin robot,process activity,robot,10r,shelf,33s,1450
712CP,2017-12-25 04:16:53,2017-12-25 04:44:53,Request product,process activity,clerk,1c,product,712p,1413
712CP,2017-12-25 04:44:53,2017-12-25 04:44:53,Assgin robot,process activity,robot,5r,shelf,20s,1453
351CP,2017-12-25 04:30:53,2017-12-25 04:44:53,Request product,process activity,clerk,1c,product,351p,1433
351CP,2017-12-25 04:45:53,2017-12-25 04:45:53,Assgin robot,process activity,robot,8r,shelf,24s,1454
514CP,2017-12-25 04:51:53,2017-12-25 04:51:53,Product Delivered,process activity,clerk,1c,product,514p,1465
311CP,2017-12-25 04:51:53,2017-12-25 04:51:53,check if the product was shaked,process activity,clerk,1c,product,311p,1466
507CP,2017-12-25 04:35:53,2017-12-25 04:56:53,Request product,process activity,clerk,1c,product,507p,1444
507CP,2017-12-25 04:56:53,2017-12-25 04:56:53,Assgin robot,process activity,robot,7r,shelf,36s,1474
