Chip,Timestamp,Item Id,Entry Id
collector,2017-12-25 01:41:04,75p,1333
collector,2017-12-25 01:49:04,77p,1343
packageDone,2017-12-25 01:53:04,75p,1346
packageDone,2017-12-25 02:10:04,77p,1353
collector,2017-12-25 02:12:04,69p,1365
collector,2017-12-25 02:14:04,21p,1372
extraCheck,2017-12-25 02:24:04,69p,1378
packageDone,2017-12-25 02:36:04,69p,1388
collector,2017-12-25 02:42:04,39p,1403
collector,2017-12-25 02:43:04,85p,1410
packageDone,2017-12-25 02:51:04,21p,1408
extraCheck,2017-12-25 02:56:04,39p,1421
collector,2017-12-25 03:04:04,89p,1432
collector,2017-12-25 03:09:04,2p,1435
packageDone,2017-12-25 03:10:04,39p,1425
collector,2017-12-25 03:12:04,46p,1439
extraCheck,2017-12-25 03:14:04,2p,1444
packageDone,2017-12-25 03:28:04,2p,1449
extraCheck,2017-12-25 03:32:04,85p,1457
collector,2017-12-25 03:33:04,58p,1460
packageDone,2017-12-25 03:45:04,85p,1461
extraCheck,2017-12-25 03:49:04,89p,1468
collector,2017-12-25 03:59:04,93p,1474
packageDone,2017-12-25 04:01:04,89p,1470
packageDone,2017-12-25 04:16:04,46p,1481
collector,2017-12-25 04:24:04,22p,1494
extraCheck,2017-12-25 04:26:04,58p,1491
collector,2017-12-25 04:29:04,12p,1501
packageDone,2017-12-25 04:37:04,58p,1500
extraCheck,2017-12-25 04:47:04,93p,1509
packageDone,2017-12-25 05:00:04,93p,1516
extraCheck,2017-12-25 05:03:04,22p,1526
collector,2017-12-25 05:12:04,50p,1533
collector,2017-12-25 05:17:04,54p,1537
packageDone,2017-12-25 05:20:04,22p,1528
collector,2017-12-25 05:21:04,30p,1541
extraCheck,2017-12-25 05:25:04,12p,1548
packageDone,2017-12-25 05:38:04,12p,1550
extraCheck,2017-12-25 05:44:04,50p,1555
packageDone,2017-12-25 05:51:04,50p,1558
extraCheck,2017-12-25 06:02:04,54p,1563
collector,2017-12-25 06:06:04,68p,1572
collector,2017-12-25 06:11:04,26p,1576
packageDone,2017-12-25 06:13:04,54p,1569
extraCheck,2017-12-25 06:17:04,30p,1582
packageDone,2017-12-25 06:21:04,30p,1583
