Chip,Timestamp,Item Id,Entry Id
collector,2017-12-25 03:29:39,417p,1342
packageDone,2017-12-25 03:39:39,417p,1354
collector,2017-12-25 03:40:39,569p,1360
collector,2017-12-25 03:50:39,132p,1370
extraCheck,2017-12-25 03:56:39,569p,1379
collector,2017-12-25 03:58:39,707p,1381
collector,2017-12-25 04:10:39,463p,1401
collector,2017-12-25 04:12:39,95p,1405
packageDone,2017-12-25 04:17:39,569p,1388
extraCheck,2017-12-25 04:29:39,132p,1427
collector,2017-12-25 04:33:39,516p,1435
collector,2017-12-25 04:38:39,406p,1443
collector,2017-12-25 04:39:39,790p,1447
packageDone,2017-12-25 04:44:39,132p,1434
collector,2017-12-25 05:02:39,695p,1474
packageDone,2017-12-25 05:09:39,707p,1464
collector,2017-12-25 05:11:39,432p,1487
extraCheck,2017-12-25 05:22:39,463p,1503
collector,2017-12-25 05:26:39,11p,1511
packageDone,2017-12-25 05:31:39,463p,1512
collector,2017-12-25 05:36:39,399p,1526
collector,2017-12-25 05:45:39,342p,1540
collector,2017-12-25 05:52:39,254p,1545
collector,2017-12-25 05:56:39,751p,1546
packageDone,2017-12-25 05:58:39,95p,1529
collector,2017-12-25 06:00:39,747p,1557
collector,2017-12-25 06:01:39,632p,1558
collector,2017-12-25 06:08:39,486p,1569
extraCheck,2017-12-25 06:16:39,751p,1571
packageDone,2017-12-25 06:19:39,751p,1583
extraCheck,2017-12-25 06:27:39,342p,1588
collector,2017-12-25 06:32:39,354p,1601
packageDone,2017-12-25 06:42:39,342p,1595
collector,2017-12-25 06:43:39,365p,1607
extraCheck,2017-12-25 06:54:39,399p,1613
collector,2017-12-25 07:00:39,129p,1625
packageDone,2017-12-25 07:09:39,399p,1621
collector,2017-12-25 07:16:39,114p,1639
collector,2017-12-25 07:19:39,275p,1645
extraCheck,2017-12-25 07:24:39,695p,1644
collector,2017-12-25 07:29:39,527p,1657
packageDone,2017-12-25 07:43:39,695p,1658
collector,2017-12-25 07:44:39,250p,1662
packageDone,2017-12-25 07:50:39,516p,1668
extraCheck,2017-12-25 07:56:39,406p,1671
packageDone,2017-12-25 08:11:39,406p,1675
extraCheck,2017-12-25 08:22:39,790p,1686
