New Case Id,Case Id,New Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id,shake,
107299,126CP,270,2017-12-25 22:47:39,2017-12-25 23:10:39,Request product,process activity,clerk,1c,product,126p,2434,
107299,126CP,271,2017-12-25 23:10:39,2017-12-25 23:10:39,Assgin robot,process activity,robot,1r,shelf,19s,2441,
107299,126RP,1898,2017-12-25 23:11:39,2017-12-25 23:14:39,putdown current shelf,process activity,robot,1r,shelf,2s,2442,
107299,126RP,1900,2017-12-25 23:14:39,2017-12-25 23:29:39,go to approriate shelf,process activity,robot,1r,shelf,19s,2443,
107299,839,840,2017-12-25 23:30:39,2017-12-25 23:30:39,shelfMoved, , ,1r, , ,2451,
107299,126RP,1904,2017-12-25 23:31:39,2017-12-25 23:53:39,move shelf to dock,process activity,robot,1r,shelf,19s,2452,shake,
107299,126RP,1903,2017-12-25 23:43:39,2017-12-25 23:53:39,reduce speed,process activity,robot,1r,shelf,19s,2457,
107299,847,848,2017-12-25 23:54:39,2017-12-25 23:54:39,shelfDelivered, , ,1r, , ,2465,
107299,1369,1370,2017-12-25 23:56:39,2017-12-25 23:56:39,collector, , , , ,126p,2466,
107299,126RP,1906,2017-12-25 23:57:39,2017-12-26 00:11:39,move shelf from dock,process activity,robot,1r,shelf,19s,2469,
107299,849,850,2017-12-25 23:57:39,2017-12-25 23:57:39,disposeShelf, , ,1r, , ,2468,
107299,126CP,319,2017-12-26 03:57:39,2017-12-26 03:57:39,check if the product was shaked,process activity,clerk,1c,product,126p,2592,
107299,1431,1432,2017-12-26 03:58:39,2017-12-26 03:58:39,extraCheck, , , , ,126p,2593,
107299,126CP,320,2017-12-26 04:03:39,2017-12-26 04:03:39,Product Delivered,process activity,clerk,1c,product,126p,2597,
107299,1433,1434,2017-12-26 04:03:39,2017-12-26 04:03:39,packageDone, , , , ,126p,2595,
82800,337CP,178,2017-12-25 14:42:39,2017-12-25 15:09:39,Request product,process activity,clerk,1c,product,337p,2066,
82800,337CP,179,2017-12-25 15:09:39,2017-12-25 15:09:39,Assgin robot,process activity,robot,5r,shelf,26s,2089,
82800,337RP,1802,2017-12-25 15:10:39,2017-12-25 15:19:39,putdown current shelf,process activity,robot,5r,shelf,31s,2092,
82800,337RP,1808,2017-12-25 15:19:39,2017-12-25 15:34:39,go to approriate shelf,process activity,robot,5r,shelf,26s,2101,
82800,721,722,2017-12-25 15:35:39,2017-12-25 15:35:39,shelfMoved, , ,5r, , ,2113,
82800,337RP,1817,2017-12-25 15:37:39,2017-12-25 16:06:39,move shelf to dock,process activity,robot,5r,shelf,26s,2117,shake,
82800,337RP,1816,2017-12-25 15:52:39,2017-12-25 16:06:39,reduce speed,process activity,robot,5r,shelf,26s,2134,
82800,733,734,2017-12-25 16:07:39,2017-12-25 16:07:39,shelfDelivered, , ,5r, , ,2145,
82800,735,736,2017-12-25 16:11:39,2017-12-25 16:11:39,disposeShelf, , ,5r, , ,2153,
82800,1235,1236,2017-12-25 16:11:39,2017-12-25 16:11:39,collector, , , , ,337p,2146,
82800,337RP,1820,2017-12-25 16:12:39,2017-12-25 16:23:39,move shelf from dock,process activity,robot,5r,shelf,26s,2154,
82800,337CP,249,2017-12-25 20:33:39,2017-12-25 20:33:39,check if the product was shaked,process activity,clerk,1c,product,337p,2360,
82800,1317,1318,2017-12-25 20:42:39,2017-12-25 20:42:39,extraCheck, , , , ,337p,2361,
82800,1321,1322,2017-12-25 20:49:39,2017-12-25 20:49:39,packageDone, , , , ,337p,2365,
82800,337CP,252,2017-12-25 20:50:39,2017-12-25 20:50:39,Product Delivered,process activity,clerk,1c,product,337p,2373,
857295,793CP,68,2017-12-25 06:24:39,2017-12-25 06:48:39,Request product,process activity,clerk,1c,product,793p,1590,
857295,793CP,69,2017-12-25 06:48:39,2017-12-25 06:48:39,Assgin robot,process activity,robot,18r,shelf,24s,1616,
857295,793RP,1707,2017-12-25 09:27:39,2017-12-25 09:38:39,putdown current shelf,process activity,robot,18r,shelf,-1s,1771,
857295,793RP,1710,2017-12-25 09:39:39,2017-12-25 09:54:39,go to approriate shelf,process activity,robot,18r,shelf,24s,1779,
857295,597,598,2017-12-25 09:54:39,2017-12-25 09:54:39,shelfMoved, , ,18r, , ,1796,
857295,793RP,1718,2017-12-25 09:55:39,2017-12-25 10:13:39,move shelf to dock,process activity,robot,18r,shelf,24s,1797,shake,
857295,793RP,1717,2017-12-25 10:09:39,2017-12-25 10:13:39,reduce speed,process activity,robot,18r,shelf,24s,1811,
857295,605,606,2017-12-25 10:14:39,2017-12-25 10:14:39,shelfDelivered, , ,18r, , ,1816,
857295,1121,1122,2017-12-25 10:19:39,2017-12-25 10:19:39,collector, , , , ,793p,1820,
857295,617,618,2017-12-25 10:24:39,2017-12-25 10:24:39,disposeShelf, , ,18r, , ,1834,
857295,793RP,1727,2017-12-25 10:26:39,2017-12-25 10:35:39,move shelf from dock,process activity,robot,18r,shelf,24s,1837,
857295,793CP,177,2017-12-25 14:54:39,2017-12-25 14:54:39,check if the product was shaked,process activity,clerk,1c,product,793p,2077,
857295,1209,1210,2017-12-25 14:58:39,2017-12-25 14:58:39,extraCheck, , , , ,793p,2078,
857295,793CP,180,2017-12-25 15:12:39,2017-12-25 15:12:39,Product Delivered,process activity,clerk,1c,product,793p,2093,
857295,1213,1214,2017-12-25 15:12:39,2017-12-25 15:12:39,packageDone, , , , ,793p,2079,
755825,371CP,214,2017-12-25 17:37:39,2017-12-25 17:44:39,Request product,process activity,clerk,1c,product,371p,2216,
755825,371CP,215,2017-12-25 17:47:39,2017-12-25 17:47:39,Assgin robot,process activity,robot,3r,shelf,10s,2230,
755825,371RP,1843,2017-12-25 17:48:39,2017-12-25 17:54:39,putdown current shelf,process activity,robot,3r,shelf,21s,2233,
755825,371RP,1844,2017-12-25 17:54:39,2017-12-25 17:57:39,go to approriate shelf,process activity,robot,3r,shelf,10s,2236,
755825,767,768,2017-12-25 17:59:39,2017-12-25 17:59:39,shelfMoved, , ,3r, , ,2238,
755825,371RP,1854,2017-12-25 17:59:39,2017-12-25 18:22:39,move shelf to dock,process activity,robot,3r,shelf,10s,2239,shake,
755825,371RP,1853,2017-12-25 18:13:39,2017-12-25 18:22:39,reduce speed,process activity,robot,3r,shelf,10s,2260,
755825,781,782,2017-12-25 18:23:39,2017-12-25 18:23:39,shelfDelivered, , ,3r, , ,2272,
755825,1277,1278,2017-12-25 18:26:39,2017-12-25 18:26:39,collector, , , , ,371p,2275,
755825,783,784,2017-12-25 18:27:39,2017-12-25 18:27:39,disposeShelf, , ,3r, , ,2276,
755825,371RP,1862,2017-12-25 18:28:39,2017-12-25 18:41:39,move shelf from dock,process activity,robot,3r,shelf,10s,2278,
755825,371CP,281,2017-12-26 00:33:39,2017-12-26 00:33:39,check if the product was shaked,process activity,clerk,1c,product,371p,2475,
755825,1377,1378,2017-12-26 00:43:39,2017-12-26 00:43:39,extraCheck, , , , ,371p,2476,
755825,371CP,284,2017-12-26 00:56:39,2017-12-26 00:56:39,Product Delivered,process activity,clerk,1c,product,371p,2481,
755825,1379,1380,2017-12-26 00:56:39,2017-12-26 00:56:39,packageDone, , , , ,371p,2478,
316032,751CP,36,2017-12-25 04:38:39,2017-12-25 04:42:39,Request product,process activity,clerk,1c,product,751p,1449,
316032,751CP,37,2017-12-25 04:42:39,2017-12-25 04:42:39,Assgin robot,process activity,robot,21r,shelf,1s,1454,
316032,751RP,1606,2017-12-25 04:43:39,2017-12-25 04:57:39,putdown current shelf,process activity,robot,21r,shelf,-1s,1456,
316032,751RP,1618,2017-12-25 04:57:39,2017-12-25 05:19:39,go to approriate shelf,process activity,robot,21r,shelf,1s,1475,
316032,475,476,2017-12-25 05:20:39,2017-12-25 05:20:39,shelfMoved, , ,21r, , ,1507,
316032,751RP,1629,2017-12-25 05:21:39,2017-12-25 05:41:39,move shelf to dock,process activity,robot,21r,shelf,1s,1508,shake,
316032,491,492,2017-12-25 05:43:39,2017-12-25 05:43:39,shelfDelivered, , ,21r, , ,1542,
316032,1033,1034,2017-12-25 05:56:39,2017-12-25 05:56:39,collector, , , , ,751p,1546,
