Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
92RP,2017-12-25 01:12:32,2017-12-25 01:13:32,putdown current shelf,process activity,robot,0r,shelf,-1s,1315
92RP,2017-12-25 01:13:32,2017-12-25 01:25:32,go to approriate shelf,process activity,robot,0r,shelf,4s,1316
64RP,2017-12-25 01:25:32,2017-12-25 01:28:32,putdown current shelf,process activity,robot,3r,shelf,-1s,1321
16RP,2017-12-25 01:29:32,2017-12-25 01:35:32,putdown current shelf,process activity,robot,5r,shelf,-1s,1327
92RP,2017-12-25 01:27:32,2017-12-25 01:40:32,move shelf to dock,process activity,robot,0r,shelf,4s,1324
64RP,2017-12-25 01:28:32,2017-12-25 01:41:32,go to approriate shelf,process activity,robot,3r,shelf,2s,1325
3RP,2017-12-25 01:45:32,2017-12-25 01:47:32,putdown current shelf,process activity,robot,6r,shelf,-1s,1336
16RP,2017-12-25 01:35:32,2017-12-25 01:49:32,go to approriate shelf,process activity,robot,5r,shelf,0s,1329
64RP,2017-12-25 01:49:32,2017-12-25 01:52:32,reduce speed,process activity,robot,3r,shelf,2s,1343
64RP,2017-12-25 01:43:32,2017-12-25 01:52:32,move shelf to dock,process activity,robot,3r,shelf,2s,1334
3RP,2017-12-25 01:45:32,2017-12-25 02:00:32,move shelf from dock,process activity,robot,0r,shelf,4s,1337
3RP,2017-12-25 01:47:32,2017-12-25 02:01:32,go to approriate shelf,process activity,robot,6r,shelf,4s,1341
52RP,2017-12-25 01:54:32,2017-12-25 02:02:32,putdown current shelf,process activity,robot,4r,shelf,-1s,1349
44RP,2017-12-25 02:00:32,2017-12-25 02:05:32,putdown current shelf,process activity,robot,9r,shelf,-1s,1355
61RP,2017-12-25 02:05:32,2017-12-25 02:10:32,putdown current shelf,process activity,robot,7r,shelf,-1s,1364
52RP,2017-12-25 02:02:32,2017-12-25 02:11:32,go to approriate shelf,process activity,robot,4r,shelf,3s,1359
3RP,2017-12-25 02:03:32,2017-12-25 02:13:32,move shelf to dock,process activity,robot,6r,shelf,4s,1360
64RP,2017-12-25 02:00:32,2017-12-25 02:15:32,move shelf from dock,process activity,robot,3r,shelf,2s,1356
44RP,2017-12-25 02:06:32,2017-12-25 02:15:32,go to approriate shelf,process activity,robot,9r,shelf,1s,1366
61RP,2017-12-25 02:11:32,2017-12-25 02:16:32,go to approriate shelf,process activity,robot,7r,shelf,2s,1368
52RP,2017-12-25 02:15:32,2017-12-25 02:21:32,move shelf to dock,process activity,robot,4r,shelf,3s,1373
16RP,2017-12-25 02:06:32,2017-12-25 02:23:32,reduce speed,process activity,robot,5r,shelf,0s,1367
16RP,2017-12-25 01:51:32,2017-12-25 02:23:32,move shelf to dock,process activity,robot,5r,shelf,0s,1345
44RP,2017-12-25 02:23:32,2017-12-25 02:33:32,move shelf to dock,process activity,robot,9r,shelf,1s,1381
90RP,2017-12-25 02:28:32,2017-12-25 02:34:32,putdown current shelf,process activity,robot,8r,shelf,-1s,1392
3RP,2017-12-25 02:23:32,2017-12-25 02:37:32,move shelf from dock,process activity,robot,6r,shelf,4s,1382
44RP,2017-12-25 02:38:32,2017-12-25 02:42:32,move shelf from dock,process activity,robot,9r,shelf,1s,1405
16RP,2017-12-25 02:31:32,2017-12-25 02:44:32,move shelf from dock,process activity,robot,5r,shelf,0s,1397
61RP,2017-12-25 02:34:32,2017-12-25 02:44:32,reduce speed,process activity,robot,7r,shelf,2s,1400
61RP,2017-12-25 02:19:32,2017-12-25 02:44:32,move shelf to dock,process activity,robot,7r,shelf,2s,1378
52RP,2017-12-25 02:35:32,2017-12-25 02:46:32,move shelf from dock,process activity,robot,4r,shelf,3s,1403
90RP,2017-12-25 02:34:32,2017-12-25 02:48:32,go to approriate shelf,process activity,robot,8r,shelf,4s,1401
87RP,2017-12-25 02:54:32,2017-12-25 02:57:32,putdown current shelf,process activity,robot,1r,shelf,-1s,1417
58RP,2017-12-25 02:55:32,2017-12-25 02:57:32,putdown current shelf,process activity,robot,0r,shelf,4s,1420
90RP,2017-12-25 02:50:32,2017-12-25 02:59:32,move shelf to dock,process activity,robot,8r,shelf,4s,1413
61RP,2017-12-25 02:53:32,2017-12-25 03:07:32,move shelf from dock,process activity,robot,7r,shelf,2s,1416
90RP,2017-12-25 03:06:32,2017-12-25 03:10:32,move shelf from dock,process activity,robot,8r,shelf,4s,1428
87RP,2017-12-25 02:57:32,2017-12-25 03:11:32,go to approriate shelf,process activity,robot,1r,shelf,0s,1421
58RP,2017-12-25 02:57:32,2017-12-25 03:12:32,go to approriate shelf,process activity,robot,0r,shelf,2s,1422
65RP,2017-12-25 03:15:32,2017-12-25 03:19:32,putdown current shelf,process activity,robot,2r,shelf,-1s,1435
87RP,2017-12-25 03:13:32,2017-12-25 03:21:32,move shelf to dock,process activity,robot,1r,shelf,0s,1431
65RP,2017-12-25 03:20:32,2017-12-25 03:25:32,go to approriate shelf,process activity,robot,2r,shelf,4s,1438
58RP,2017-12-25 03:14:32,2017-12-25 03:27:32,move shelf to dock,process activity,robot,0r,shelf,2s,1432
87RP,2017-12-25 03:27:32,2017-12-25 03:40:32,move shelf from dock,process activity,robot,1r,shelf,0s,1443
58RP,2017-12-25 03:33:32,2017-12-25 03:42:32,move shelf from dock,process activity,robot,0r,shelf,2s,1454
71RP,2017-12-25 03:37:32,2017-12-25 03:43:32,putdown current shelf,process activity,robot,5r,shelf,0s,1461
65RP,2017-12-25 03:36:32,2017-12-25 03:48:32,reduce speed,process activity,robot,2r,shelf,4s,1459
65RP,2017-12-25 03:28:32,2017-12-25 03:48:32,move shelf to dock,process activity,robot,2r,shelf,4s,1445
17RP,2017-12-25 03:47:32,2017-12-25 03:51:32,putdown current shelf,process activity,robot,3r,shelf,2s,1466
71RP,2017-12-25 03:43:32,2017-12-25 03:56:32,go to approriate shelf,process activity,robot,5r,shelf,1s,1463
17RP,2017-12-25 03:52:32,2017-12-25 04:05:32,go to approriate shelf,process activity,robot,3r,shelf,0s,1472
65RP,2017-12-25 03:54:32,2017-12-25 04:07:32,move shelf from dock,process activity,robot,2r,shelf,4s,1474
71RP,2017-12-25 04:12:32,2017-12-25 04:15:32,reduce speed,process activity,robot,5r,shelf,1s,1484
71RP,2017-12-25 03:59:32,2017-12-25 04:15:32,move shelf to dock,process activity,robot,5r,shelf,1s,1478
89RP,2017-12-25 04:13:32,2017-12-25 04:17:32,putdown current shelf,process activity,robot,7r,shelf,2s,1487
17RP,2017-12-25 04:15:32,2017-12-25 04:19:32,reduce speed,process activity,robot,3r,shelf,0s,1490
17RP,2017-12-25 04:06:32,2017-12-25 04:19:32,move shelf to dock,process activity,robot,3r,shelf,0s,1482
89RP,2017-12-25 04:18:32,2017-12-25 04:25:32,go to approriate shelf,process activity,robot,7r,shelf,4s,1494
17RP,2017-12-25 04:25:32,2017-12-25 04:32:32,move shelf from dock,process activity,robot,3r,shelf,0s,1502
71RP,2017-12-25 04:23:32,2017-12-25 04:35:32,move shelf from dock,process activity,robot,5r,shelf,1s,1500
22RP,2017-12-25 04:37:32,2017-12-25 04:38:32,putdown current shelf,process activity,robot,8r,shelf,4s,1510
89RP,2017-12-25 04:27:32,2017-12-25 04:40:32,move shelf to dock,process activity,robot,7r,shelf,4s,1504
22RP,2017-12-25 04:38:32,2017-12-25 04:41:32,go to approriate shelf,process activity,robot,8r,shelf,2s,1511
95RP,2017-12-25 04:47:32,2017-12-25 04:50:32,putdown current shelf,process activity,robot,4r,shelf,3s,1517
22RP,2017-12-25 04:43:32,2017-12-25 04:52:32,move shelf to dock,process activity,robot,8r,shelf,2s,1514
89RP,2017-12-25 04:50:32,2017-12-25 05:01:32,move shelf from dock,process activity,robot,7r,shelf,4s,1521
95RP,2017-12-25 04:51:32,2017-12-25 05:04:32,go to approriate shelf,process activity,robot,4r,shelf,0s,1522
22RP,2017-12-25 04:57:32,2017-12-25 05:11:32,move shelf from dock,process activity,robot,8r,shelf,2s,1527
95RP,2017-12-25 05:05:32,2017-12-25 05:19:32,move shelf to dock,process activity,robot,4r,shelf,0s,1529
95RP,2017-12-25 05:24:32,2017-12-25 05:35:32,move shelf from dock,process activity,robot,4r,shelf,0s,1541
83RP,2017-12-25 05:38:32,2017-12-25 05:43:32,putdown current shelf,process activity,robot,9r,shelf,1s,1545
83RP,2017-12-25 05:43:32,2017-12-25 05:48:32,go to approriate shelf,process activity,robot,9r,shelf,0s,1547
88RP,2017-12-25 05:44:32,2017-12-25 05:51:32,putdown current shelf,process activity,robot,5r,shelf,1s,1549
88RP,2017-12-25 05:51:32,2017-12-25 06:03:32,go to approriate shelf,process activity,robot,5r,shelf,4s,1557
38RP,2017-12-25 05:58:32,2017-12-25 06:05:32,putdown current shelf,process activity,robot,7r,shelf,4s,1561
83RP,2017-12-25 05:58:32,2017-12-25 06:12:32,reduce speed,process activity,robot,9r,shelf,0s,1562
83RP,2017-12-25 05:49:32,2017-12-25 06:12:32,move shelf to dock,process activity,robot,9r,shelf,0s,1552
