Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
769CP,2017-12-25 02:36:55,2017-12-25 02:50:55,Request product,process activity,clerk,1c,product,769p,1312
769CP,2017-12-25 02:58:55,2017-12-25 02:58:55,Assgin robot,process activity,robot,6r,shelf,22s,1317
243CP,2017-12-25 02:58:55,2017-12-25 02:59:55,Request product,process activity,clerk,1c,product,243p,1316
243CP,2017-12-25 03:00:55,2017-12-25 03:00:55,Assgin robot,process activity,robot,0r,shelf,7s,1319
743CP,2017-12-25 02:35:55,2017-12-25 03:00:55,Request product,process activity,clerk,1c,product,743p,1311
743CP,2017-12-25 03:00:55,2017-12-25 03:00:55,Assgin robot,process activity,robot,17r,shelf,21s,1320
367CP,2017-12-25 02:48:55,2017-12-25 03:03:55,Request product,process activity,clerk,1c,product,367p,1314
367CP,2017-12-25 03:03:55,2017-12-25 03:03:55,Assgin robot,process activity,robot,22r,shelf,14s,1324
713CP,2017-12-25 02:40:55,2017-12-25 03:05:55,Request product,process activity,clerk,1c,product,713p,1313
713CP,2017-12-25 03:06:55,2017-12-25 03:06:55,Assgin robot,process activity,robot,20r,shelf,38s,1327
78CP,2017-12-25 03:09:55,2017-12-25 03:16:55,Request product,process activity,clerk,1c,product,78p,1331
78CP,2017-12-25 03:16:55,2017-12-25 03:16:55,Assgin robot,process activity,robot,5r,shelf,2s,1340
637CP,2017-12-25 02:58:55,2017-12-25 03:17:55,Request product,process activity,clerk,1c,product,637p,1315
637CP,2017-12-25 03:18:55,2017-12-25 03:18:55,Assgin robot,process activity,robot,1r,shelf,27s,1344
428CP,2017-12-25 03:17:55,2017-12-25 03:23:55,Request product,process activity,clerk,1c,product,428p,1342
428CP,2017-12-25 03:24:55,2017-12-25 03:24:55,Assgin robot,process activity,robot,19r,shelf,12s,1351
632CP,2017-12-25 03:20:55,2017-12-25 03:26:55,Request product,process activity,clerk,1c,product,632p,1346
632CP,2017-12-25 03:27:55,2017-12-25 03:27:55,Assgin robot,process activity,robot,8r,shelf,28s,1355
769CP,2017-12-25 03:30:55,2017-12-25 03:30:55,check if the product was shaked,process activity,clerk,1c,product,769p,1359
544CP,2017-12-25 03:13:55,2017-12-25 03:39:55,Request product,process activity,clerk,1c,product,544p,1334
544CP,2017-12-25 03:39:55,2017-12-25 03:39:55,Assgin robot,process activity,robot,18r,shelf,34s,1371
