Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
434RP,2017-12-25 02:35:04,2017-12-25 02:37:04,putdown current shelf,process activity,robot,148r,shelf,-1s,1315
434RP,2017-12-25 02:38:04,2017-12-25 02:50:04,go to approriate shelf,process activity,robot,148r,shelf,32s,1317
1723RP,2017-12-25 02:54:04,2017-12-25 02:55:04,putdown current shelf,process activity,robot,117r,shelf,-1s,1327
1230RP,2017-12-25 02:53:04,2017-12-25 02:59:04,putdown current shelf,process activity,robot,213r,shelf,-1s,1324
1320RP,2017-12-25 02:58:04,2017-12-25 03:00:04,putdown current shelf,process activity,robot,203r,shelf,-1s,1332
505RP,2017-12-25 02:59:04,2017-12-25 03:01:04,putdown current shelf,process activity,robot,15r,shelf,-1s,1333
1230RP,2017-12-25 02:59:04,2017-12-25 03:02:04,go to approriate shelf,process activity,robot,213r,shelf,3s,1334
434RP,2017-12-25 02:52:04,2017-12-25 03:05:04,move shelf to dock,process activity,robot,148r,shelf,32s,1323
1320RP,2017-12-25 03:01:04,2017-12-25 03:08:04,go to approriate shelf,process activity,robot,203r,shelf,145s,1335
1723RP,2017-12-25 02:56:04,2017-12-25 03:11:04,go to approriate shelf,process activity,robot,117r,shelf,158s,1329
2442RP,2017-12-25 03:05:04,2017-12-25 03:13:04,putdown current shelf,process activity,robot,80r,shelf,-1s,1341
232RP,2017-12-25 03:11:04,2017-12-25 03:16:04,putdown current shelf,process activity,robot,239r,shelf,-1s,1350
505RP,2017-12-25 03:02:04,2017-12-25 03:17:04,go to approriate shelf,process activity,robot,15r,shelf,111s,1338
1723RP,2017-12-25 03:13:04,2017-12-25 03:24:04,move shelf to dock,process activity,robot,117r,shelf,158s,1353
434RP,2017-12-25 03:17:04,2017-12-25 03:29:04,move shelf from dock,process activity,robot,148r,shelf,32s,1360
951RP,2017-12-25 03:24:04,2017-12-25 03:29:04,putdown current shelf,process activity,robot,45r,shelf,-1s,1371
2442RP,2017-12-25 03:14:04,2017-12-25 03:29:04,go to approriate shelf,process activity,robot,80r,shelf,87s,1354
3418RP,2017-12-25 03:23:04,2017-12-25 03:33:04,putdown current shelf,process activity,robot,193r,shelf,-1s,1368
3905RP,2017-12-25 03:31:04,2017-12-25 03:34:04,putdown current shelf,process activity,robot,87r,shelf,-1s,1381
951RP,2017-12-25 03:29:04,2017-12-25 03:34:04,go to approriate shelf,process activity,robot,45r,shelf,105s,1379
232RP,2017-12-25 03:17:04,2017-12-25 03:36:04,go to approriate shelf,process activity,robot,239r,shelf,154s,1358
1230RP,2017-12-25 03:21:04,2017-12-25 03:37:04,reduce speed,process activity,robot,213r,shelf,3s,1364
1230RP,2017-12-25 03:04:04,2017-12-25 03:37:04,move shelf to dock,process activity,robot,213r,shelf,3s,1340
1320RP,2017-12-25 03:23:04,2017-12-25 03:44:04,reduce speed,process activity,robot,203r,shelf,145s,1369
1320RP,2017-12-25 03:10:04,2017-12-25 03:44:04,move shelf to dock,process activity,robot,203r,shelf,145s,1348
1723RP,2017-12-25 03:28:04,2017-12-25 03:47:04,move shelf from dock,process activity,robot,117r,shelf,158s,1377
3783RP,2017-12-25 03:36:04,2017-12-25 03:47:04,putdown current shelf,process activity,robot,225r,shelf,-1s,1390
2142RP,2017-12-25 03:36:04,2017-12-25 03:48:04,putdown current shelf,process activity,robot,39r,shelf,-1s,1389
2442RP,2017-12-25 03:33:04,2017-12-25 03:50:04,move shelf to dock,process activity,robot,80r,shelf,87s,1384
228RP,2017-12-25 03:46:04,2017-12-25 03:53:04,putdown current shelf,process activity,robot,20r,shelf,-1s,1406
232RP,2017-12-25 03:37:04,2017-12-25 03:55:04,move shelf to dock,process activity,robot,239r,shelf,154s,1392
3418RP,2017-12-25 03:34:04,2017-12-25 03:56:04,go to approriate shelf,process activity,robot,193r,shelf,69s,1386
3911RP,2017-12-25 03:42:04,2017-12-25 03:58:04,putdown current shelf,process activity,robot,173r,shelf,-1s,1399
3905RP,2017-12-25 03:40:04,2017-12-25 04:01:04,go to approriate shelf,process activity,robot,87r,shelf,53s,1396
505RP,2017-12-25 03:40:04,2017-12-25 04:02:04,reduce speed,process activity,robot,15r,shelf,111s,1395
