Chip,Timestamp,Item Id,Entry Id
collector,2017-12-25 03:21:53,535p,1351
packageDone,2017-12-25 03:36:53,535p,1363
collector,2017-12-25 03:37:53,680p,1375
collector,2017-12-25 03:55:53,684p,1392
collector,2017-12-25 04:05:53,579p,1407
collector,2017-12-25 04:15:53,131p,1411
collector,2017-12-25 04:22:53,241p,1412
collector,2017-12-25 04:27:53,554p,1439
collector,2017-12-25 04:29:53,223p,1429
packageDone,2017-12-25 04:30:53,680p,1408
collector,2017-12-25 04:33:53,745p,1461
collector,2017-12-25 04:36:53,654p,1460
collector,2017-12-25 04:40:53,263p,1472
collector,2017-12-25 04:57:53,323p,1483
extraCheck,2017-12-25 04:58:53,579p,1484
collector,2017-12-25 05:00:53,322p,1503
collector,2017-12-25 05:03:53,756p,1499
collector,2017-12-25 05:07:53,111p,1500
collector,2017-12-25 05:11:53,343p,1517
packageDone,2017-12-25 05:12:53,579p,1501
extraCheck,2017-12-25 05:17:53,684p,1523
collector,2017-12-25 05:28:53,25p,1531
packageDone,2017-12-25 05:33:53,684p,1527
extraCheck,2017-12-25 05:42:53,322p,1541
packageDone,2017-12-25 05:47:53,322p,1547
extraCheck,2017-12-25 05:53:53,323p,1552
collector,2017-12-25 06:02:53,713p,1565
packageDone,2017-12-25 06:03:53,323p,1559
collector,2017-12-25 06:04:53,637p,1570
extraCheck,2017-12-25 06:07:53,263p,1578
collector,2017-12-25 06:19:53,292p,1587
packageDone,2017-12-25 06:20:53,263p,1581
collector,2017-12-25 06:23:53,117p,1591
packageDone,2017-12-25 06:42:53,131p,1603
collector,2017-12-25 06:50:53,740p,1612
extraCheck,2017-12-25 06:59:53,241p,1617
collector,2017-12-25 07:05:53,758p,1633
packageDone,2017-12-25 07:08:53,241p,1631
collector,2017-12-25 07:16:53,211p,1645
collector,2017-12-25 07:18:53,410p,1648
extraCheck,2017-12-25 07:25:53,554p,1647
packageDone,2017-12-25 07:40:53,554p,1658
extraCheck,2017-12-25 07:51:53,223p,1671
collector,2017-12-25 07:53:53,574p,1679
packageDone,2017-12-25 08:06:53,223p,1680
collector,2017-12-25 08:12:53,172p,1697
extraCheck,2017-12-25 08:18:53,745p,1694
packageDone,2017-12-25 08:27:53,745p,1706
collector,2017-12-25 08:32:53,254p,1716
extraCheck,2017-12-25 08:41:53,117p,1719
collector,2017-12-25 08:42:53,687p,1727
packageDone,2017-12-25 08:49:53,117p,1731
extraCheck,2017-12-25 08:53:53,654p,1741
collector,2017-12-25 08:56:53,526p,1743
packageDone,2017-12-25 09:04:53,654p,1744
packageDone,2017-12-25 09:10:53,756p,1757
collector,2017-12-25 09:13:53,345p,1762
collector,2017-12-25 09:21:53,748p,1777
collector,2017-12-25 09:32:53,278p,1787
packageDone,2017-12-25 09:34:53,111p,1774
collector,2017-12-25 09:37:53,162p,1790
extraCheck,2017-12-25 09:46:53,343p,1794
collector,2017-12-25 09:48:53,141p,1806
packageDone,2017-12-25 09:59:53,343p,1807
packageDone,2017-12-25 10:12:53,25p,1814
collector,2017-12-25 10:20:53,576p,1834
collector,2017-12-25 10:23:53,185p,1835
extraCheck,2017-12-25 10:30:53,713p,1837
collector,2017-12-25 10:36:53,458p,1858
collector,2017-12-25 10:45:53,445p,1865
packageDone,2017-12-25 10:45:53,713p,1853
extraCheck,2017-12-25 10:53:53,637p,1874
collector,2017-12-25 10:53:53,290p,1877
