Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
223CP,2017-12-25 02:34:53,2017-12-25 02:46:53,Request product,process activity,clerk,1c,product,223p,1311
223CP,2017-12-25 02:47:53,2017-12-25 02:47:53,Assgin robot,process activity,robot,19r,shelf,19s,1315
579CP,2017-12-25 02:45:53,2017-12-25 02:52:53,Request product,process activity,clerk,1c,product,579p,1314
579CP,2017-12-25 02:53:53,2017-12-25 02:53:53,Assgin robot,process activity,robot,11r,shelf,21s,1318
535CP,2017-12-25 02:36:53,2017-12-25 02:55:53,Request product,process activity,clerk,1c,product,535p,1312
535CP,2017-12-25 02:55:53,2017-12-25 02:55:53,Assgin robot,process activity,robot,16r,shelf,22s,1322
684CP,2017-12-25 02:56:53,2017-12-25 02:57:53,Request product,process activity,clerk,1c,product,684p,1324
684CP,2017-12-25 02:58:53,2017-12-25 02:58:53,Assgin robot,process activity,robot,12r,shelf,0s,1325
680CP,2017-12-25 02:41:53,2017-12-25 03:03:53,Request product,process activity,clerk,1c,product,680p,1313
680CP,2017-12-25 03:03:53,2017-12-25 03:03:53,Assgin robot,process activity,robot,15r,shelf,14s,1331
131CP,2017-12-25 03:04:53,2017-12-25 03:07:53,Request product,process activity,clerk,1c,product,131p,1333
131CP,2017-12-25 03:07:53,2017-12-25 03:07:53,Assgin robot,process activity,robot,20r,shelf,2s,1337
554CP,2017-12-25 02:50:53,2017-12-25 03:18:53,Request product,process activity,clerk,1c,product,554p,1317
554CP,2017-12-25 03:19:53,2017-12-25 03:19:53,Assgin robot,process activity,robot,14r,shelf,26s,1353
745CP,2017-12-25 03:10:53,2017-12-25 03:19:53,Request product,process activity,clerk,1c,product,745p,1340
745CP,2017-12-25 03:19:53,2017-12-25 03:20:53,Assgin robot,process activity,robot,22r,shelf,22s,1354
241CP,2017-12-25 02:53:53,2017-12-25 03:20:53,Request product,process activity,clerk,1c,product,241p,1319
241CP,2017-12-25 03:21:53,2017-12-25 03:21:53,Assgin robot,process activity,robot,17r,shelf,27s,1357
535CP,2017-12-25 03:24:53,2017-12-25 03:24:53,check if the product was shaked,process activity,clerk,1c,product,535p,1362
654CP,2017-12-25 03:00:53,2017-12-25 03:28:53,Request product,process activity,clerk,1c,product,654p,1328
654CP,2017-12-25 03:31:53,2017-12-25 03:31:53,Assgin robot,process activity,robot,0r,shelf,16s,1374
263CP,2017-12-25 03:25:53,2017-12-25 03:35:53,Request product,process activity,clerk,1c,product,263p,1364
263CP,2017-12-25 03:35:53,2017-12-25 03:35:53,Assgin robot,process activity,robot,23r,shelf,3s,1379
535CP,2017-12-25 03:38:53,2017-12-25 03:38:53,Product Delivered,process activity,clerk,1c,product,535p,1384
680CP,2017-12-25 03:47:53,2017-12-25 03:47:53,check if the product was shaked,process activity,clerk,1c,product,680p,1396
758CP,2017-12-25 03:37:53,2017-12-25 03:47:53,Request product,process activity,clerk,1c,product,758p,1382
758CP,2017-12-25 03:48:53,2017-12-25 03:48:53,Assgin robot,process activity,robot,3r,shelf,16s,1398
322CP,2017-12-25 03:29:53,2017-12-25 03:51:53,Request product,process activity,clerk,1c,product,322p,1371
322CP,2017-12-25 03:57:53,2017-12-25 03:57:53,Assgin robot,process activity,robot,6r,shelf,7s,1416
323CP,2017-12-25 03:47:53,2017-12-25 04:07:53,Request product,process activity,clerk,1c,product,323p,1397
323CP,2017-12-25 04:08:53,2017-12-25 04:08:53,Assgin robot,process activity,robot,16r,shelf,30s,1427
111CP,2017-12-25 03:53:53,2017-12-25 04:09:53,Request product,process activity,clerk,1c,product,111p,1409
111CP,2017-12-25 04:10:53,2017-12-25 04:10:53,Assgin robot,process activity,robot,1r,shelf,10s,1431
117CP,2017-12-25 04:11:53,2017-12-25 04:17:53,Request product,process activity,clerk,1c,product,117p,1433
117CP,2017-12-25 04:17:53,2017-12-25 04:17:53,Assgin robot,process activity,robot,18r,shelf,30s,1445
756CP,2017-12-25 03:51:53,2017-12-25 04:22:53,Request product,process activity,clerk,1c,product,756p,1403
756CP,2017-12-25 04:22:53,2017-12-25 04:22:53,Assgin robot,process activity,robot,10r,shelf,5s,1452
343CP,2017-12-25 04:05:53,2017-12-25 04:26:53,Request product,process activity,clerk,1c,product,343p,1424
343CP,2017-12-25 04:26:53,2017-12-25 04:26:53,Assgin robot,process activity,robot,7r,shelf,9s,1459
680CP,2017-12-25 04:35:53,2017-12-25 04:35:53,Product Delivered,process activity,clerk,1c,product,680p,1470
25CP,2017-12-25 04:15:53,2017-12-25 04:40:53,Request product,process activity,clerk,1c,product,25p,1441
637CP,2017-12-25 04:12:53,2017-12-25 04:40:53,Request product,process activity,clerk,1c,product,637p,1435
637CP,2017-12-25 04:40:53,2017-12-25 04:40:53,Assgin robot,process activity,robot,2r,shelf,9s,1479
579CP,2017-12-25 04:44:53,2017-12-25 04:44:53,check if the product was shaked,process activity,clerk,1c,product,579p,1482
25CP,2017-12-25 04:53:53,2017-12-25 04:53:53,Assgin robot,process activity,robot,13r,shelf,2s,1492
579CP,2017-12-25 05:13:53,2017-12-25 05:13:53,Product Delivered,process activity,clerk,1c,product,579p,1520
684CP,2017-12-25 05:14:53,2017-12-25 05:14:53,check if the product was shaked,process activity,clerk,1c,product,684p,1522
713CP,2017-12-25 04:59:53,2017-12-25 05:22:53,Request product,process activity,clerk,1c,product,713p,1502
713CP,2017-12-25 05:23:53,2017-12-25 05:23:53,Assgin robot,process activity,robot,8r,shelf,19s,1528
162CP,2017-12-25 05:07:53,2017-12-25 05:31:53,Request product,process activity,clerk,1c,product,162p,1513
162CP,2017-12-25 05:31:53,2017-12-25 05:31:53,Assgin robot,process activity,robot,4r,shelf,9s,1535
