Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
223RP,2017-12-25 02:48:53,2017-12-25 02:54:53,putdown current shelf,process activity,robot,19r,shelf,-1s,1316
579RP,2017-12-25 02:54:53,2017-12-25 02:58:53,putdown current shelf,process activity,robot,11r,shelf,-1s,1321
684RP,2017-12-25 02:58:53,2017-12-25 03:00:53,putdown current shelf,process activity,robot,12r,shelf,-1s,1326
535RP,2017-12-25 02:56:53,2017-12-25 03:01:53,putdown current shelf,process activity,robot,16r,shelf,-1s,1323
535RP,2017-12-25 03:01:53,2017-12-25 03:04:53,go to approriate shelf,process activity,robot,16r,shelf,22s,1329
680RP,2017-12-25 03:04:53,2017-12-25 03:06:53,putdown current shelf,process activity,robot,15r,shelf,-1s,1332
223RP,2017-12-25 02:54:53,2017-12-25 03:08:53,go to approriate shelf,process activity,robot,19r,shelf,19s,1320
684RP,2017-12-25 03:02:53,2017-12-25 03:10:53,go to approriate shelf,process activity,robot,12r,shelf,0s,1330
680RP,2017-12-25 03:06:53,2017-12-25 03:11:53,go to approriate shelf,process activity,robot,15r,shelf,14s,1335
131RP,2017-12-25 03:08:53,2017-12-25 03:13:53,putdown current shelf,process activity,robot,20r,shelf,-1s,1338
535RP,2017-12-25 03:07:53,2017-12-25 03:14:53,move shelf to dock,process activity,robot,16r,shelf,22s,1336
579RP,2017-12-25 02:59:53,2017-12-25 03:15:53,go to approriate shelf,process activity,robot,11r,shelf,21s,1327
554RP,2017-12-25 03:20:53,2017-12-25 03:26:53,putdown current shelf,process activity,robot,14r,shelf,-1s,1356
131RP,2017-12-25 03:14:53,2017-12-25 03:27:53,go to approriate shelf,process activity,robot,20r,shelf,2s,1345
241RP,2017-12-25 03:23:53,2017-12-25 03:27:53,putdown current shelf,process activity,robot,17r,shelf,-1s,1359
680RP,2017-12-25 03:13:53,2017-12-25 03:28:53,move shelf to dock,process activity,robot,15r,shelf,14s,1344
745RP,2017-12-25 03:24:53,2017-12-25 03:28:53,move shelf from dock,process activity,robot,16r,shelf,22s,1361
241RP,2017-12-25 03:28:53,2017-12-25 03:32:53,go to approriate shelf,process activity,robot,17r,shelf,27s,1369
745RP,2017-12-25 03:27:53,2017-12-25 03:34:53,putdown current shelf,process activity,robot,22r,shelf,-1s,1367
579RP,2017-12-25 03:29:53,2017-12-25 03:35:53,reduce speed,process activity,robot,11r,shelf,21s,1372
579RP,2017-12-25 03:18:53,2017-12-25 03:35:53,move shelf to dock,process activity,robot,11r,shelf,21s,1350
684RP,2017-12-25 03:23:53,2017-12-25 03:35:53,reduce speed,process activity,robot,12r,shelf,0s,1360
684RP,2017-12-25 03:11:53,2017-12-25 03:35:53,move shelf to dock,process activity,robot,12r,shelf,0s,1342
554RP,2017-12-25 03:26:53,2017-12-25 03:42:53,go to approriate shelf,process activity,robot,14r,shelf,26s,1365
241RP,2017-12-25 03:34:53,2017-12-25 03:44:53,move shelf to dock,process activity,robot,17r,shelf,27s,1377
131RP,2017-12-25 03:28:53,2017-12-25 03:46:53,move shelf to dock,process activity,robot,20r,shelf,2s,1370
745RP,2017-12-25 03:34:53,2017-12-25 03:49:53,go to approriate shelf,process activity,robot,22r,shelf,22s,1378
654RP,2017-12-25 03:36:53,2017-12-25 03:52:53,putdown current shelf,process activity,robot,0r,shelf,-1s,1381
263RP,2017-12-25 03:41:53,2017-12-25 03:53:53,putdown current shelf,process activity,robot,23r,shelf,-1s,1387
554RP,2017-12-25 03:43:53,2017-12-25 03:57:53,move shelf to dock,process activity,robot,14r,shelf,26s,1390
223RP,2017-12-25 03:36:53,2017-12-25 03:59:53,reduce speed,process activity,robot,19r,shelf,19s,1380
223RP,2017-12-25 03:17:53,2017-12-25 03:59:53,move shelf to dock,process activity,robot,19r,shelf,19s,1349
654RP,2017-12-25 03:52:53,2017-12-25 04:01:53,go to approriate shelf,process activity,robot,0r,shelf,16s,1406
263RP,2017-12-25 03:54:53,2017-12-25 04:03:53,go to approriate shelf,process activity,robot,23r,shelf,3s,1410
322RP,2017-12-25 04:03:53,2017-12-25 04:08:53,putdown current shelf,process activity,robot,6r,shelf,-1s,1421
684RP,2017-12-25 03:57:53,2017-12-25 04:09:53,move shelf from dock,process activity,robot,12r,shelf,0s,1414
680RP,2017-12-25 03:48:53,2017-12-25 04:10:53,move shelf from dock,process activity,robot,15r,shelf,14s,1399
579RP,2017-12-25 04:07:53,2017-12-25 04:11:53,move shelf from dock,process activity,robot,11r,shelf,21s,1426
322RP,2017-12-25 04:08:53,2017-12-25 04:12:53,go to approriate shelf,process activity,robot,6r,shelf,7s,1428
745RP,2017-12-25 04:09:53,2017-12-25 04:17:53,reduce speed,process activity,robot,22r,shelf,22s,1430
745RP,2017-12-25 03:51:53,2017-12-25 04:17:53,move shelf to dock,process activity,robot,22r,shelf,22s,1402
131RP,2017-12-25 04:17:53,2017-12-25 04:20:53,move shelf from dock,process activity,robot,20r,shelf,2s,1443
654RP,2017-12-25 04:10:53,2017-12-25 04:20:53,move shelf to dock,process activity,robot,0r,shelf,16s,1432
111RP,2017-12-25 04:13:53,2017-12-25 04:21:53,putdown current shelf,process activity,robot,1r,shelf,-1s,1438
