Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 03:06:53,16r,1334
shelfMoved,2017-12-25 03:10:53,19r,1339
shelfMoved,2017-12-25 03:11:53,12r,1341
shelfMoved,2017-12-25 03:13:53,15r,1343
shelfDelivered,2017-12-25 03:15:53,16r,1346
shelfMoved,2017-12-25 03:17:53,11r,1348
disposeShelf,2017-12-25 03:22:53,16r,1358
shelfMoved,2017-12-25 03:27:53,20r,1368
shelfDelivered,2017-12-25 03:31:53,15r,1373
shelfMoved,2017-12-25 03:34:53,17r,1376
disposeShelf,2017-12-25 03:37:53,15r,1383
shelfDelivered,2017-12-25 03:39:53,12r,1385
shelfDelivered,2017-12-25 03:41:53,11r,1386
shelfMoved,2017-12-25 03:42:53,14r,1389
shelfDelivered,2017-12-25 03:46:53,17r,1394
shelfDelivered,2017-12-25 03:46:53,20r,1395
shelfMoved,2017-12-25 03:50:53,22r,1401
disposeShelf,2017-12-25 03:56:53,12r,1413
shelfDelivered,2017-12-25 03:59:53,14r,1417
shelfDelivered,2017-12-25 04:00:53,19r,1418
shelfMoved,2017-12-25 04:02:53,0r,1420
shelfMoved,2017-12-25 04:04:53,23r,1422
disposeShelf,2017-12-25 04:07:53,11r,1425
shelfMoved,2017-12-25 04:12:53,6r,1436
disposeShelf,2017-12-25 04:16:53,20r,1442
shelfDelivered,2017-12-25 04:19:53,22r,1446
shelfDelivered,2017-12-25 04:20:53,0r,1449
disposeShelf,2017-12-25 04:23:53,17r,1453
shelfMoved,2017-12-25 04:25:53,16r,1457
disposeShelf,2017-12-25 04:29:53,14r,1465
disposeShelf,2017-12-25 04:31:53,19r,1467
shelfDelivered,2017-12-25 04:33:53,23r,1468
disposeShelf,2017-12-25 04:34:53,22r,1469
shelfMoved,2017-12-25 04:38:53,1r,1473
disposeShelf,2017-12-25 04:42:53,0r,1480
shelfDelivered,2017-12-25 04:43:53,16r,1481
shelfMoved,2017-12-25 04:47:53,10r,1486
shelfDelivered,2017-12-25 04:49:53,6r,1488
shelfMoved,2017-12-25 04:51:53,7r,1490
disposeShelf,2017-12-25 04:52:53,23r,1491
shelfDelivered,2017-12-25 04:55:53,1r,1494
shelfDelivered,2017-12-25 04:55:53,10r,1495
disposeShelf,2017-12-25 05:00:53,16r,1504
disposeShelf,2017-12-25 05:02:53,6r,1506
disposeShelf,2017-12-25 05:04:53,10r,1509
shelfDelivered,2017-12-25 05:06:53,7r,1512
disposeShelf,2017-12-25 05:07:53,1r,1514
disposeShelf,2017-12-25 05:12:53,7r,1519
shelfMoved,2017-12-25 05:16:53,13r,1525
shelfDelivered,2017-12-25 05:25:53,13r,1530
disposeShelf,2017-12-25 05:29:53,13r,1533
shelfMoved,2017-12-25 05:33:53,8r,1536
shelfMoved,2017-12-25 05:52:53,11r,1555
shelfMoved,2017-12-25 05:54:53,2r,1557
shelfMoved,2017-12-25 05:56:53,18r,1560
shelfDelivered,2017-12-25 05:59:53,8r,1562
shelfDelivered,2017-12-25 06:01:53,2r,1569
disposeShelf,2017-12-25 06:03:53,8r,1572
disposeShelf,2017-12-25 06:04:53,2r,1575
shelfDelivered,2017-12-25 06:16:53,11r,1585
shelfDelivered,2017-12-25 06:19:53,18r,1588
disposeShelf,2017-12-25 06:20:53,11r,1590
disposeShelf,2017-12-25 06:24:53,18r,1597
shelfMoved,2017-12-25 06:26:53,6r,1598
shelfMoved,2017-12-25 06:42:53,3r,1606
shelfDelivered,2017-12-25 06:45:53,6r,1610
disposeShelf,2017-12-25 06:51:53,6r,1620
shelfMoved,2017-12-25 06:54:53,21r,1623
shelfDelivered,2017-12-25 07:02:53,3r,1632
shelfMoved,2017-12-25 07:05:53,16r,1636
disposeShelf,2017-12-25 07:07:53,3r,1637
shelfDelivered,2017-12-25 07:11:53,21r,1641
shelfDelivered,2017-12-25 07:15:53,16r,1646
disposeShelf,2017-12-25 07:17:53,21r,1649
disposeShelf,2017-12-25 07:20:53,16r,1652
shelfMoved,2017-12-25 07:22:53,20r,1653
shelfMoved,2017-12-25 07:38:53,5r,1663
shelfDelivered,2017-12-25 07:50:53,20r,1677
disposeShelf,2017-12-25 07:55:53,20r,1683
shelfMoved,2017-12-25 08:01:53,17r,1686
shelfMoved,2017-12-25 08:05:53,15r,1688
shelfDelivered,2017-12-25 08:10:53,5r,1696
disposeShelf,2017-12-25 08:14:53,5r,1702
shelfDelivered,2017-12-25 08:26:53,17r,1709
shelfMoved,2017-12-25 08:30:53,14r,1717
disposeShelf,2017-12-25 08:33:53,17r,1721
shelfDelivered,2017-12-25 08:38:53,15r,1726
shelfMoved,2017-12-25 08:40:53,9r,1728
disposeShelf,2017-12-25 08:43:53,15r,1732
shelfMoved,2017-12-25 08:44:53,24r,1734
shelfDelivered,2017-12-25 08:52:53,14r,1742
disposeShelf,2017-12-25 08:57:53,14r,1748
shelfDelivered,2017-12-25 09:08:53,9r,1759
shelfMoved,2017-12-25 09:11:53,18r,1765
disposeShelf,2017-12-25 09:14:53,9r,1769
shelfDelivered,2017-12-25 09:17:53,24r,1772
disposeShelf,2017-12-25 09:22:53,24r,1778
shelfMoved,2017-12-25 09:24:53,23r,1780
shelfMoved,2017-12-25 09:26:53,4r,1782
shelfDelivered,2017-12-25 09:28:53,18r,1785
shelfDelivered,2017-12-25 09:32:53,4r,1788
disposeShelf,2017-12-25 09:33:53,18r,1789
disposeShelf,2017-12-25 09:39:53,4r,1798
shelfMoved,2017-12-25 09:43:53,0r,1802
shelfDelivered,2017-12-25 09:45:53,23r,1803
disposeShelf,2017-12-25 09:50:53,23r,1809
shelfMoved,2017-12-25 09:58:53,10r,1811
shelfMoved,2017-12-25 10:11:53,1r,1824
shelfDelivered,2017-12-25 10:15:53,0r,1828
shelfDelivered,2017-12-25 10:18:53,10r,1833
disposeShelf,2017-12-25 10:21:53,0r,1838
disposeShelf,2017-12-25 10:25:53,10r,1845
shelfMoved,2017-12-25 10:27:53,7r,1849
shelfDelivered,2017-12-25 10:33:53,1r,1856
disposeShelf,2017-12-25 10:37:53,1r,1859
shelfDelivered,2017-12-25 10:38:53,7r,1860
shelfMoved,2017-12-25 10:40:53,12r,1863
shelfMoved,2017-12-25 10:43:53,13r,1866
shelfMoved,2017-12-25 10:45:53,19r,1868
disposeShelf,2017-12-25 10:49:53,7r,1875
shelfDelivered,2017-12-25 10:50:53,13r,1876
shelfDelivered,2017-12-25 10:52:53,19r,1880
disposeShelf,2017-12-25 10:55:53,13r,1883
disposeShelf,2017-12-25 10:56:53,19r,1884
shelfDelivered,2017-12-25 10:59:53,12r,1887
disposeShelf,2017-12-25 11:05:53,12r,1892
shelfMoved,2017-12-25 11:11:53,8r,1899
shelfDelivered,2017-12-25 11:34:53,8r,1905
disposeShelf,2017-12-25 11:42:53,8r,1915
shelfMoved,2017-12-25 11:56:53,22r,1921
shelfDelivered,2017-12-25 12:00:53,22r,1923
disposeShelf,2017-12-25 12:06:53,22r,1927
shelfMoved,2017-12-25 12:26:53,6r,1945
shelfDelivered,2017-12-25 12:43:53,6r,1960
disposeShelf,2017-12-25 12:47:53,6r,1963
