Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 01:26:53,6r,1325
shelfMoved,2017-12-25 01:27:53,2r,1328
shelfDelivered,2017-12-25 01:31:53,6r,1332
disposeShelf,2017-12-25 01:35:53,6r,1335
shelfMoved,2017-12-25 01:35:53,3r,1336
shelfDelivered,2017-12-25 01:49:53,2r,1351
shelfMoved,2017-12-25 01:52:53,1r,1354
disposeShelf,2017-12-25 01:54:53,2r,1357
shelfMoved,2017-12-25 01:58:53,8r,1365
shelfDelivered,2017-12-25 02:06:53,1r,1369
shelfDelivered,2017-12-25 02:08:53,3r,1370
shelfMoved,2017-12-25 02:12:53,5r,1375
shelfDelivered,2017-12-25 02:14:53,8r,1377
disposeShelf,2017-12-25 02:16:53,1r,1378
disposeShelf,2017-12-25 02:19:53,3r,1384
disposeShelf,2017-12-25 02:24:53,8r,1391
shelfMoved,2017-12-25 02:36:53,7r,1403
shelfMoved,2017-12-25 02:40:53,6r,1406
shelfDelivered,2017-12-25 02:42:53,5r,1409
disposeShelf,2017-12-25 02:48:53,5r,1415
shelfMoved,2017-12-25 02:49:53,0r,1418
shelfDelivered,2017-12-25 02:51:53,6r,1422
disposeShelf,2017-12-25 02:57:53,6r,1432
shelfMoved,2017-12-25 03:04:53,4r,1438
shelfDelivered,2017-12-25 03:06:53,7r,1440
shelfDelivered,2017-12-25 03:09:53,4r,1444
disposeShelf,2017-12-25 03:11:53,7r,1446
disposeShelf,2017-12-25 03:14:53,4r,1448
shelfDelivered,2017-12-25 03:16:53,0r,1449
disposeShelf,2017-12-25 03:23:53,0r,1459
shelfMoved,2017-12-25 03:34:53,9r,1462
shelfMoved,2017-12-25 03:44:53,8r,1471
shelfDelivered,2017-12-25 03:45:53,9r,1473
disposeShelf,2017-12-25 03:50:53,9r,1477
shelfDelivered,2017-12-25 04:03:53,8r,1486
shelfMoved,2017-12-25 04:06:53,1r,1490
disposeShelf,2017-12-25 04:08:53,8r,1492
shelfMoved,2017-12-25 04:23:53,7r,1506
shelfDelivered,2017-12-25 04:24:53,4r,1507
disposeShelf,2017-12-25 04:29:53,4r,1511
shelfDelivered,2017-12-25 04:35:53,1r,1515
shelfDelivered,2017-12-25 04:40:53,7r,1521
disposeShelf,2017-12-25 04:42:53,1r,1524
disposeShelf,2017-12-25 04:45:53,7r,1526
shelfMoved,2017-12-25 05:10:53,8r,1536
shelfMoved,2017-12-25 05:29:53,3r,1546
shelfDelivered,2017-12-25 05:34:53,8r,1549
disposeShelf,2017-12-25 05:40:53,8r,1557
shelfDelivered,2017-12-25 05:46:53,3r,1560
disposeShelf,2017-12-25 05:51:53,3r,1563
shelfDelivered,2017-12-25 06:06:53,4r,1573
disposeShelf,2017-12-25 06:09:53,4r,1575
shelfMoved,2017-12-25 06:36:53,1r,1587
shelfDelivered,2017-12-25 06:50:53,1r,1594
disposeShelf,2017-12-25 06:54:53,1r,1596
