Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
44RP,2017-12-25 01:20:53,2017-12-25 01:21:53,putdown current shelf,process activity,robot,2r,shelf,-1s,1319
37RP,2017-12-25 01:20:53,2017-12-25 01:22:53,putdown current shelf,process activity,robot,6r,shelf,-1s,1317
37RP,2017-12-25 01:22:53,2017-12-25 01:25:53,go to approriate shelf,process activity,robot,6r,shelf,2s,1321
44RP,2017-12-25 01:22:53,2017-12-25 01:27:53,go to approriate shelf,process activity,robot,2r,shelf,3s,1320
37RP,2017-12-25 01:26:53,2017-12-25 01:29:53,move shelf to dock,process activity,robot,6r,shelf,2s,1326
26RP,2017-12-25 01:25:53,2017-12-25 01:32:53,putdown current shelf,process activity,robot,3r,shelf,-1s,1324
26RP,2017-12-25 01:33:53,2017-12-25 01:35:53,go to approriate shelf,process activity,robot,3r,shelf,1s,1334
16RP,2017-12-25 01:29:53,2017-12-25 01:35:53,putdown current shelf,process activity,robot,1r,shelf,-1s,1330
96RP,2017-12-25 01:38:53,2017-12-25 01:41:53,move shelf from dock,process activity,robot,6r,shelf,2s,1342
96RP,2017-12-25 01:36:53,2017-12-25 01:42:53,putdown current shelf,process activity,robot,8r,shelf,-1s,1338
44RP,2017-12-25 01:42:53,2017-12-25 01:47:53,reduce speed,process activity,robot,2r,shelf,3s,1347
44RP,2017-12-25 01:28:53,2017-12-25 01:47:53,move shelf to dock,process activity,robot,2r,shelf,3s,1329
16RP,2017-12-25 01:36:53,2017-12-25 01:50:53,go to approriate shelf,process activity,robot,1r,shelf,4s,1337
96RP,2017-12-25 01:42:53,2017-12-25 01:57:53,go to approriate shelf,process activity,robot,8r,shelf,2s,1348
12RP,2017-12-25 01:56:53,2017-12-25 02:00:53,putdown current shelf,process activity,robot,5r,shelf,-1s,1362
16RP,2017-12-25 01:52:53,2017-12-25 02:04:53,move shelf to dock,process activity,robot,1r,shelf,4s,1356
26RP,2017-12-25 01:52:53,2017-12-25 02:06:53,reduce speed,process activity,robot,3r,shelf,1s,1355
26RP,2017-12-25 01:37:53,2017-12-25 02:06:53,move shelf to dock,process activity,robot,3r,shelf,1s,1339
44RP,2017-12-25 01:55:53,2017-12-25 02:09:53,move shelf from dock,process activity,robot,2r,shelf,3s,1360
12RP,2017-12-25 02:00:53,2017-12-25 02:10:53,go to approriate shelf,process activity,robot,5r,shelf,3s,1368
96RP,2017-12-25 01:59:53,2017-12-25 02:13:53,move shelf to dock,process activity,robot,8r,shelf,2s,1366
41RP,2017-12-25 02:21:53,2017-12-25 02:25:53,putdown current shelf,process activity,robot,6r,shelf,2s,1387
16RP,2017-12-25 02:16:53,2017-12-25 02:25:53,move shelf from dock,process activity,robot,1r,shelf,4s,1379
87RP,2017-12-25 02:21:53,2017-12-25 02:26:53,putdown current shelf,process activity,robot,7r,shelf,-1s,1388
96RP,2017-12-25 02:24:53,2017-12-25 02:29:53,move shelf from dock,process activity,robot,8r,shelf,2s,1392
85RP,2017-12-25 02:29:53,2017-12-25 02:33:53,putdown current shelf,process activity,robot,0r,shelf,-1s,1399
26RP,2017-12-25 02:20:53,2017-12-25 02:34:53,move shelf from dock,process activity,robot,3r,shelf,1s,1386
87RP,2017-12-25 02:26:53,2017-12-25 02:35:53,go to approriate shelf,process activity,robot,7r,shelf,1s,1394
41RP,2017-12-25 02:25:53,2017-12-25 02:38:53,go to approriate shelf,process activity,robot,6r,shelf,4s,1393
12RP,2017-12-25 02:27:53,2017-12-25 02:41:53,reduce speed,process activity,robot,5r,shelf,3s,1395
12RP,2017-12-25 02:12:53,2017-12-25 02:41:53,move shelf to dock,process activity,robot,5r,shelf,3s,1376
85RP,2017-12-25 02:34:53,2017-12-25 02:49:53,go to approriate shelf,process activity,robot,0r,shelf,2s,1402
41RP,2017-12-25 02:40:53,2017-12-25 02:50:53,move shelf to dock,process activity,robot,6r,shelf,4s,1408
50RP,2017-12-25 02:54:53,2017-12-25 03:00:53,putdown current shelf,process activity,robot,4r,shelf,-1s,1429
12RP,2017-12-25 02:49:53,2017-12-25 03:01:53,move shelf from dock,process activity,robot,5r,shelf,3s,1417
50RP,2017-12-25 03:01:53,2017-12-25 03:03:53,go to approriate shelf,process activity,robot,4r,shelf,3s,1437
87RP,2017-12-25 02:52:53,2017-12-25 03:05:53,reduce speed,process activity,robot,7r,shelf,1s,1425
87RP,2017-12-25 02:37:53,2017-12-25 03:05:53,move shelf to dock,process activity,robot,7r,shelf,1s,1404
50RP,2017-12-25 03:04:53,2017-12-25 03:07:53,move shelf to dock,process activity,robot,4r,shelf,3s,1439
41RP,2017-12-25 02:58:53,2017-12-25 03:10:53,move shelf from dock,process activity,robot,6r,shelf,4s,1434
85RP,2017-12-25 03:00:53,2017-12-25 03:14:53,reduce speed,process activity,robot,0r,shelf,2s,1436
85RP,2017-12-25 02:50:53,2017-12-25 03:14:53,move shelf to dock,process activity,robot,0r,shelf,2s,1419
87RP,2017-12-25 03:12:53,2017-12-25 03:19:53,move shelf from dock,process activity,robot,7r,shelf,1s,1447
