Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
49RP,2017-12-25 01:23:45,2017-12-25 01:25:45,putdown current shelf,process activity,robot,9r,shelf,-1s,1316
53RP,2017-12-25 01:24:45,2017-12-25 01:26:45,putdown current shelf,process activity,robot,6r,shelf,-1s,1318
53RP,2017-12-25 01:26:45,2017-12-25 01:31:45,go to approriate shelf,process activity,robot,6r,shelf,1s,1321
49RP,2017-12-25 01:26:45,2017-12-25 01:34:45,go to approriate shelf,process activity,robot,9r,shelf,2s,1320
93RP,2017-12-25 01:34:45,2017-12-25 01:41:45,putdown current shelf,process activity,robot,3r,shelf,-1s,1327
49RP,2017-12-25 01:36:45,2017-12-25 01:43:45,move shelf to dock,process activity,robot,9r,shelf,2s,1330
53RP,2017-12-25 01:34:45,2017-12-25 01:48:45,move shelf to dock,process activity,robot,6r,shelf,1s,1328
67RP,2017-12-25 01:48:45,2017-12-25 01:52:45,putdown current shelf,process activity,robot,2r,shelf,-1s,1341
93RP,2017-12-25 01:42:45,2017-12-25 01:53:45,go to approriate shelf,process activity,robot,3r,shelf,4s,1331
10RP,2017-12-25 01:51:45,2017-12-25 01:57:45,putdown current shelf,process activity,robot,1r,shelf,-1s,1346
53RP,2017-12-25 01:56:45,2017-12-25 01:59:45,move shelf from dock,process activity,robot,6r,shelf,1s,1353
67RP,2017-12-25 01:49:45,2017-12-25 02:02:45,move shelf from dock,process activity,robot,9r,shelf,2s,1343
67RP,2017-12-25 01:52:45,2017-12-25 02:06:45,go to approriate shelf,process activity,robot,2r,shelf,2s,1349
10RP,2017-12-25 01:58:45,2017-12-25 02:07:45,go to approriate shelf,process activity,robot,1r,shelf,3s,1356
93RP,2017-12-25 02:09:45,2017-12-25 02:21:45,reduce speed,process activity,robot,3r,shelf,4s,1363
93RP,2017-12-25 01:55:45,2017-12-25 02:21:45,move shelf to dock,process activity,robot,3r,shelf,4s,1352
10RP,2017-12-25 02:24:45,2017-12-25 02:33:45,reduce speed,process activity,robot,1r,shelf,3s,1375
10RP,2017-12-25 02:09:45,2017-12-25 02:33:45,move shelf to dock,process activity,robot,1r,shelf,3s,1362
68RP,2017-12-25 02:27:45,2017-12-25 02:34:45,putdown current shelf,process activity,robot,5r,shelf,-1s,1378
67RP,2017-12-25 02:22:45,2017-12-25 02:36:45,reduce speed,process activity,robot,2r,shelf,2s,1372
67RP,2017-12-25 02:07:45,2017-12-25 02:36:45,move shelf to dock,process activity,robot,2r,shelf,2s,1360
68RP,2017-12-25 02:34:45,2017-12-25 02:38:45,go to approriate shelf,process activity,robot,5r,shelf,4s,1385
68RP,2017-12-25 02:28:45,2017-12-25 02:41:45,move shelf from dock,process activity,robot,3r,shelf,4s,1379
