Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 02:59:53,15r,1318
shelfMoved,2017-12-25 03:19:53,6r,1335
shelfMoved,2017-12-25 03:21:53,14r,1336
shelfMoved,2017-12-25 03:22:53,4r,1339
shelfDelivered,2017-12-25 03:30:53,15r,1348
disposeShelf,2017-12-25 03:36:53,15r,1355
shelfMoved,2017-12-25 03:39:53,11r,1362
shelfDelivered,2017-12-25 03:45:53,6r,1365
shelfMoved,2017-12-25 03:45:53,2r,1366
shelfDelivered,2017-12-25 03:46:53,4r,1368
disposeShelf,2017-12-25 03:52:53,4r,1379
shelfDelivered,2017-12-25 03:54:53,14r,1381
disposeShelf,2017-12-25 03:57:53,6r,1384
disposeShelf,2017-12-25 04:03:53,14r,1395
shelfDelivered,2017-12-25 04:05:53,11r,1397
shelfMoved,2017-12-25 04:07:53,16r,1398
disposeShelf,2017-12-25 04:12:53,11r,1405
shelfDelivered,2017-12-25 04:15:53,2r,1411
shelfMoved,2017-12-25 04:20:53,0r,1418
shelfMoved,2017-12-25 04:22:53,15r,1420
disposeShelf,2017-12-25 04:24:53,2r,1423
shelfMoved,2017-12-25 04:29:53,18r,1430
shelfDelivered,2017-12-25 04:39:53,4r,1448
shelfDelivered,2017-12-25 04:42:53,0r,1451
shelfDelivered,2017-12-25 04:43:53,16r,1452
disposeShelf,2017-12-25 04:49:53,4r,1461
shelfDelivered,2017-12-25 04:54:53,15r,1470
shelfMoved,2017-12-25 04:55:53,22r,1471
disposeShelf,2017-12-25 04:58:53,16r,1477
shelfMoved,2017-12-25 05:01:53,8r,1481
shelfDelivered,2017-12-25 05:02:53,18r,1483
shelfMoved,2017-12-25 05:04:53,12r,1484
disposeShelf,2017-12-25 05:06:53,0r,1487
disposeShelf,2017-12-25 05:08:53,15r,1491
shelfMoved,2017-12-25 05:10:53,23r,1494
disposeShelf,2017-12-25 05:14:53,18r,1500
shelfDelivered,2017-12-25 05:16:53,8r,1504
shelfMoved,2017-12-25 05:17:53,10r,1505
shelfDelivered,2017-12-25 05:19:53,12r,1507
shelfDelivered,2017-12-25 05:21:53,22r,1509
shelfDelivered,2017-12-25 05:29:53,23r,1523
shelfDelivered,2017-12-25 05:31:53,10r,1524
shelfMoved,2017-12-25 05:33:53,1r,1526
disposeShelf,2017-12-25 05:38:53,12r,1534
disposeShelf,2017-12-25 05:39:53,22r,1536
disposeShelf,2017-12-25 05:43:53,8r,1543
disposeShelf,2017-12-25 05:45:53,10r,1546
shelfMoved,2017-12-25 05:47:53,6r,1549
disposeShelf,2017-12-25 05:49:53,23r,1551
shelfMoved,2017-12-25 05:51:53,13r,1553
shelfMoved,2017-12-25 05:54:53,7r,1557
shelfMoved,2017-12-25 05:58:53,21r,1564
shelfDelivered,2017-12-25 06:02:53,13r,1570
disposeShelf,2017-12-25 06:06:53,13r,1576
shelfDelivered,2017-12-25 06:09:53,21r,1579
shelfDelivered,2017-12-25 06:11:53,1r,1582
disposeShelf,2017-12-25 06:16:53,21r,1590
shelfDelivered,2017-12-25 06:18:53,6r,1592
shelfMoved,2017-12-25 06:20:53,14r,1593
shelfDelivered,2017-12-25 06:22:53,7r,1596
shelfMoved,2017-12-25 06:25:53,2r,1599
shelfMoved,2017-12-25 06:27:53,20r,1603
disposeShelf,2017-12-25 06:29:53,1r,1605
disposeShelf,2017-12-25 06:32:53,6r,1609
disposeShelf,2017-12-25 06:35:53,7r,1613
shelfDelivered,2017-12-25 06:48:53,20r,1636
shelfMoved,2017-12-25 06:50:53,9r,1638
disposeShelf,2017-12-25 06:52:53,20r,1640
shelfDelivered,2017-12-25 06:55:53,2r,1644
shelfDelivered,2017-12-25 06:56:53,14r,1645
shelfMoved,2017-12-25 06:58:53,17r,1648
shelfMoved,2017-12-25 07:00:53,5r,1654
shelfDelivered,2017-12-25 07:01:53,9r,1656
shelfMoved,2017-12-25 07:03:53,19r,1658
disposeShelf,2017-12-25 07:06:53,2r,1662
shelfDelivered,2017-12-25 07:08:53,19r,1664
shelfDelivered,2017-12-25 07:10:53,5r,1668
disposeShelf,2017-12-25 07:12:53,14r,1669
disposeShelf,2017-12-25 07:13:53,9r,1672
disposeShelf,2017-12-25 07:16:53,19r,1676
shelfMoved,2017-12-25 07:18:53,11r,1677
disposeShelf,2017-12-25 07:19:53,5r,1680
shelfDelivered,2017-12-25 07:29:53,17r,1686
disposeShelf,2017-12-25 07:32:53,17r,1689
shelfDelivered,2017-12-25 07:48:53,11r,1698
disposeShelf,2017-12-25 07:52:53,11r,1701
shelfMoved,2017-12-25 08:21:53,4r,1713
shelfDelivered,2017-12-25 08:41:53,4r,1722
disposeShelf,2017-12-25 08:45:53,4r,1725
shelfMoved,2017-12-25 09:22:53,22r,1739
shelfMoved,2017-12-25 09:32:53,16r,1753
shelfDelivered,2017-12-25 09:38:53,16r,1763
shelfDelivered,2017-12-25 09:41:53,22r,1767
disposeShelf,2017-12-25 09:44:53,16r,1771
shelfMoved,2017-12-25 09:45:53,15r,1772
disposeShelf,2017-12-25 09:49:53,22r,1775
shelfMoved,2017-12-25 09:50:53,18r,1777
shelfDelivered,2017-12-25 09:52:53,15r,1780
shelfMoved,2017-12-25 09:56:53,3r,1787
shelfMoved,2017-12-25 09:58:53,0r,1789
disposeShelf,2017-12-25 10:01:53,15r,1792
shelfDelivered,2017-12-25 10:04:53,3r,1797
disposeShelf,2017-12-25 10:06:53,3r,1803
shelfMoved,2017-12-25 10:11:53,9r,1809
shelfDelivered,2017-12-25 10:14:53,18r,1815
disposeShelf,2017-12-25 10:17:53,18r,1819
shelfMoved,2017-12-25 10:19:53,24r,1821
shelfMoved,2017-12-25 10:26:53,20r,1828
shelfDelivered,2017-12-25 10:31:53,0r,1833
disposeShelf,2017-12-25 10:36:53,0r,1841
shelfDelivered,2017-12-25 10:39:53,24r,1843
shelfDelivered,2017-12-25 10:41:53,20r,1844
shelfDelivered,2017-12-25 10:44:53,9r,1848
disposeShelf,2017-12-25 10:48:53,20r,1856
disposeShelf,2017-12-25 10:50:53,24r,1858
shelfMoved,2017-12-25 10:52:53,10r,1859
disposeShelf,2017-12-25 10:54:53,9r,1862
shelfDelivered,2017-12-25 11:16:53,10r,1880
disposeShelf,2017-12-25 11:20:53,10r,1885
shelfMoved,2017-12-25 11:22:53,13r,1887
shelfMoved,2017-12-25 11:34:53,23r,1894
shelfDelivered,2017-12-25 11:50:53,13r,1900
disposeShelf,2017-12-25 11:59:53,13r,1915
shelfMoved,2017-12-25 12:02:53,21r,1918
shelfDelivered,2017-12-25 12:05:53,23r,1920
shelfMoved,2017-12-25 12:06:53,12r,1921
shelfDelivered,2017-12-25 12:10:53,12r,1926
disposeShelf,2017-12-25 12:13:53,23r,1929
shelfMoved,2017-12-25 12:15:53,1r,1931
disposeShelf,2017-12-25 12:20:53,12r,1940
shelfDelivered,2017-12-25 12:21:53,21r,1942
disposeShelf,2017-12-25 12:25:53,21r,1947
shelfMoved,2017-12-25 12:39:53,6r,1957
shelfDelivered,2017-12-25 12:45:53,1r,1959
shelfDelivered,2017-12-25 12:47:53,6r,1960
shelfMoved,2017-12-25 12:51:53,7r,1967
disposeShelf,2017-12-25 12:52:53,6r,1969
disposeShelf,2017-12-25 12:54:53,1r,1970
shelfMoved,2017-12-25 13:05:53,22r,1980
shelfDelivered,2017-12-25 13:14:53,7r,1988
disposeShelf,2017-12-25 13:18:53,7r,1992
shelfDelivered,2017-12-25 13:32:53,22r,2001
disposeShelf,2017-12-25 13:34:53,22r,2004
shelfMoved,2017-12-25 13:40:53,14r,2010
shelfDelivered,2017-12-25 14:06:53,14r,2021
disposeShelf,2017-12-25 14:09:53,14r,2024
shelfMoved,2017-12-25 14:33:53,19r,2038
shelfDelivered,2017-12-25 14:54:53,19r,2057
disposeShelf,2017-12-25 14:57:53,19r,2064
shelfMoved,2017-12-25 15:00:53,2r,2067
shelfMoved,2017-12-25 15:02:53,1r,2070
shelfMoved,2017-12-25 15:20:53,16r,2082
shelfMoved,2017-12-25 15:23:53,15r,2086
shelfDelivered,2017-12-25 15:30:53,1r,2090
shelfDelivered,2017-12-25 15:32:53,2r,2092
disposeShelf,2017-12-25 15:34:53,2r,2097
disposeShelf,2017-12-25 15:36:53,1r,2098
shelfDelivered,2017-12-25 15:37:53,15r,2100
disposeShelf,2017-12-25 15:43:53,15r,2110
shelfDelivered,2017-12-25 15:49:53,16r,2115
disposeShelf,2017-12-25 15:54:53,16r,2118
shelfMoved,2017-12-25 15:59:53,3r,2125
shelfDelivered,2017-12-25 16:16:53,3r,2131
disposeShelf,2017-12-25 16:19:53,3r,2133
shelfMoved,2017-12-25 16:25:53,18r,2142
shelfMoved,2017-12-25 16:33:53,0r,2145
shelfDelivered,2017-12-25 16:46:53,18r,2154
disposeShelf,2017-12-25 16:51:53,18r,2161
shelfDelivered,2017-12-25 16:55:53,0r,2164
disposeShelf,2017-12-25 16:59:53,0r,2170
shelfMoved,2017-12-25 17:07:53,20r,2177
shelfMoved,2017-12-25 17:12:53,24r,2179
shelfDelivered,2017-12-25 17:21:53,20r,2188
disposeShelf,2017-12-25 17:26:53,20r,2192
shelfDelivered,2017-12-25 17:32:53,24r,2196
disposeShelf,2017-12-25 17:38:53,24r,2199
shelfMoved,2017-12-25 17:40:53,17r,2200
shelfDelivered,2017-12-25 18:05:53,17r,2217
disposeShelf,2017-12-25 18:09:53,17r,2223
shelfMoved,2017-12-25 18:17:53,13r,2229
shelfMoved,2017-12-25 18:26:53,23r,2232
shelfDelivered,2017-12-25 18:29:53,13r,2235
disposeShelf,2017-12-25 18:32:53,13r,2237
shelfDelivered,2017-12-25 18:56:53,23r,2248
disposeShelf,2017-12-25 19:02:53,23r,2252
shelfMoved,2017-12-25 19:22:53,21r,2262
shelfDelivered,2017-12-25 19:44:53,21r,2273
shelfMoved,2017-12-25 19:50:53,7r,2283
disposeShelf,2017-12-25 19:53:53,21r,2290
shelfMoved,2017-12-25 20:08:53,11r,2301
shelfMoved,2017-12-25 20:10:53,10r,2303
shelfDelivered,2017-12-25 20:14:53,7r,2305
shelfMoved,2017-12-25 20:16:53,22r,2306
disposeShelf,2017-12-25 20:20:53,7r,2310
shelfDelivered,2017-12-25 20:23:53,22r,2314
shelfDelivered,2017-12-25 20:26:53,11r,2319
disposeShelf,2017-12-25 20:29:53,22r,2323
shelfDelivered,2017-12-25 20:31:53,10r,2326
disposeShelf,2017-12-25 20:34:53,11r,2330
shelfMoved,2017-12-25 20:38:53,19r,2335
disposeShelf,2017-12-25 20:42:53,10r,2338
shelfDelivered,2017-12-25 20:49:53,19r,2344
disposeShelf,2017-12-25 20:54:53,19r,2346
shelfMoved,2017-12-25 21:00:53,2r,2349
shelfDelivered,2017-12-25 21:29:53,2r,2360
disposeShelf,2017-12-25 21:33:53,2r,2364
shelfMoved,2017-12-25 21:56:53,16r,2374
shelfDelivered,2017-12-25 22:22:53,16r,2386
shelfMoved,2017-12-25 22:26:53,3r,2389
disposeShelf,2017-12-25 22:27:53,16r,2390
shelfMoved,2017-12-25 22:53:53,14r,2409
shelfDelivered,2017-12-25 22:55:53,3r,2411
shelfMoved,2017-12-25 22:59:53,18r,2416
disposeShelf,2017-12-25 23:01:53,3r,2418
shelfMoved,2017-12-25 23:01:53,0r,2419
shelfDelivered,2017-12-25 23:05:53,14r,2425
shelfDelivered,2017-12-25 23:06:53,18r,2428
disposeShelf,2017-12-25 23:09:53,14r,2432
shelfMoved,2017-12-25 23:11:53,9r,2433
disposeShelf,2017-12-25 23:13:53,18r,2437
shelfDelivered,2017-12-25 23:20:53,0r,2440
disposeShelf,2017-12-25 23:23:53,0r,2445
shelfDelivered,2017-12-25 23:29:53,9r,2451
disposeShelf,2017-12-25 23:33:53,9r,2456
shelfMoved,2017-12-25 23:40:53,24r,2460
shelfDelivered,2017-12-26 00:04:53,24r,2468
disposeShelf,2017-12-26 00:10:53,24r,2475
shelfMoved,2017-12-26 00:33:53,17r,2488
shelfMoved,2017-12-26 00:38:53,13r,2490
shelfDelivered,2017-12-26 00:52:53,13r,2503
disposeShelf,2017-12-26 00:54:53,13r,2506
shelfDelivered,2017-12-26 01:04:53,17r,2509
shelfMoved,2017-12-26 01:06:53,23r,2512
disposeShelf,2017-12-26 01:08:53,17r,2514
shelfDelivered,2017-12-26 01:38:53,23r,2533
disposeShelf,2017-12-26 01:44:53,23r,2538
shelfMoved,2017-12-26 01:55:53,21r,2547
shelfDelivered,2017-12-26 02:00:53,7r,2549
shelfDelivered,2017-12-26 02:02:53,21r,2551
disposeShelf,2017-12-26 02:06:53,7r,2558
disposeShelf,2017-12-26 02:06:53,21r,2559
shelfMoved,2017-12-26 02:37:53,10r,2573
shelfMoved,2017-12-26 02:41:53,11r,2576
shelfDelivered,2017-12-26 03:06:53,10r,2588
shelfDelivered,2017-12-26 03:11:53,11r,2593
disposeShelf,2017-12-26 03:14:53,10r,2596
shelfMoved,2017-12-26 03:15:53,2r,2598
disposeShelf,2017-12-26 03:18:53,11r,2604
shelfDelivered,2017-12-26 03:46:53,2r,2616
disposeShelf,2017-12-26 03:49:53,2r,2620
shelfMoved,2017-12-26 04:23:53,3r,2630
shelfDelivered,2017-12-26 04:54:53,3r,2643
disposeShelf,2017-12-26 05:01:53,3r,2650
shelfMoved,2017-12-26 05:04:53,0r,2653
shelfMoved,2017-12-26 05:10:53,16r,2659
shelfDelivered,2017-12-26 05:20:53,0r,2665
shelfDelivered,2017-12-26 05:23:53,16r,2670
disposeShelf,2017-12-26 05:26:53,0r,2675
disposeShelf,2017-12-26 05:28:53,16r,2677
shelfMoved,2017-12-26 05:30:53,24r,2679
shelfDelivered,2017-12-26 05:40:53,24r,2684
disposeShelf,2017-12-26 05:43:53,24r,2687
shelfMoved,2017-12-26 05:51:53,13r,2692
shelfDelivered,2017-12-26 06:20:53,13r,2701
disposeShelf,2017-12-26 06:25:53,13r,2704
shelfMoved,2017-12-26 07:11:53,7r,2718
shelfDelivered,2017-12-26 07:24:53,7r,2724
disposeShelf,2017-12-26 07:29:53,7r,2726
shelfMoved,2017-12-26 08:10:53,16r,2745
shelfMoved,2017-12-26 08:15:53,10r,2747
shelfDelivered,2017-12-26 08:22:53,10r,2751
disposeShelf,2017-12-26 08:27:53,10r,2760
shelfDelivered,2017-12-26 08:31:53,16r,2764
disposeShelf,2017-12-26 08:33:53,16r,2767
shelfMoved,2017-12-26 08:45:53,11r,2772
shelfDelivered,2017-12-26 08:58:53,11r,2778
shelfMoved,2017-12-26 09:01:53,2r,2781
disposeShelf,2017-12-26 09:03:53,11r,2783
shelfDelivered,2017-12-26 09:20:53,2r,2794
disposeShelf,2017-12-26 09:25:53,2r,2797
shelfMoved,2017-12-26 09:41:53,13r,2808
shelfDelivered,2017-12-26 10:09:53,13r,2820
disposeShelf,2017-12-26 10:11:53,13r,2825
shelfMoved,2017-12-26 10:20:53,7r,2829
shelfDelivered,2017-12-26 10:47:53,7r,2838
disposeShelf,2017-12-26 10:52:53,7r,2844
shelfMoved,2017-12-26 11:05:53,16r,2850
shelfDelivered,2017-12-26 11:12:53,16r,2852
disposeShelf,2017-12-26 11:18:53,16r,2858
shelfMoved,2017-12-26 11:41:53,2r,2867
shelfDelivered,2017-12-26 12:03:53,2r,2875
disposeShelf,2017-12-26 12:09:53,2r,2879
