Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
35CP,2017-12-25 01:18:40,2017-12-25 01:23:40,Request product,process activity,clerk,1c,product,35p,1314
35CP,2017-12-25 01:23:40,2017-12-25 01:23:40,Assgin robot,process activity,robot,8r,shelf,4s,1315
9CP,2017-12-25 01:13:40,2017-12-25 01:26:40,Request product,process activity,clerk,1c,product,9p,1313
9CP,2017-12-25 01:27:40,2017-12-25 01:27:40,Assgin robot,process activity,robot,6r,shelf,3s,1318
39CP,2017-12-25 01:09:40,2017-12-25 01:27:40,Request product,process activity,clerk,1c,product,39p,1312
39CP,2017-12-25 01:27:40,2017-12-25 01:27:40,Assgin robot,process activity,robot,5r,shelf,4s,1319
2CP,2017-12-25 01:08:40,2017-12-25 01:29:40,Request product,process activity,clerk,1c,product,2p,1311
2CP,2017-12-25 01:29:40,2017-12-25 01:29:40,Assgin robot,process activity,robot,7r,shelf,1s,1322
7CP,2017-12-25 01:25:40,2017-12-25 01:39:40,Request product,process activity,clerk,1c,product,7p,1317
7CP,2017-12-25 01:40:40,2017-12-25 01:40:40,Assgin robot,process activity,robot,9r,shelf,2s,1329
5CP,2017-12-25 01:31:40,2017-12-25 01:48:40,Request product,process activity,clerk,1c,product,5p,1324
5CP,2017-12-25 01:48:40,2017-12-25 01:48:40,Assgin robot,process activity,robot,3r,shelf,1s,1339
35CP,2017-12-25 01:51:40,2017-12-25 01:51:40,check if the product was shaked,process activity,clerk,1c,product,35p,1344
35CP,2017-12-25 01:59:40,2017-12-25 01:59:40,Product Delivered,process activity,clerk,1c,product,35p,1350
9CP,2017-12-25 02:02:40,2017-12-25 02:02:40,check if the product was shaked,process activity,clerk,1c,product,9p,1355
26CP,2017-12-25 01:59:40,2017-12-25 02:09:40,Request product,process activity,clerk,1c,product,26p,1351
26CP,2017-12-25 02:09:40,2017-12-25 02:09:40,Assgin robot,process activity,robot,8r,shelf,0s,1363
9CP,2017-12-25 02:10:40,2017-12-25 02:10:40,Product Delivered,process activity,clerk,1c,product,9p,1364
2CP,2017-12-25 02:12:40,2017-12-25 02:12:40,check if the product was shaked,process activity,clerk,1c,product,2p,1366
