Chip,Timestamp,Item Id,Entry Id
collector,2017-12-25 03:40:02,466p,1364
collector,2017-12-25 03:45:02,82p,1368
collector,2017-12-25 03:55:02,249p,1380
collector,2017-12-25 04:03:02,794p,1381
collector,2017-12-25 04:08:02,726p,1385
collector,2017-12-25 04:10:02,786p,1398
extraCheck,2017-12-25 04:14:02,82p,1405
packageDone,2017-12-25 04:20:02,82p,1415
extraCheck,2017-12-25 04:24:02,786p,1421
collector,2017-12-25 04:37:02,283p,1439
packageDone,2017-12-25 04:37:02,786p,1427
collector,2017-12-25 04:40:02,554p,1447
collector,2017-12-25 04:52:02,639p,1468
packageDone,2017-12-25 04:54:02,249p,1458
extraCheck,2017-12-25 05:04:02,639p,1483
collector,2017-12-25 05:05:02,757p,1490
collector,2017-12-25 05:07:02,302p,1494
packageDone,2017-12-25 05:13:02,639p,1495
collector,2017-12-25 05:27:02,173p,1512
collector,2017-12-25 05:29:02,261p,1511
extraCheck,2017-12-25 05:31:02,794p,1513
collector,2017-12-25 05:32:02,95p,1518
collector,2017-12-25 05:35:02,754p,1530
packageDone,2017-12-25 05:40:02,794p,1529
collector,2017-12-25 05:47:02,688p,1548
extraCheck,2017-12-25 05:52:02,726p,1545
collector,2017-12-25 05:58:02,543p,1559
packageDone,2017-12-25 06:05:02,726p,1554
extraCheck,2017-12-25 06:09:02,466p,1575
packageDone,2017-12-25 06:20:02,466p,1578
extraCheck,2017-12-25 06:24:02,283p,1590
collector,2017-12-25 06:29:02,175p,1597
collector,2017-12-25 06:33:02,625p,1602
packageDone,2017-12-25 06:40:02,283p,1595
collector,2017-12-25 06:40:02,55p,1610
collector,2017-12-25 06:59:02,435p,1611
extraCheck,2017-12-25 07:05:02,95p,1631
collector,2017-12-25 07:05:02,418p,1629
packageDone,2017-12-25 07:21:02,95p,1635
collector,2017-12-25 07:27:02,491p,1655
extraCheck,2017-12-25 07:30:02,554p,1657
collector,2017-12-25 07:37:02,250p,1669
packageDone,2017-12-25 07:43:02,554p,1664
collector,2017-12-25 07:45:02,289p,1677
extraCheck,2017-12-25 07:56:02,302p,1683
collector,2017-12-25 07:58:02,111p,1692
collector,2017-12-25 08:00:02,155p,1697
collector,2017-12-25 08:01:02,245p,1693
packageDone,2017-12-25 08:07:02,302p,1696
extraCheck,2017-12-25 08:10:02,757p,1709
collector,2017-12-25 08:15:02,288p,1713
packageDone,2017-12-25 08:17:02,757p,1710
extraCheck,2017-12-25 08:26:02,173p,1720
collector,2017-12-25 08:28:02,147p,1726
collector,2017-12-25 08:39:02,89p,1734
packageDone,2017-12-25 08:41:02,173p,1727
extraCheck,2017-12-25 08:53:02,261p,1741
packageDone,2017-12-25 08:59:02,261p,1746
extraCheck,2017-12-25 09:12:02,754p,1754
packageDone,2017-12-25 09:19:02,754p,1767
collector,2017-12-25 09:22:02,713p,1774
collector,2017-12-25 09:25:02,793p,1772
extraCheck,2017-12-25 09:31:02,688p,1779
collector,2017-12-25 09:33:02,47p,1789
collector,2017-12-25 09:39:02,780p,1795
packageDone,2017-12-25 09:40:02,688p,1791
collector,2017-12-25 09:47:02,262p,1803
extraCheck,2017-12-25 09:48:02,543p,1800
packageDone,2017-12-25 10:03:02,543p,1807
packageDone,2017-12-25 10:22:02,175p,1814
extraCheck,2017-12-25 10:28:02,625p,1826
collector,2017-12-25 10:32:02,521p,1834
packageDone,2017-12-25 10:34:02,625p,1833
collector,2017-12-25 10:42:02,91p,1847
extraCheck,2017-12-25 10:43:02,55p,1845
packageDone,2017-12-25 10:48:02,55p,1850
extraCheck,2017-12-25 10:51:02,435p,1856
packageDone,2017-12-25 10:55:02,435p,1858
collector,2017-12-25 11:00:02,164p,1863
extraCheck,2017-12-25 11:06:02,418p,1866
packageDone,2017-12-25 11:11:02,418p,1875
packageDone,2017-12-25 11:25:02,491p,1880
packageDone,2017-12-25 11:31:02,250p,1892
collector,2017-12-25 11:39:02,13p,1903
collector,2017-12-25 11:47:02,710p,1922
extraCheck,2017-12-25 11:51:02,289p,1914
collector,2017-12-25 12:04:02,606p,1943
packageDone,2017-12-25 12:06:02,289p,1929
collector,2017-12-25 12:11:02,58p,1957
packageDone,2017-12-25 12:21:02,111p,1951
collector,2017-12-25 12:25:02,212p,1961
collector,2017-12-25 12:30:02,536p,1970
collector,2017-12-25 12:35:02,316p,1981
collector,2017-12-25 12:37:02,10p,1988
collector,2017-12-25 12:38:02,465p,1989
extraCheck,2017-12-25 12:42:02,155p,1982
packageDone,2017-12-25 12:51:02,155p,1998
extraCheck,2017-12-25 12:56:02,245p,2002
collector,2017-12-25 12:58:02,12p,2005
packageDone,2017-12-25 13:05:02,245p,2006
extraCheck,2017-12-25 13:17:02,13p,2013
packageDone,2017-12-25 13:20:02,13p,2016
extraCheck,2017-12-25 13:27:02,288p,2019
packageDone,2017-12-25 13:39:02,288p,2021
extraCheck,2017-12-25 13:48:02,147p,2032
collector,2017-12-25 13:56:02,457p,2038
packageDone,2017-12-25 14:01:02,147p,2036
extraCheck,2017-12-25 14:11:02,89p,2054
collector,2017-12-25 14:14:02,401p,2056
collector,2017-12-25 14:19:02,357p,2063
packageDone,2017-12-25 14:22:02,89p,2058
packageDone,2017-12-25 14:30:02,713p,2071
extraCheck,2017-12-25 14:32:02,793p,2074
collector,2017-12-25 14:37:02,624p,2079
packageDone,2017-12-25 14:42:02,793p,2077
packageDone,2017-12-25 14:50:02,47p,2087
packageDone,2017-12-25 14:57:02,780p,2093
extraCheck,2017-12-25 15:08:02,262p,2097
packageDone,2017-12-25 15:22:02,262p,2106
extraCheck,2017-12-25 15:30:02,521p,2118
packageDone,2017-12-25 15:35:02,521p,2124
collector,2017-12-25 15:37:02,331p,2131
collector,2017-12-25 15:37:02,592p,2134
extraCheck,2017-12-25 15:43:02,91p,2137
collector,2017-12-25 15:45:02,311p,2145
collector,2017-12-25 15:47:02,685p,2148
packageDone,2017-12-25 16:05:02,91p,2144
extraCheck,2017-12-25 16:09:02,164p,2162
collector,2017-12-25 16:20:02,553p,2169
packageDone,2017-12-25 16:25:02,164p,2165
collector,2017-12-25 16:32:02,359p,2180
extraCheck,2017-12-25 16:34:02,710p,2178
collector,2017-12-25 16:41:02,290p,2187
packageDone,2017-12-25 16:43:02,710p,2183
extraCheck,2017-12-25 16:55:02,606p,2194
packageDone,2017-12-25 17:01:02,606p,2195
extraCheck,2017-12-25 17:09:02,58p,2200
packageDone,2017-12-25 17:15:02,58p,2203
extraCheck,2017-12-25 17:26:02,212p,2207
packageDone,2017-12-25 17:35:02,212p,2208
collector,2017-12-25 17:36:02,8p,2212
extraCheck,2017-12-25 17:45:02,536p,2216
packageDone,2017-12-25 17:51:02,536p,2219
extraCheck,2017-12-25 17:59:02,316p,2222
packageDone,2017-12-25 18:10:02,316p,2228
packageDone,2017-12-25 18:18:02,465p,2235
collector,2017-12-25 18:23:02,652p,2242
extraCheck,2017-12-25 18:28:02,10p,2239
packageDone,2017-12-25 18:41:02,10p,2247
extraCheck,2017-12-25 18:44:02,12p,2253
packageDone,2017-12-25 18:56:02,12p,2256
extraCheck,2017-12-25 19:02:02,457p,2262
collector,2017-12-25 19:08:02,276p,2268
packageDone,2017-12-25 19:16:02,457p,2264
extraCheck,2017-12-25 19:28:02,401p,2276
packageDone,2017-12-25 19:42:02,401p,2281
collector,2017-12-25 19:43:02,35p,2286
collector,2017-12-25 19:50:02,180p,2300
extraCheck,2017-12-25 19:55:02,357p,2293
packageDone,2017-12-25 20:09:02,357p,2303
extraCheck,2017-12-25 20:18:02,624p,2313
packageDone,2017-12-25 20:23:02,624p,2319
