Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 03:15:02,16r,1334
shelfMoved,2017-12-25 03:17:02,7r,1337
shelfMoved,2017-12-25 03:19:02,23r,1338
shelfMoved,2017-12-25 03:21:02,1r,1342
shelfMoved,2017-12-25 03:30:02,15r,1352
shelfDelivered,2017-12-25 03:36:02,23r,1360
shelfDelivered,2017-12-25 03:40:02,1r,1366
shelfDelivered,2017-12-25 03:43:02,7r,1370
shelfDelivered,2017-12-25 03:45:02,15r,1371
disposeShelf,2017-12-25 03:45:02,1r,1372
disposeShelf,2017-12-25 03:48:02,23r,1375
shelfDelivered,2017-12-25 03:50:02,16r,1377
shelfMoved,2017-12-25 03:53:02,11r,1382
disposeShelf,2017-12-25 03:56:02,15r,1386
shelfMoved,2017-12-25 03:58:02,12r,1389
shelfMoved,2017-12-25 04:00:02,2r,1393
shelfDelivered,2017-12-25 04:02:02,11r,1395
disposeShelf,2017-12-25 04:03:02,7r,1397
disposeShelf,2017-12-25 04:09:02,16r,1407
disposeShelf,2017-12-25 04:11:02,11r,1409
shelfMoved,2017-12-25 04:19:02,19r,1416
shelfDelivered,2017-12-25 04:29:02,12r,1432
shelfMoved,2017-12-25 04:31:02,24r,1434
shelfMoved,2017-12-25 04:32:02,22r,1436
shelfDelivered,2017-12-25 04:36:02,2r,1443
disposeShelf,2017-12-25 04:40:02,12r,1453
disposeShelf,2017-12-25 04:41:02,2r,1455
shelfMoved,2017-12-25 04:44:02,5r,1459
shelfMoved,2017-12-25 04:46:02,6r,1462
shelfDelivered,2017-12-25 04:48:02,19r,1466
disposeShelf,2017-12-25 04:53:02,19r,1475
shelfMoved,2017-12-25 04:57:02,20r,1480
shelfDelivered,2017-12-25 05:01:02,22r,1488
shelfDelivered,2017-12-25 05:03:02,24r,1491
shelfMoved,2017-12-25 05:06:02,17r,1496
disposeShelf,2017-12-25 05:08:02,24r,1499
disposeShelf,2017-12-25 05:10:02,22r,1500
shelfDelivered,2017-12-25 05:11:02,20r,1501
