Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 03:08:39,12r,1325
shelfMoved,2017-12-25 03:16:39,17r,1331
shelfMoved,2017-12-25 03:19:39,4r,1334
shelfDelivered,2017-12-25 03:24:39,4r,1338
shelfMoved,2017-12-25 03:26:39,9r,1340
disposeShelf,2017-12-25 03:30:39,4r,1347
shelfDelivered,2017-12-25 03:37:39,17r,1357
disposeShelf,2017-12-25 03:42:39,17r,1363
shelfDelivered,2017-12-25 03:44:39,12r,1365
shelfMoved,2017-12-25 03:48:39,8r,1373
disposeShelf,2017-12-25 03:51:39,12r,1377
shelfDelivered,2017-12-25 03:53:39,8r,1380
shelfMoved,2017-12-25 03:55:39,11r,1383
disposeShelf,2017-12-25 03:59:39,8r,1389
shelfMoved,2017-12-25 04:02:39,3r,1394
shelfDelivered,2017-12-25 04:05:39,9r,1397
shelfDelivered,2017-12-25 04:08:39,3r,1404
disposeShelf,2017-12-25 04:11:39,9r,1409
disposeShelf,2017-12-25 04:14:39,3r,1411
shelfMoved,2017-12-25 04:16:39,7r,1413
shelfMoved,2017-12-25 04:21:39,4r,1421
shelfMoved,2017-12-25 04:26:39,20r,1430
shelfMoved,2017-12-25 04:28:39,23r,1432
shelfDelivered,2017-12-25 04:29:39,4r,1433
shelfDelivered,2017-12-25 04:30:39,11r,1437
shelfDelivered,2017-12-25 04:35:39,20r,1444
disposeShelf,2017-12-25 04:36:39,4r,1446
disposeShelf,2017-12-25 04:39:39,11r,1450
disposeShelf,2017-12-25 04:41:39,20r,1452
shelfDelivered,2017-12-25 04:50:39,7r,1466
shelfMoved,2017-12-25 04:53:39,6r,1468
shelfMoved,2017-12-25 04:55:39,19r,1470
shelfDelivered,2017-12-25 04:59:39,23r,1476
disposeShelf,2017-12-25 05:03:39,7r,1483
shelfMoved,2017-12-25 05:08:39,17r,1490
disposeShelf,2017-12-25 05:11:39,23r,1497
shelfMoved,2017-12-25 05:14:39,24r,1500
shelfDelivered,2017-12-25 05:17:39,19r,1505
shelfMoved,2017-12-25 05:19:39,2r,1506
shelfMoved,2017-12-25 05:20:39,21r,1507
shelfMoved,2017-12-25 05:23:39,12r,1513
shelfDelivered,2017-12-25 05:25:39,6r,1516
disposeShelf,2017-12-25 05:27:39,19r,1520
shelfMoved,2017-12-25 05:29:39,22r,1521
shelfDelivered,2017-12-25 05:35:39,17r,1531
disposeShelf,2017-12-25 05:37:39,6r,1534
shelfDelivered,2017-12-25 05:39:39,24r,1536
shelfDelivered,2017-12-25 05:43:39,21r,1542
disposeShelf,2017-12-25 05:46:39,17r,1547
shelfDelivered,2017-12-25 05:48:39,12r,1549
shelfDelivered,2017-12-25 05:51:39,2r,1551
disposeShelf,2017-12-25 05:53:39,24r,1554
shelfDelivered,2017-12-25 05:55:39,22r,1555
disposeShelf,2017-12-25 05:58:39,21r,1559
disposeShelf,2017-12-25 06:02:39,2r,1566
shelfMoved,2017-12-25 06:03:39,8r,1567
disposeShelf,2017-12-25 06:05:39,12r,1568
disposeShelf,2017-12-25 06:09:39,22r,1576
shelfMoved,2017-12-25 06:12:39,15r,1579
shelfMoved,2017-12-25 06:27:39,9r,1593
shelfDelivered,2017-12-25 06:29:39,8r,1598
disposeShelf,2017-12-25 06:34:39,8r,1602
shelfDelivered,2017-12-25 06:40:39,15r,1604
shelfMoved,2017-12-25 06:45:39,3r,1611
disposeShelf,2017-12-25 06:47:39,15r,1614
shelfDelivered,2017-12-25 06:58:39,9r,1624
disposeShelf,2017-12-25 07:00:39,9r,1629
shelfMoved,2017-12-25 07:05:39,17r,1633
shelfMoved,2017-12-25 07:07:39,21r,1635
shelfDelivered,2017-12-25 07:11:39,3r,1638
shelfDelivered,2017-12-25 07:15:39,17r,1643
disposeShelf,2017-12-25 07:18:39,3r,1648
disposeShelf,2017-12-25 07:20:39,17r,1651
shelfDelivered,2017-12-25 07:24:39,21r,1653
shelfMoved,2017-12-25 07:26:39,16r,1655
disposeShelf,2017-12-25 07:31:39,21r,1659
shelfDelivered,2017-12-25 07:40:39,16r,1661
disposeShelf,2017-12-25 07:45:39,16r,1665
shelfMoved,2017-12-25 08:10:39,4r,1682
shelfMoved,2017-12-25 08:18:39,7r,1694
shelfMoved,2017-12-25 08:25:39,14r,1700
shelfMoved,2017-12-25 08:32:39,10r,1709
shelfDelivered,2017-12-25 08:35:39,4r,1713
disposeShelf,2017-12-25 08:40:39,4r,1718
shelfDelivered,2017-12-25 08:42:39,7r,1719
disposeShelf,2017-12-25 08:44:39,7r,1725
shelfMoved,2017-12-25 08:50:39,11r,1734
shelfMoved,2017-12-25 08:53:39,5r,1736
shelfDelivered,2017-12-25 08:54:39,14r,1738
shelfDelivered,2017-12-25 08:55:39,10r,1739
shelfDelivered,2017-12-25 08:59:39,11r,1744
disposeShelf,2017-12-25 09:01:39,14r,1746
disposeShelf,2017-12-25 09:02:39,10r,1749
disposeShelf,2017-12-25 09:04:39,11r,1752
shelfDelivered,2017-12-25 09:09:39,5r,1755
disposeShelf,2017-12-25 09:15:39,5r,1762
shelfMoved,2017-12-25 09:27:39,23r,1769
