Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
132RP,2017-12-25 02:49:39,2017-12-25 02:51:39,putdown current shelf,process activity,robot,12r,shelf,-1s,1314
569RP,2017-12-25 02:59:39,2017-12-25 03:00:39,putdown current shelf,process activity,robot,17r,shelf,-1s,1321
417RP,2017-12-25 02:55:39,2017-12-25 03:00:39,putdown current shelf,process activity,robot,4r,shelf,-1s,1319
132RP,2017-12-25 02:51:39,2017-12-25 03:06:39,go to approriate shelf,process activity,robot,12r,shelf,18s,1316
569RP,2017-12-25 03:00:39,2017-12-25 03:15:39,go to approriate shelf,process activity,robot,17r,shelf,15s,1322
417RP,2017-12-25 03:01:39,2017-12-25 03:17:39,go to approriate shelf,process activity,robot,4r,shelf,34s,1323
463RP,2017-12-25 03:13:39,2017-12-25 03:19:39,putdown current shelf,process activity,robot,9r,shelf,-1s,1329
417RP,2017-12-25 03:19:39,2017-12-25 03:22:39,move shelf to dock,process activity,robot,4r,shelf,34s,1335
463RP,2017-12-25 03:20:39,2017-12-25 03:24:39,go to approriate shelf,process activity,robot,9r,shelf,5s,1336
707RP,2017-12-25 03:32:39,2017-12-25 03:34:39,putdown current shelf,process activity,robot,8r,shelf,-1s,1351
569RP,2017-12-25 03:32:39,2017-12-25 03:36:39,reduce speed,process activity,robot,17r,shelf,15s,1350
569RP,2017-12-25 03:17:39,2017-12-25 03:36:39,move shelf to dock,process activity,robot,17r,shelf,15s,1333
406RP,2017-12-25 03:28:39,2017-12-25 03:38:39,putdown current shelf,process activity,robot,11r,shelf,-1s,1346
132RP,2017-12-25 03:24:39,2017-12-25 03:42:39,reduce speed,process activity,robot,12r,shelf,18s,1339
132RP,2017-12-25 03:09:39,2017-12-25 03:43:39,move shelf to dock,process activity,robot,12r,shelf,18s,1327
707RP,2017-12-25 03:35:39,2017-12-25 03:46:39,go to approriate shelf,process activity,robot,8r,shelf,13s,1355
417RP,2017-12-25 03:33:39,2017-12-25 03:47:39,move shelf from dock,process activity,robot,4r,shelf,34s,1352
95RP,2017-12-25 03:46:39,2017-12-25 03:49:39,putdown current shelf,process activity,robot,3r,shelf,-1s,1369
707RP,2017-12-25 03:49:39,2017-12-25 03:52:39,move shelf to dock,process activity,robot,8r,shelf,13s,1374
406RP,2017-12-25 03:38:39,2017-12-25 03:54:39,go to approriate shelf,process activity,robot,11r,shelf,22s,1358
569RP,2017-12-25 03:42:39,2017-12-25 04:00:39,move shelf from dock,process activity,robot,17r,shelf,15s,1364
132RP,2017-12-25 03:54:39,2017-12-25 04:01:39,move shelf from dock,process activity,robot,12r,shelf,18s,1382
463RP,2017-12-25 03:46:39,2017-12-25 04:01:39,reduce speed,process activity,robot,9r,shelf,5s,1368
463RP,2017-12-25 03:26:39,2017-12-25 04:01:39,move shelf to dock,process activity,robot,9r,shelf,5s,1341
95RP,2017-12-25 03:50:39,2017-12-25 04:01:39,go to approriate shelf,process activity,robot,3r,shelf,0s,1376
790RP,2017-12-25 04:00:39,2017-12-25 04:05:39,putdown current shelf,process activity,robot,20r,shelf,-1s,1391
707RP,2017-12-25 04:00:39,2017-12-25 04:05:39,move shelf from dock,process activity,robot,8r,shelf,13s,1390
432RP,2017-12-25 04:01:39,2017-12-25 04:07:39,putdown current shelf,process activity,robot,23r,shelf,-1s,1392
95RP,2017-12-25 04:03:39,2017-12-25 04:08:39,move shelf to dock,process activity,robot,3r,shelf,0s,1395
695RP,2017-12-25 04:06:39,2017-12-25 04:11:39,putdown current shelf,process activity,robot,7r,shelf,-1s,1399
695RP,2017-12-25 04:12:39,2017-12-25 04:14:39,go to approriate shelf,process activity,robot,7r,shelf,8s,1410
516RP,2017-12-25 04:10:39,2017-12-25 04:17:39,putdown current shelf,process activity,robot,4r,shelf,34s,1408
516RP,2017-12-25 04:17:39,2017-12-25 04:19:39,go to approriate shelf,process activity,robot,4r,shelf,30s,1416
790RP,2017-12-25 04:05:39,2017-12-25 04:23:39,go to approriate shelf,process activity,robot,20r,shelf,25s,1398
432RP,2017-12-25 04:08:39,2017-12-25 04:26:39,go to approriate shelf,process activity,robot,23r,shelf,3s,1403
11RP,2017-12-25 04:19:39,2017-12-25 04:26:39,putdown current shelf,process activity,robot,19r,shelf,-1s,1420
516RP,2017-12-25 04:21:39,2017-12-25 04:28:39,move shelf to dock,process activity,robot,4r,shelf,30s,1422
406RP,2017-12-25 04:14:39,2017-12-25 04:30:39,reduce speed,process activity,robot,11r,shelf,22s,1412
406RP,2017-12-25 03:56:39,2017-12-25 04:30:39,move shelf to dock,process activity,robot,11r,shelf,22s,1384
790RP,2017-12-25 04:26:39,2017-12-25 04:32:39,move shelf to dock,process activity,robot,20r,shelf,25s,1431
399RP,2017-12-25 04:24:39,2017-12-25 04:32:39,putdown current shelf,process activity,robot,6r,shelf,-1s,1428
463RP,2017-12-25 04:18:39,2017-12-25 04:33:39,move shelf from dock,process activity,robot,9r,shelf,5s,1418
95RP,2017-12-25 04:17:39,2017-12-25 04:33:39,move shelf from dock,process activity,robot,3r,shelf,0s,1415
695RP,2017-12-25 04:32:39,2017-12-25 04:49:39,reduce speed,process activity,robot,7r,shelf,8s,1441
695RP,2017-12-25 04:16:39,2017-12-25 04:49:39,move shelf to dock,process activity,robot,7r,shelf,8s,1414
399RP,2017-12-25 04:32:39,2017-12-25 04:51:39,go to approriate shelf,process activity,robot,6r,shelf,21s,1442
11RP,2017-12-25 04:31:39,2017-12-25 04:53:39,go to approriate shelf,process activity,robot,19r,shelf,5s,1440
254RP,2017-12-25 04:48:39,2017-12-25 04:55:39,putdown current shelf,process activity,robot,24r,shelf,-1s,1463
516RP,2017-12-25 04:37:39,2017-12-25 04:56:39,move shelf from dock,process activity,robot,4r,shelf,30s,1448
432RP,2017-12-25 04:45:39,2017-12-25 04:57:39,reduce speed,process activity,robot,23r,shelf,3s,1460
432RP,2017-12-25 04:31:39,2017-12-25 04:57:39,move shelf to dock,process activity,robot,23r,shelf,3s,1439
751RP,2017-12-25 04:43:39,2017-12-25 04:57:39,putdown current shelf,process activity,robot,21r,shelf,-1s,1456
747RP,2017-12-25 04:56:39,2017-12-25 04:59:39,putdown current shelf,process activity,robot,2r,shelf,-1s,1472
790RP,2017-12-25 04:43:39,2017-12-25 04:59:39,move shelf from dock,process activity,robot,20r,shelf,25s,1455
342RP,2017-12-25 04:49:39,2017-12-25 05:00:39,putdown current shelf,process activity,robot,17r,shelf,15s,1465
406RP,2017-12-25 04:40:39,2017-12-25 05:01:39,move shelf from dock,process activity,robot,11r,shelf,22s,1451
342RP,2017-12-25 05:00:39,2017-12-25 05:06:39,go to approriate shelf,process activity,robot,17r,shelf,32s,1479
486RP,2017-12-25 05:04:39,2017-12-25 05:08:39,putdown current shelf,process activity,robot,22r,shelf,-1s,1484
632RP,2017-12-25 05:06:39,2017-12-25 05:10:39,putdown current shelf,process activity,robot,12r,shelf,18s,1488
254RP,2017-12-25 04:55:39,2017-12-25 05:11:39,go to approriate shelf,process activity,robot,24r,shelf,25s,1471
695RP,2017-12-25 05:04:39,2017-12-25 05:15:39,move shelf from dock,process activity,robot,7r,shelf,8s,1485
11RP,2017-12-25 05:00:39,2017-12-25 05:15:39,move shelf to dock,process activity,robot,19r,shelf,5s,1480
