Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
3102RP,2017-12-25 02:34:45,2017-12-25 02:37:45,putdown current shelf,process activity,robot,84r,shelf,-1s,1315
2791RP,2017-12-25 02:45:45,2017-12-25 02:51:45,putdown current shelf,process activity,robot,168r,shelf,-1s,1321
2385RP,2017-12-25 02:47:45,2017-12-25 02:51:45,putdown current shelf,process activity,robot,198r,shelf,-1s,1324
3102RP,2017-12-25 02:37:45,2017-12-25 02:52:45,go to approriate shelf,process activity,robot,84r,shelf,198s,1317
2741RP,2017-12-25 02:50:45,2017-12-25 02:53:45,putdown current shelf,process activity,robot,203r,shelf,-1s,1326
1896RP,2017-12-25 02:52:45,2017-12-25 02:59:45,putdown current shelf,process activity,robot,80r,shelf,-1s,1331
2791RP,2017-12-25 02:51:45,2017-12-25 02:59:45,go to approriate shelf,process activity,robot,168r,shelf,4s,1329
3102RP,2017-12-25 02:54:45,2017-12-25 03:02:45,move shelf to dock,process activity,robot,84r,shelf,198s,1334
2741RP,2017-12-25 02:54:45,2017-12-25 03:02:45,go to approriate shelf,process activity,robot,203r,shelf,172s,1333
2385RP,2017-12-25 02:52:45,2017-12-25 03:05:45,go to approriate shelf,process activity,robot,198r,shelf,178s,1330
3161RP,2017-12-25 03:10:45,2017-12-25 03:14:45,putdown current shelf,process activity,robot,235r,shelf,-1s,1351
2385RP,2017-12-25 03:07:45,2017-12-25 03:14:45,move shelf to dock,process activity,robot,198r,shelf,178s,1344
1622RP,2017-12-25 03:11:45,2017-12-25 03:16:45,putdown current shelf,process activity,robot,14r,shelf,-1s,1353
1319RP,2017-12-25 03:14:45,2017-12-25 03:18:45,putdown current shelf,process activity,robot,183r,shelf,-1s,1358
1896RP,2017-12-25 03:02:45,2017-12-25 03:18:45,go to approriate shelf,process activity,robot,80r,shelf,73s,1339
102RP,2017-12-25 03:22:45,2017-12-25 03:28:45,putdown current shelf,process activity,robot,75r,shelf,-1s,1370
2791RP,2017-12-25 03:21:45,2017-12-25 03:28:45,reduce speed,process activity,robot,168r,shelf,4s,1367
2791RP,2017-12-25 03:01:45,2017-12-25 03:28:45,move shelf to dock,process activity,robot,168r,shelf,4s,1338
1319RP,2017-12-25 03:24:45,2017-12-25 03:29:45,go to approriate shelf,process activity,robot,183r,shelf,63s,1374
2741RP,2017-12-25 03:13:45,2017-12-25 03:32:45,reduce speed,process activity,robot,203r,shelf,172s,1356
2741RP,2017-12-25 03:05:45,2017-12-25 03:32:45,move shelf to dock,process activity,robot,203r,shelf,172s,1342
1622RP,2017-12-25 03:17:45,2017-12-25 03:34:45,go to approriate shelf,process activity,robot,14r,shelf,197s,1361
2171RP,2017-12-25 03:29:45,2017-12-25 03:37:45,putdown current shelf,process activity,robot,164r,shelf,-1s,1382
3102RP,2017-12-25 03:17:45,2017-12-25 03:38:45,move shelf from dock,process activity,robot,84r,shelf,198s,1362
1126RP,2017-12-25 03:24:45,2017-12-25 03:39:45,putdown current shelf,process activity,robot,126r,shelf,-1s,1375
1622RP,2017-12-25 03:36:45,2017-12-25 03:39:45,move shelf to dock,process activity,robot,14r,shelf,197s,1389
3161RP,2017-12-25 03:22:45,2017-12-25 03:40:45,go to approriate shelf,process activity,robot,235r,shelf,148s,1369
1896RP,2017-12-25 03:20:45,2017-12-25 03:41:45,move shelf to dock,process activity,robot,80r,shelf,73s,1365
102RP,2017-12-25 03:28:45,2017-12-25 03:43:45,go to approriate shelf,process activity,robot,75r,shelf,119s,1380
1319RP,2017-12-25 03:37:45,2017-12-25 03:46:45,move shelf to dock,process activity,robot,183r,shelf,63s,1390
2385RP,2017-12-25 03:28:45,2017-12-25 03:48:45,move shelf from dock,process activity,robot,198r,shelf,178s,1379
2171RP,2017-12-25 03:38:45,2017-12-25 03:48:45,go to approriate shelf,process activity,robot,164r,shelf,160s,1392
3203RP,2017-12-25 03:47:45,2017-12-25 03:52:45,putdown current shelf,process activity,robot,249r,shelf,-1s,1410
1126RP,2017-12-25 03:39:45,2017-12-25 03:53:45,go to approriate shelf,process activity,robot,126r,shelf,169s,1395
102RP,2017-12-25 03:45:45,2017-12-25 03:58:45,move shelf to dock,process activity,robot,75r,shelf,119s,1405
3203RP,2017-12-25 03:53:45,2017-12-25 04:02:45,go to approriate shelf,process activity,robot,249r,shelf,179s,1423
735RP,2017-12-25 03:51:45,2017-12-25 04:04:45,putdown current shelf,process activity,robot,34r,shelf,-1s,1420
3279RP,2017-12-25 03:58:45,2017-12-25 04:04:45,putdown current shelf,process activity,robot,36r,shelf,-1s,1432
3928RP,2017-12-25 04:03:45,2017-12-25 04:07:45,putdown current shelf,process activity,robot,200r,shelf,-1s,1444
3712RP,2017-12-25 04:04:45,2017-12-25 04:08:45,putdown current shelf,process activity,robot,49r,shelf,-1s,1445
342RP,2017-12-25 04:01:45,2017-12-25 04:08:45,putdown current shelf,process activity,robot,208r,shelf,-1s,1439
3603RP,2017-12-25 03:59:45,2017-12-25 04:10:45,putdown current shelf,process activity,robot,103r,shelf,-1s,1434
2741RP,2017-12-25 03:54:45,2017-12-25 04:12:45,move shelf from dock,process activity,robot,203r,shelf,172s,1426
2171RP,2017-12-25 04:01:45,2017-12-25 04:14:45,reduce speed,process activity,robot,164r,shelf,160s,1438
2171RP,2017-12-25 03:49:45,2017-12-25 04:14:45,move shelf to dock,process activity,robot,164r,shelf,160s,1415
342RP,2017-12-25 04:08:45,2017-12-25 04:14:45,go to approriate shelf,process activity,robot,208r,shelf,118s,1454
3928RP,2017-12-25 04:08:45,2017-12-25 04:16:45,go to approriate shelf,process activity,robot,200r,shelf,164s,1453
3161RP,2017-12-25 04:04:45,2017-12-25 04:18:45,reduce speed,process activity,robot,235r,shelf,148s,1447
3161RP,2017-12-25 03:48:45,2017-12-25 04:18:45,move shelf to dock,process activity,robot,235r,shelf,148s,1412
735RP,2017-12-25 04:04:45,2017-12-25 04:20:45,go to approriate shelf,process activity,robot,34r,shelf,37s,1446
291RP,2017-12-25 04:11:45,2017-12-25 04:29:45,putdown current shelf,process activity,robot,63r,shelf,-1s,1460
3165RP,2017-12-25 04:25:45,2017-12-25 04:29:45,putdown current shelf,process activity,robot,142r,shelf,-1s,1480
3712RP,2017-12-25 04:12:45,2017-12-25 04:30:45,go to approriate shelf,process activity,robot,49r,shelf,191s,1464
1126RP,2017-12-25 04:14:45,2017-12-25 04:32:45,reduce speed,process activity,robot,126r,shelf,169s,1467
1126RP,2017-12-25 03:57:45,2017-12-25 04:32:45,move shelf to dock,process activity,robot,126r,shelf,169s,1431
1896RP,2017-12-25 04:13:45,2017-12-25 04:34:45,move shelf from dock,process activity,robot,80r,shelf,73s,1465
2791RP,2017-12-25 04:12:45,2017-12-25 04:34:45,move shelf from dock,process activity,robot,168r,shelf,4s,1462
3603RP,2017-12-25 04:10:45,2017-12-25 04:35:45,go to approriate shelf,process activity,robot,103r,shelf,123s,1459
3928RP,2017-12-25 04:17:45,2017-12-25 04:39:45,move shelf to dock,process activity,robot,200r,shelf,164s,1470
3279RP,2017-12-25 04:05:45,2017-12-25 04:40:45,go to approriate shelf,process activity,robot,36r,shelf,47s,1448
1319RP,2017-12-25 04:06:45,2017-12-25 04:42:45,move shelf from dock,process activity,robot,183r,shelf,63s,1451
3203RP,2017-12-25 04:38:45,2017-12-25 04:42:45,reduce speed,process activity,robot,249r,shelf,179s,1500
3203RP,2017-12-25 04:05:45,2017-12-25 04:43:45,move shelf to dock,process activity,robot,249r,shelf,179s,1449
2575RP,2017-12-25 04:37:45,2017-12-25 04:44:45,putdown current shelf,process activity,robot,219r,shelf,-1s,1498
3165RP,2017-12-25 04:29:45,2017-12-25 04:46:45,move shelf from dock,process activity,robot,75r,shelf,119s,1484
3165RP,2017-12-25 04:30:45,2017-12-25 04:50:45,go to approriate shelf,process activity,robot,142r,shelf,119s,1485
735RP,2017-12-25 04:22:45,2017-12-25 04:52:45,move shelf to dock,process activity,robot,34r,shelf,37s,1475
3279RP,2017-12-25 04:42:45,2017-12-25 04:54:45,move shelf to dock,process activity,robot,36r,shelf,47s,1504
3443RP,2017-12-25 04:46:45,2017-12-25 04:57:45,putdown current shelf,process activity,robot,62r,shelf,-1s,1511
3712RP,2017-12-25 04:32:45,2017-12-25 04:58:45,move shelf to dock,process activity,robot,49r,shelf,191s,1488
2575RP,2017-12-25 04:45:45,2017-12-25 05:00:45,go to approriate shelf,process activity,robot,219r,shelf,7s,1506
3603RP,2017-12-25 04:36:45,2017-12-25 05:03:45,move shelf to dock,process activity,robot,103r,shelf,123s,1493
1622RP,2017-12-25 04:32:45,2017-12-25 05:06:45,move shelf from dock,process activity,robot,14r,shelf,197s,1489
1776RP,2017-12-25 05:00:45,2017-12-25 05:08:45,putdown current shelf,process activity,robot,181r,shelf,-1s,1535
3165RP,2017-12-25 04:54:45,2017-12-25 05:09:45,move shelf to dock,process activity,robot,142r,shelf,119s,1525
1565RP,2017-12-25 04:57:45,2017-12-25 05:10:45,putdown current shelf,process activity,robot,226r,shelf,-1s,1530
342RP,2017-12-25 04:48:45,2017-12-25 05:12:45,reduce speed,process activity,robot,208r,shelf,118s,1514
342RP,2017-12-25 04:22:45,2017-12-25 05:12:45,move shelf to dock,process activity,robot,208r,shelf,118s,1476
