Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
3102CP,2017-12-25 02:25:45,2017-12-25 02:32:45,Request product,process activity,clerk,1c,product,3102p,1311
3102CP,2017-12-25 02:33:45,2017-12-25 02:33:45,Assgin robot,process activity,robot,84r,shelf,198s,1314
2791CP,2017-12-25 02:30:45,2017-12-25 02:44:45,Request product,process activity,clerk,1c,product,2791p,1313
2791CP,2017-12-25 02:45:45,2017-12-25 02:45:45,Assgin robot,process activity,robot,168r,shelf,4s,1320
2385CP,2017-12-25 02:39:45,2017-12-25 02:46:45,Request product,process activity,clerk,1c,product,2385p,1318
2385CP,2017-12-25 02:46:45,2017-12-25 02:46:45,Assgin robot,process activity,robot,198r,shelf,178s,1322
2741CP,2017-12-25 02:26:45,2017-12-25 02:49:45,Request product,process activity,clerk,1c,product,2741p,1312
2741CP,2017-12-25 02:49:45,2017-12-25 02:49:45,Assgin robot,process activity,robot,203r,shelf,172s,1325
1896CP,2017-12-25 02:35:45,2017-12-25 02:50:45,Request product,process activity,clerk,1c,product,1896p,1316
1896CP,2017-12-25 02:50:45,2017-12-25 02:50:45,Assgin robot,process activity,robot,80r,shelf,73s,1327
1622CP,2017-12-25 02:43:45,2017-12-25 03:08:45,Request product,process activity,clerk,1c,product,1622p,1319
1622CP,2017-12-25 03:08:45,2017-12-25 03:08:45,Assgin robot,process activity,robot,14r,shelf,197s,1346
3161CP,2017-12-25 02:55:45,2017-12-25 03:09:45,Request product,process activity,clerk,1c,product,3161p,1335
3161CP,2017-12-25 03:09:45,2017-12-25 03:10:45,Assgin robot,process activity,robot,235r,shelf,148s,1349
1319CP,2017-12-25 02:47:45,2017-12-25 03:11:45,Request product,process activity,clerk,1c,product,1319p,1323
1319CP,2017-12-25 03:11:45,2017-12-25 03:11:45,Assgin robot,process activity,robot,183r,shelf,63s,1354
3102CP,2017-12-25 03:17:45,2017-12-25 03:17:45,check if the product was shaked,process activity,clerk,1c,product,3102p,1363
102CP,2017-12-25 02:51:45,2017-12-25 03:21:45,Request product,process activity,clerk,1c,product,102p,1328
102CP,2017-12-25 03:21:45,2017-12-25 03:21:45,Assgin robot,process activity,robot,75r,shelf,119s,1368
1126CP,2017-12-25 02:58:45,2017-12-25 03:23:45,Request product,process activity,clerk,1c,product,1126p,1336
1126CP,2017-12-25 03:23:45,2017-12-25 03:23:45,Assgin robot,process activity,robot,126r,shelf,169s,1372
2171CP,2017-12-25 03:14:45,2017-12-25 03:27:45,Request product,process activity,clerk,1c,product,2171p,1357
2171CP,2017-12-25 03:27:45,2017-12-25 03:27:45,Assgin robot,process activity,robot,164r,shelf,160s,1378
3102CP,2017-12-25 03:37:45,2017-12-25 03:37:45,Product Delivered,process activity,clerk,1c,product,3102p,1391
3165CP,2017-12-25 03:08:45,2017-12-25 03:38:45,Request product,process activity,clerk,1c,product,3165p,1345
3165CP,2017-12-25 03:38:45,2017-12-25 03:38:45,Assgin robot,process activity,robot,142r,shelf,119s,1393
2385CP,2017-12-25 03:40:45,2017-12-25 03:40:45,check if the product was shaked,process activity,clerk,1c,product,2385p,1397
3203CP,2017-12-25 03:24:45,2017-12-25 03:42:45,Request product,process activity,clerk,1c,product,3203p,1373
3203CP,2017-12-25 03:42:45,2017-12-25 03:43:45,Assgin robot,process activity,robot,249r,shelf,179s,1402
735CP,2017-12-25 03:09:45,2017-12-25 03:43:45,Request product,process activity,clerk,1c,product,735p,1348
735CP,2017-12-25 03:46:45,2017-12-25 03:46:45,Assgin robot,process activity,robot,34r,shelf,37s,1406
3603CP,2017-12-25 03:25:45,2017-12-25 03:51:45,Request product,process activity,clerk,1c,product,3603p,1376
3603CP,2017-12-25 03:52:45,2017-12-25 03:52:45,Assgin robot,process activity,robot,103r,shelf,123s,1421
3279CP,2017-12-25 03:29:45,2017-12-25 03:52:45,Request product,process activity,clerk,1c,product,3279p,1381
3279CP,2017-12-25 03:52:45,2017-12-25 03:52:45,Assgin robot,process activity,robot,36r,shelf,47s,1422
342CP,2017-12-25 03:34:45,2017-12-25 03:55:45,Request product,process activity,clerk,1c,product,342p,1387
342CP,2017-12-25 03:55:45,2017-12-25 03:55:45,Assgin robot,process activity,robot,208r,shelf,118s,1429
3712CP,2017-12-25 03:41:45,2017-12-25 03:59:45,Request product,process activity,clerk,1c,product,3712p,1400
3712CP,2017-12-25 03:59:45,2017-12-25 03:59:45,Assgin robot,process activity,robot,49r,shelf,191s,1435
3928CP,2017-12-25 03:51:45,2017-12-25 04:00:45,Request product,process activity,clerk,1c,product,3928p,1419
3928CP,2017-12-25 04:00:45,2017-12-25 04:00:45,Assgin robot,process activity,robot,200r,shelf,164s,1437
291CP,2017-12-25 03:47:45,2017-12-25 04:05:45,Request product,process activity,clerk,1c,product,291p,1409
291CP,2017-12-25 04:10:45,2017-12-25 04:10:45,Assgin robot,process activity,robot,63r,shelf,153s,1458
2385CP,2017-12-25 04:13:45,2017-12-25 04:13:45,Product Delivered,process activity,clerk,1c,product,2385p,1466
2575CP,2017-12-25 04:09:45,2017-12-25 04:22:45,Request product,process activity,clerk,1c,product,2575p,1456
2575CP,2017-12-25 04:22:45,2017-12-25 04:22:45,Assgin robot,process activity,robot,219r,shelf,7s,1477
3443CP,2017-12-25 03:50:45,2017-12-25 04:23:45,Request product,process activity,clerk,1c,product,3443p,1416
1319CP,2017-12-25 04:25:45,2017-12-25 04:25:45,check if the product was shaked,process activity,clerk,1c,product,1319p,1479
1776CP,2017-12-25 04:00:45,2017-12-25 04:37:45,Request product,process activity,clerk,1c,product,1776p,1436
3443CP,2017-12-25 04:37:45,2017-12-25 04:37:45,Assgin robot,process activity,robot,62r,shelf,101s,1497
1776CP,2017-12-25 04:47:45,2017-12-25 04:47:45,Assgin robot,process activity,robot,181r,shelf,128s,1512
1565CP,2017-12-25 04:11:45,2017-12-25 04:48:45,Request product,process activity,clerk,1c,product,1565p,1461
1565CP,2017-12-25 04:48:45,2017-12-25 04:48:45,Assgin robot,process activity,robot,226r,shelf,53s,1515
1656CP,2017-12-25 04:18:45,2017-12-25 04:48:45,Request product,process activity,clerk,1c,product,1656p,1471
1656CP,2017-12-25 04:49:45,2017-12-25 04:49:45,Assgin robot,process activity,robot,137r,shelf,172s,1516
7CP,2017-12-25 04:30:45,2017-12-25 04:53:45,Request product,process activity,clerk,1c,product,7p,1486
7CP,2017-12-25 04:53:45,2017-12-25 04:54:45,Assgin robot,process activity,robot,40r,shelf,76s,1524
532CP,2017-12-25 04:45:45,2017-12-25 05:02:45,Request product,process activity,clerk,1c,product,532p,1507
532CP,2017-12-25 05:03:45,2017-12-25 05:03:45,Assgin robot,process activity,robot,120r,shelf,42s,1538
2301CP,2017-12-25 04:36:45,2017-12-25 05:05:45,Request product,process activity,clerk,1c,product,2301p,1496
2301CP,2017-12-25 05:05:45,2017-12-25 05:05:45,Assgin robot,process activity,robot,209r,shelf,12s,1541
712CP,2017-12-25 04:25:45,2017-12-25 05:05:45,Request product,process activity,clerk,1c,product,712p,1481
712CP,2017-12-25 05:06:45,2017-12-25 05:06:45,Assgin robot,process activity,robot,207r,shelf,42s,1542
1409CP,2017-12-25 04:47:45,2017-12-25 05:08:45,Request product,process activity,clerk,1c,product,1409p,1513
1409CP,2017-12-25 05:09:45,2017-12-25 05:09:45,Assgin robot,process activity,robot,104r,shelf,56s,1548
2422CP,2017-12-25 04:50:45,2017-12-25 05:11:45,Request product,process activity,clerk,1c,product,2422p,1519
2422CP,2017-12-25 05:12:45,2017-12-25 05:12:45,Assgin robot,process activity,robot,222r,shelf,66s,1552
2372CP,2017-12-25 04:54:45,2017-12-25 05:12:45,Request product,process activity,clerk,1c,product,2372p,1526
209CP,2017-12-25 04:38:45,2017-12-25 05:19:45,Request product,process activity,clerk,1c,product,209p,1499
209CP,2017-12-25 05:20:45,2017-12-25 05:20:45,Assgin robot,process activity,robot,165r,shelf,3s,1562
3547CP,2017-12-25 05:07:45,2017-12-25 05:22:45,Request product,process activity,clerk,1c,product,3547p,1545
3547CP,2017-12-25 05:22:45,2017-12-25 05:22:45,Assgin robot,process activity,robot,56r,shelf,54s,1568
374CP,2017-12-25 05:20:45,2017-12-25 05:22:45,Request product,process activity,clerk,1c,product,374p,1563
2372CP,2017-12-25 05:28:45,2017-12-25 05:28:45,Assgin robot,process activity,robot,85r,shelf,43s,1578
2290CP,2017-12-25 04:57:45,2017-12-25 05:29:45,Request product,process activity,clerk,1c,product,2290p,1529
2290CP,2017-12-25 05:30:45,2017-12-25 05:30:45,Assgin robot,process activity,robot,238r,shelf,40s,1582
3044CP,2017-12-25 05:12:45,2017-12-25 05:33:45,Request product,process activity,clerk,1c,product,3044p,1553
3044CP,2017-12-25 05:33:45,2017-12-25 05:33:45,Assgin robot,process activity,robot,18r,shelf,184s,1587
374CP,2017-12-25 05:38:45,2017-12-25 05:38:45,Assgin robot,process activity,robot,178r,shelf,126s,1598
1319CP,2017-12-25 05:39:45,2017-12-25 05:39:45,Product Delivered,process activity,clerk,1c,product,1319p,1600
1896CP,2017-12-25 05:42:45,2017-12-25 05:42:45,check if the product was shaked,process activity,clerk,1c,product,1896p,1604
2580CP,2017-12-25 05:24:45,2017-12-25 05:43:45,Request product,process activity,clerk,1c,product,2580p,1571
1910CP,2017-12-25 05:21:45,2017-12-25 05:47:45,Request product,process activity,clerk,1c,product,1910p,1565
1910CP,2017-12-25 05:47:45,2017-12-25 05:47:45,Assgin robot,process activity,robot,186r,shelf,93s,1613
2027CP,2017-12-25 05:07:45,2017-12-25 05:48:45,Request product,process activity,clerk,1c,product,2027p,1544
2027CP,2017-12-25 05:48:45,2017-12-25 05:48:45,Assgin robot,process activity,robot,236r,shelf,187s,1616
2195CP,2017-12-25 05:37:45,2017-12-25 05:55:45,Request product,process activity,clerk,1c,product,2195p,1597
2195CP,2017-12-25 05:56:45,2017-12-25 05:56:45,Assgin robot,process activity,robot,221r,shelf,158s,1629
2580CP,2017-12-25 05:57:45,2017-12-25 05:57:45,Assgin robot,process activity,robot,115r,shelf,187s,1632
298CP,2017-12-25 05:16:45,2017-12-25 06:00:45,Request product,process activity,clerk,1c,product,298p,1557
298CP,2017-12-25 06:00:45,2017-12-25 06:00:45,Assgin robot,process activity,robot,224r,shelf,197s,1636
1327CP,2017-12-25 05:46:45,2017-12-25 06:05:45,Request product,process activity,clerk,1c,product,1327p,1610
