Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
50RP,2017-12-25 02:36:17,2017-12-25 02:42:17,putdown current shelf,process activity,robot,12r,shelf,-1s,1315
50RP,2017-12-25 02:43:17,2017-12-25 02:45:17,go to approriate shelf,process activity,robot,12r,shelf,24s,1316
319RP,2017-12-25 02:44:17,2017-12-25 02:47:17,putdown current shelf,process activity,robot,17r,shelf,-1s,1318
319RP,2017-12-25 02:47:17,2017-12-25 02:51:17,go to approriate shelf,process activity,robot,17r,shelf,3s,1322
475RP,2017-12-25 02:54:17,2017-12-25 02:58:17,putdown current shelf,process activity,robot,0r,shelf,-1s,1327
319RP,2017-12-25 02:53:17,2017-12-25 02:59:17,move shelf to dock,process activity,robot,17r,shelf,3s,1326
475RP,2017-12-25 02:58:17,2017-12-25 03:09:17,go to approriate shelf,process activity,robot,0r,shelf,35s,1330
319RP,2017-12-25 03:06:17,2017-12-25 03:12:17,move shelf from dock,process activity,robot,17r,shelf,3s,1336
562RP,2017-12-25 03:08:17,2017-12-25 03:12:17,putdown current shelf,process activity,robot,6r,shelf,-1s,1340
567RP,2017-12-25 03:15:17,2017-12-25 03:16:17,putdown current shelf,process activity,robot,14r,shelf,-1s,1348
50RP,2017-12-25 03:01:17,2017-12-25 03:17:17,reduce speed,process activity,robot,12r,shelf,24s,1332
50RP,2017-12-25 02:46:17,2017-12-25 03:17:17,move shelf to dock,process activity,robot,12r,shelf,24s,1320
562RP,2017-12-25 03:12:17,2017-12-25 03:20:17,go to approriate shelf,process activity,robot,6r,shelf,8s,1345
272RP,2017-12-25 03:19:17,2017-12-25 03:22:17,putdown current shelf,process activity,robot,23r,shelf,-1s,1354
272RP,2017-12-25 03:25:17,2017-12-25 03:28:17,go to approriate shelf,process activity,robot,23r,shelf,13s,1365
358RP,2017-12-25 03:25:17,2017-12-25 03:28:17,putdown current shelf,process activity,robot,9r,shelf,-1s,1366
475RP,2017-12-25 03:23:17,2017-12-25 03:29:17,reduce speed,process activity,robot,0r,shelf,35s,1362
475RP,2017-12-25 03:11:17,2017-12-25 03:29:17,move shelf to dock,process activity,robot,0r,shelf,35s,1343
562RP,2017-12-25 03:25:17,2017-12-25 03:32:17,reduce speed,process activity,robot,6r,shelf,8s,1367
562RP,2017-12-25 03:21:17,2017-12-25 03:32:17,move shelf to dock,process activity,robot,6r,shelf,8s,1359
567RP,2017-12-25 03:17:17,2017-12-25 03:35:17,go to approriate shelf,process activity,robot,14r,shelf,28s,1352
582RP,2017-12-25 03:29:17,2017-12-25 03:37:17,putdown current shelf,process activity,robot,11r,shelf,-1s,1374
378RP,2017-12-25 03:36:17,2017-12-25 03:39:17,putdown current shelf,process activity,robot,2r,shelf,-1s,1381
50RP,2017-12-25 03:26:17,2017-12-25 03:39:17,move shelf from dock,process activity,robot,12r,shelf,24s,1368
358RP,2017-12-25 03:28:17,2017-12-25 03:43:17,go to approriate shelf,process activity,robot,9r,shelf,29s,1373
272RP,2017-12-25 03:42:17,2017-12-25 03:48:17,reduce speed,process activity,robot,23r,shelf,13s,1392
272RP,2017-12-25 03:38:17,2017-12-25 03:48:17,move shelf to dock,process activity,robot,23r,shelf,13s,1386
