Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 02:39:27,74r,1322
shelfMoved,2017-12-25 02:46:27,202r,1329
shelfDelivered,2017-12-25 02:55:27,74r,1342
disposeShelf,2017-12-25 02:58:27,74r,1347
shelfMoved,2017-12-25 03:03:27,77r,1355
shelfMoved,2017-12-25 03:09:27,183r,1365
shelfMoved,2017-12-25 03:10:27,234r,1366
shelfMoved,2017-12-25 03:13:27,149r,1370
shelfDelivered,2017-12-25 03:16:27,202r,1377
disposeShelf,2017-12-25 03:19:27,202r,1383
shelfMoved,2017-12-25 03:22:27,35r,1387
shelfDelivered,2017-12-25 03:24:27,149r,1391
shelfMoved,2017-12-25 03:26:27,109r,1393
shelfDelivered,2017-12-25 03:30:27,35r,1399
shelfMoved,2017-12-25 03:34:27,95r,1405
shelfDelivered,2017-12-25 03:36:27,183r,1407
disposeShelf,2017-12-25 03:38:27,149r,1409
shelfDelivered,2017-12-25 03:40:27,109r,1414
shelfDelivered,2017-12-25 03:47:27,95r,1426
shelfDelivered,2017-12-25 03:49:27,77r,1427
shelfMoved,2017-12-25 03:53:27,84r,1435
shelfDelivered,2017-12-25 03:55:27,234r,1437
shelfMoved,2017-12-25 03:57:27,171r,1439
shelfMoved,2017-12-25 04:00:27,17r,1442
shelfMoved,2017-12-25 04:02:27,155r,1443
disposeShelf,2017-12-25 04:06:27,35r,1450
disposeShelf,2017-12-25 04:08:27,183r,1455
shelfMoved,2017-12-25 04:17:27,110r,1473
shelfMoved,2017-12-25 04:23:27,176r,1483
shelfMoved,2017-12-25 04:25:27,167r,1485
shelfDelivered,2017-12-25 04:31:27,17r,1497
shelfMoved,2017-12-25 04:34:27,247r,1503
shelfDelivered,2017-12-25 04:37:27,110r,1507
disposeShelf,2017-12-25 04:40:27,77r,1510
disposeShelf,2017-12-25 04:41:27,95r,1511
shelfDelivered,2017-12-25 04:44:27,84r,1516
shelfDelivered,2017-12-25 04:46:27,247r,1518
shelfDelivered,2017-12-25 04:49:27,171r,1522
shelfMoved,2017-12-25 04:51:27,50r,1523
shelfMoved,2017-12-25 04:52:27,22r,1525
shelfMoved,2017-12-25 04:53:27,102r,1526
shelfDelivered,2017-12-25 05:01:27,155r,1541
shelfMoved,2017-12-25 05:04:27,74r,1543
shelfMoved,2017-12-25 05:06:27,228r,1546
shelfDelivered,2017-12-25 05:09:27,102r,1552
disposeShelf,2017-12-25 05:10:27,109r,1556
shelfMoved,2017-12-25 05:17:27,135r,1569
shelfDelivered,2017-12-25 05:19:27,167r,1573
shelfDelivered,2017-12-25 05:23:27,176r,1581
shelfMoved,2017-12-25 05:29:27,244r,1592
shelfDelivered,2017-12-25 05:33:27,74r,1598
shelfMoved,2017-12-25 05:36:27,140r,1602
shelfDelivered,2017-12-25 05:39:27,22r,1608
shelfMoved,2017-12-25 05:44:27,7r,1615
shelfDelivered,2017-12-25 05:48:27,135r,1621
shelfMoved,2017-12-25 05:51:27,56r,1625
shelfMoved,2017-12-25 05:53:27,71r,1628
shelfMoved,2017-12-25 05:55:27,158r,1632
shelfDelivered,2017-12-25 05:58:27,7r,1635
shelfDelivered,2017-12-25 05:59:27,56r,1636
disposeShelf,2017-12-25 06:03:27,17r,1642
shelfDelivered,2017-12-25 06:05:27,140r,1643
shelfMoved,2017-12-25 06:07:27,128r,1645
shelfMoved,2017-12-25 06:10:27,159r,1653
shelfDelivered,2017-12-25 06:13:27,158r,1657
shelfMoved,2017-12-25 06:15:27,69r,1658
shelfDelivered,2017-12-25 06:18:27,71r,1661
shelfMoved,2017-12-25 06:20:27,11r,1663
shelfDelivered,2017-12-25 06:26:27,50r,1676
shelfMoved,2017-12-25 06:29:27,119r,1681
