Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 12:07:05,190r,1324
shelfMoved,2017-12-25 12:10:05,64r,1328
shelfDelivered,2017-12-25 12:18:05,64r,1340
disposeShelf,2017-12-25 12:23:05,64r,1346
shelfMoved,2017-12-25 12:27:05,95r,1351
shelfMoved,2017-12-25 12:31:05,196r,1357
shelfDelivered,2017-12-25 12:35:05,190r,1363
shelfMoved,2017-12-25 12:40:05,44r,1370
disposeShelf,2017-12-25 12:42:05,190r,1373
shelfDelivered,2017-12-25 12:45:05,95r,1376
shelfDelivered,2017-12-25 12:47:05,196r,1378
shelfDelivered,2017-12-25 12:50:05,44r,1383
shelfMoved,2017-12-25 12:56:05,172r,1389
shelfMoved,2017-12-25 13:00:05,220r,1396
disposeShelf,2017-12-25 13:22:05,95r,1400
shelfMoved,2017-12-25 13:25:05,113r,1404
shelfMoved,2017-12-25 13:29:05,81r,1410
shelfDelivered,2017-12-25 13:31:05,172r,1413
shelfMoved,2017-12-25 13:35:05,244r,1420
shelfDelivered,2017-12-25 13:38:05,81r,1423
shelfDelivered,2017-12-25 13:42:05,220r,1434
shelfDelivered,2017-12-25 13:50:05,113r,1447
shelfMoved,2017-12-25 13:54:05,215r,1454
disposeShelf,2017-12-25 14:01:05,196r,1465
shelfDelivered,2017-12-25 14:03:05,244r,1468
shelfMoved,2017-12-25 14:06:05,124r,1472
shelfMoved,2017-12-25 14:11:05,171r,1481
shelfMoved,2017-12-25 14:13:05,201r,1483
shelfMoved,2017-12-25 14:18:05,139r,1491
shelfMoved,2017-12-25 14:20:05,8r,1493
shelfDelivered,2017-12-25 14:24:05,139r,1500
shelfDelivered,2017-12-25 14:26:05,201r,1501
shelfDelivered,2017-12-25 14:30:05,171r,1508
shelfMoved,2017-12-25 14:33:05,20r,1513
shelfMoved,2017-12-25 14:37:05,19r,1518
shelfMoved,2017-12-25 14:41:05,70r,1522
shelfMoved,2017-12-25 14:42:05,195r,1524
shelfDelivered,2017-12-25 14:43:05,124r,1527
shelfMoved,2017-12-25 14:46:05,14r,1534
shelfDelivered,2017-12-25 14:48:05,20r,1536
shelfMoved,2017-12-25 14:50:05,88r,1538
shelfMoved,2017-12-25 14:53:05,142r,1542
shelfDelivered,2017-12-25 14:55:05,8r,1544
shelfMoved,2017-12-25 14:59:05,150r,1550
disposeShelf,2017-12-25 15:05:05,220r,1561
shelfDelivered,2017-12-25 15:06:05,88r,1562
shelfDelivered,2017-12-25 15:10:05,19r,1570
shelfMoved,2017-12-25 15:14:05,243r,1576
shelfDelivered,2017-12-25 15:15:05,215r,1578
shelfDelivered,2017-12-25 15:19:05,195r,1583
