Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
1620RP,2017-12-25 02:31:03,2017-12-25 02:34:03,putdown current shelf,process activity,robot,109r,shelf,-1s,1315
1620RP,2017-12-25 02:34:03,2017-12-25 02:37:03,go to approriate shelf,process activity,robot,109r,shelf,170s,1317
1219RP,2017-12-25 02:37:03,2017-12-25 02:40:03,putdown current shelf,process activity,robot,21r,shelf,-1s,1320
1620RP,2017-12-25 02:39:03,2017-12-25 02:43:03,move shelf to dock,process activity,robot,109r,shelf,170s,1322
1219RP,2017-12-25 02:41:03,2017-12-25 02:52:03,go to approriate shelf,process activity,robot,21r,shelf,23s,1323
2013RP,2017-12-25 02:51:03,2017-12-25 02:55:03,putdown current shelf,process activity,robot,101r,shelf,-1s,1336
2685RP,2017-12-25 02:50:03,2017-12-25 02:57:03,putdown current shelf,process activity,robot,195r,shelf,-1s,1334
1219RP,2017-12-25 02:54:03,2017-12-25 02:58:03,move shelf to dock,process activity,robot,21r,shelf,23s,1341
2013RP,2017-12-25 02:55:03,2017-12-25 02:59:03,go to approriate shelf,process activity,robot,101r,shelf,45s,1342
1087RP,2017-12-25 02:54:03,2017-12-25 03:01:03,putdown current shelf,process activity,robot,222r,shelf,-1s,1340
1620RP,2017-12-25 02:47:03,2017-12-25 03:02:03,move shelf from dock,process activity,robot,109r,shelf,170s,1330
691RP,2017-12-25 02:58:03,2017-12-25 03:02:03,putdown current shelf,process activity,robot,87r,shelf,-1s,1348
923RP,2017-12-25 02:58:03,2017-12-25 03:04:03,putdown current shelf,process activity,robot,42r,shelf,-1s,1347
2685RP,2017-12-25 02:57:03,2017-12-25 03:07:03,go to approriate shelf,process activity,robot,195r,shelf,173s,1346
728RP,2017-12-25 03:07:03,2017-12-25 03:11:03,putdown current shelf,process activity,robot,90r,shelf,-1s,1361
691RP,2017-12-25 03:03:03,2017-12-25 03:12:03,go to approriate shelf,process activity,robot,87r,shelf,125s,1356
2013RP,2017-12-25 03:01:03,2017-12-25 03:16:03,move shelf to dock,process activity,robot,101r,shelf,45s,1352
2685RP,2017-12-25 03:09:03,2017-12-25 03:20:03,move shelf to dock,process activity,robot,195r,shelf,173s,1363
923RP,2017-12-25 03:06:03,2017-12-25 03:21:03,go to approriate shelf,process activity,robot,42r,shelf,100s,1359
691RP,2017-12-25 03:14:03,2017-12-25 03:22:03,move shelf to dock,process activity,robot,87r,shelf,125s,1368
1087RP,2017-12-25 03:01:03,2017-12-25 03:24:03,go to approriate shelf,process activity,robot,222r,shelf,197s,1353
728RP,2017-12-25 03:11:03,2017-12-25 03:26:03,go to approriate shelf,process activity,robot,90r,shelf,138s,1365
1219RP,2017-12-25 03:15:03,2017-12-25 03:27:03,move shelf from dock,process activity,robot,21r,shelf,23s,1371
3981RP,2017-12-25 03:21:03,2017-12-25 03:32:03,putdown current shelf,process activity,robot,30r,shelf,-1s,1382
1151RP,2017-12-25 03:19:03,2017-12-25 03:33:03,putdown current shelf,process activity,robot,22r,shelf,-1s,1376
1674RP,2017-12-25 03:28:03,2017-12-25 03:34:03,putdown current shelf,process activity,robot,169r,shelf,-1s,1390
3981RP,2017-12-25 03:32:03,2017-12-25 03:40:03,go to approriate shelf,process activity,robot,30r,shelf,165s,1399
1087RP,2017-12-25 03:33:03,2017-12-25 03:44:03,move shelf to dock,process activity,robot,222r,shelf,197s,1400
377RP,2017-12-25 03:39:03,2017-12-25 03:45:03,putdown current shelf,process activity,robot,175r,shelf,-1s,1414
2559RP,2017-12-25 03:35:03,2017-12-25 03:47:03,putdown current shelf,process activity,robot,203r,shelf,-1s,1406
377RP,2017-12-25 03:45:03,2017-12-25 03:49:03,go to approriate shelf,process activity,robot,175r,shelf,33s,1421
2013RP,2017-12-25 03:36:03,2017-12-25 03:49:03,move shelf from dock,process activity,robot,101r,shelf,45s,1407
2418RP,2017-12-25 03:37:03,2017-12-25 03:51:03,putdown current shelf,process activity,robot,171r,shelf,-1s,1410
1674RP,2017-12-25 03:35:03,2017-12-25 03:53:03,go to approriate shelf,process activity,robot,169r,shelf,190s,1405
1151RP,2017-12-25 03:38:03,2017-12-25 03:56:03,go to approriate shelf,process activity,robot,22r,shelf,1s,1412
2883RP,2017-12-25 03:49:03,2017-12-25 04:01:03,putdown current shelf,process activity,robot,162r,shelf,-1s,1427
2685RP,2017-12-25 03:50:03,2017-12-25 04:02:03,move shelf from dock,process activity,robot,195r,shelf,173s,1429
728RP,2017-12-25 03:51:03,2017-12-25 04:03:03,reduce speed,process activity,robot,90r,shelf,138s,1431
728RP,2017-12-25 03:32:03,2017-12-25 04:03:03,move shelf to dock,process activity,robot,90r,shelf,138s,1398
2418RP,2017-12-25 03:52:03,2017-12-25 04:08:03,go to approriate shelf,process activity,robot,171r,shelf,113s,1435
691RP,2017-12-25 03:52:03,2017-12-25 04:10:03,move shelf from dock,process activity,robot,87r,shelf,125s,1434
2559RP,2017-12-25 03:49:03,2017-12-25 04:11:03,go to approriate shelf,process activity,robot,203r,shelf,24s,1428
1207RP,2017-12-25 04:00:03,2017-12-25 04:13:03,putdown current shelf,process activity,robot,236r,shelf,-1s,1444
377RP,2017-12-25 03:55:03,2017-12-25 04:14:03,move shelf to dock,process activity,robot,175r,shelf,33s,1439
923RP,2017-12-25 03:48:03,2017-12-25 04:16:03,reduce speed,process activity,robot,42r,shelf,100s,1425
923RP,2017-12-25 03:28:03,2017-12-25 04:16:03,move shelf to dock,process activity,robot,42r,shelf,100s,1391
2559RP,2017-12-25 04:13:03,2017-12-25 04:20:03,move shelf to dock,process activity,robot,203r,shelf,24s,1466
3088RP,2017-12-25 04:14:03,2017-12-25 04:22:03,putdown current shelf,process activity,robot,19r,shelf,-1s,1468
2883RP,2017-12-25 04:01:03,2017-12-25 04:23:03,go to approriate shelf,process activity,robot,162r,shelf,89s,1447
2418RP,2017-12-25 04:09:03,2017-12-25 04:25:03,move shelf to dock,process activity,robot,171r,shelf,113s,1457
3981RP,2017-12-25 04:01:03,2017-12-25 04:26:03,reduce speed,process activity,robot,30r,shelf,165s,1446
3981RP,2017-12-25 03:42:03,2017-12-25 04:26:03,move shelf to dock,process activity,robot,30r,shelf,165s,1418
1941RP,2017-12-25 04:07:03,2017-12-25 04:28:03,putdown current shelf,process activity,robot,8r,shelf,-1s,1454
2883RP,2017-12-25 04:25:03,2017-12-25 04:33:03,move shelf to dock,process activity,robot,162r,shelf,89s,1480
73RP,2017-12-25 04:20:03,2017-12-25 04:34:03,putdown current shelf,process activity,robot,190r,shelf,-1s,1474
1207RP,2017-12-25 04:14:03,2017-12-25 04:35:03,go to approriate shelf,process activity,robot,236r,shelf,146s,1467
3088RP,2017-12-25 04:23:03,2017-12-25 04:36:03,go to approriate shelf,process activity,robot,19r,shelf,166s,1477
3783RP,2017-12-25 04:19:03,2017-12-25 04:37:03,putdown current shelf,process activity,robot,188r,shelf,-1s,1472
1087RP,2017-12-25 04:08:03,2017-12-25 04:38:03,move shelf from dock,process activity,robot,222r,shelf,197s,1455
3795RP,2017-12-25 04:31:03,2017-12-25 04:40:03,putdown current shelf,process activity,robot,84r,shelf,-1s,1492
