Chip,Timestamp,Item Id,Entry Id
shelfMoved,2017-12-25 02:39:03,109r,1321
shelfDelivered,2017-12-25 02:44:03,109r,1325
disposeShelf,2017-12-25 02:46:03,109r,1328
shelfMoved,2017-12-25 02:53:03,21r,1339
shelfDelivered,2017-12-25 02:58:03,21r,1349
shelfMoved,2017-12-25 03:00:03,101r,1351
shelfMoved,2017-12-25 03:08:03,195r,1362
disposeShelf,2017-12-25 03:11:03,21r,1364
shelfMoved,2017-12-25 03:13:03,87r,1367
shelfDelivered,2017-12-25 03:18:03,101r,1374
shelfDelivered,2017-12-25 03:20:03,195r,1380
shelfMoved,2017-12-25 03:21:03,42r,1383
shelfDelivered,2017-12-25 03:24:03,87r,1386
shelfMoved,2017-12-25 03:26:03,222r,1387
shelfMoved,2017-12-25 03:27:03,90r,1388
disposeShelf,2017-12-25 03:30:03,101r,1393
shelfMoved,2017-12-25 03:42:03,30r,1417
disposeShelf,2017-12-25 03:44:03,87r,1419
shelfDelivered,2017-12-25 03:44:03,222r,1420
disposeShelf,2017-12-25 03:47:03,195r,1424
shelfMoved,2017-12-25 03:55:03,175r,1438
shelfMoved,2017-12-25 03:57:03,22r,1441
shelfMoved,2017-12-25 03:59:03,169r,1443
shelfDelivered,2017-12-25 04:05:03,90r,1452
disposeShelf,2017-12-25 04:07:03,222r,1453
shelfMoved,2017-12-25 04:08:03,171r,1456
shelfMoved,2017-12-25 04:13:03,203r,1465
shelfDelivered,2017-12-25 04:16:03,175r,1469
shelfDelivered,2017-12-25 04:18:03,42r,1470
shelfDelivered,2017-12-25 04:22:03,203r,1475
shelfMoved,2017-12-25 04:24:03,162r,1479
shelfDelivered,2017-12-25 04:26:03,171r,1482
shelfDelivered,2017-12-25 04:27:03,30r,1483
shelfDelivered,2017-12-25 04:34:03,162r,1497
shelfMoved,2017-12-25 04:36:03,236r,1499
shelfMoved,2017-12-25 04:39:03,19r,1505
shelfMoved,2017-12-25 04:43:03,190r,1513
shelfMoved,2017-12-25 04:48:03,188r,1520
disposeShelf,2017-12-25 04:54:03,90r,1531
shelfMoved,2017-12-25 04:56:03,8r,1532
shelfMoved,2017-12-25 04:57:03,84r,1534
shelfMoved,2017-12-25 05:00:03,117r,1539
shelfDelivered,2017-12-25 05:02:03,19r,1542
shelfDelivered,2017-12-25 05:03:03,22r,1543
shelfDelivered,2017-12-25 05:05:03,169r,1545
shelfDelivered,2017-12-25 05:08:03,190r,1550
disposeShelf,2017-12-25 05:09:03,203r,1551
shelfDelivered,2017-12-25 05:13:03,84r,1559
shelfDelivered,2017-12-25 05:15:03,117r,1560
shelfMoved,2017-12-25 05:17:03,138r,1562
shelfMoved,2017-12-25 05:20:03,131r,1570
shelfDelivered,2017-12-25 05:21:03,8r,1572
shelfMoved,2017-12-25 05:25:03,214r,1579
shelfMoved,2017-12-25 05:28:03,74r,1582
shelfDelivered,2017-12-25 05:29:03,131r,1584
shelfDelivered,2017-12-25 05:31:03,138r,1585
shelfDelivered,2017-12-25 05:33:03,236r,1589
shelfDelivered,2017-12-25 05:38:03,188r,1598
disposeShelf,2017-12-25 05:42:03,171r,1603
disposeShelf,2017-12-25 05:44:03,30r,1605
shelfMoved,2017-12-25 05:46:03,146r,1607
shelfDelivered,2017-12-25 05:54:03,74r,1623
shelfMoved,2017-12-25 05:59:03,59r,1632
shelfDelivered,2017-12-25 06:01:03,214r,1635
shelfMoved,2017-12-25 06:04:03,91r,1639
shelfMoved,2017-12-25 06:08:03,179r,1644
shelfMoved,2017-12-25 06:12:03,71r,1650
shelfMoved,2017-12-25 06:15:03,238r,1656
shelfDelivered,2017-12-25 06:26:03,71r,1679
shelfDelivered,2017-12-25 06:28:03,146r,1684
shelfMoved,2017-12-25 06:32:03,77r,1691
shelfMoved,2017-12-25 06:33:03,14r,1692
shelfMoved,2017-12-25 06:35:03,31r,1693
shelfMoved,2017-12-25 06:37:03,81r,1696
shelfDelivered,2017-12-25 06:41:03,31r,1704
shelfDelivered,2017-12-25 06:41:03,179r,1705
shelfMoved,2017-12-25 06:43:03,34r,1707
shelfMoved,2017-12-25 06:46:03,155r,1713
shelfDelivered,2017-12-25 06:47:03,59r,1715
shelfDelivered,2017-12-25 06:51:03,91r,1721
shelfMoved,2017-12-25 06:55:03,231r,1729
shelfDelivered,2017-12-25 06:57:03,81r,1732
shelfDelivered,2017-12-25 06:59:03,238r,1733
shelfDelivered,2017-12-25 07:04:03,155r,1741
shelfMoved,2017-12-25 07:06:03,18r,1742
shelfDelivered,2017-12-25 07:08:03,231r,1745
disposeShelf,2017-12-25 07:14:03,175r,1756
shelfMoved,2017-12-25 07:16:03,159r,1759
shelfMoved,2017-12-25 07:22:03,119r,1770
shelfMoved,2017-12-25 07:24:03,185r,1772
shelfDelivered,2017-12-25 07:28:03,77r,1779
shelfMoved,2017-12-25 07:30:03,54r,1782
shelfDelivered,2017-12-25 07:32:03,14r,1784
disposeShelf,2017-12-25 07:36:03,42r,1790
shelfDelivered,2017-12-25 07:43:03,34r,1804
shelfMoved,2017-12-25 07:46:03,150r,1808
shelfMoved,2017-12-25 07:48:03,174r,1809
shelfMoved,2017-12-25 07:49:03,130r,1813
shelfDelivered,2017-12-25 07:51:03,174r,1816
shelfMoved,2017-12-25 07:54:03,211r,1821
shelfMoved,2017-12-25 07:57:03,149r,1823
shelfDelivered,2017-12-25 07:59:03,18r,1825
shelfMoved,2017-12-25 08:02:03,166r,1829
disposeShelf,2017-12-25 08:05:03,22r,1833
shelfDelivered,2017-12-25 08:07:03,185r,1835
shelfDelivered,2017-12-25 08:09:03,119r,1837
shelfDelivered,2017-12-25 08:10:03,159r,1839
