Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
554RP,2017-12-25 02:36:45,2017-12-25 02:42:45,putdown current shelf,process activity,robot,224r,shelf,-1s,1315
680RP,2017-12-25 02:45:45,2017-12-25 02:52:45,putdown current shelf,process activity,robot,14r,shelf,-1s,1321
1488RP,2017-12-25 02:52:45,2017-12-25 02:53:45,putdown current shelf,process activity,robot,8r,shelf,-1s,1325
554RP,2017-12-25 02:43:45,2017-12-25 02:58:45,go to approriate shelf,process activity,robot,224r,shelf,31s,1318
680RP,2017-12-25 02:52:45,2017-12-25 03:02:45,go to approriate shelf,process activity,robot,14r,shelf,30s,1326
594RP,2017-12-25 02:57:45,2017-12-25 03:03:45,putdown current shelf,process activity,robot,19r,shelf,-1s,1330
817RP,2017-12-25 03:02:45,2017-12-25 03:05:45,putdown current shelf,process activity,robot,29r,shelf,-1s,1338
3747RP,2017-12-25 03:00:45,2017-12-25 03:07:45,putdown current shelf,process activity,robot,103r,shelf,-1s,1334
1488RP,2017-12-25 02:53:45,2017-12-25 03:08:45,go to approriate shelf,process activity,robot,8r,shelf,186s,1327
3747RP,2017-12-25 03:07:45,2017-12-25 03:10:45,go to approriate shelf,process activity,robot,103r,shelf,17s,1349
1509RP,2017-12-25 03:02:45,2017-12-25 03:14:45,putdown current shelf,process activity,robot,73r,shelf,-1s,1339
554RP,2017-12-25 03:03:45,2017-12-25 03:15:45,reduce speed,process activity,robot,224r,shelf,31s,1342
554RP,2017-12-25 03:01:45,2017-12-25 03:15:45,move shelf to dock,process activity,robot,224r,shelf,31s,1336
766RP,2017-12-25 03:10:45,2017-12-25 03:18:45,putdown current shelf,process activity,robot,121r,shelf,-1s,1353
828RP,2017-12-25 03:15:45,2017-12-25 03:19:45,putdown current shelf,process activity,robot,35r,shelf,-1s,1361
817RP,2017-12-25 03:06:45,2017-12-25 03:21:45,go to approriate shelf,process activity,robot,29r,shelf,53s,1345
1509RP,2017-12-25 03:14:45,2017-12-25 03:22:45,go to approriate shelf,process activity,robot,73r,shelf,77s,1358
