Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
554CP,2017-12-25 02:26:45,2017-12-25 02:35:45,Request product,process activity,clerk,1c,product,554p,1312
554CP,2017-12-25 02:35:45,2017-12-25 02:36:45,Assgin robot,process activity,robot,224r,shelf,31s,1314
680CP,2017-12-25 02:41:45,2017-12-25 02:44:45,Request product,process activity,clerk,1c,product,680p,1317
680CP,2017-12-25 02:44:45,2017-12-25 02:44:45,Assgin robot,process activity,robot,14r,shelf,30s,1320
1488CP,2017-12-25 02:25:45,2017-12-25 02:50:45,Request product,process activity,clerk,1c,product,1488p,1311
1488CP,2017-12-25 02:51:45,2017-12-25 02:51:45,Assgin robot,process activity,robot,8r,shelf,186s,1323
594CP,2017-12-25 02:32:45,2017-12-25 02:56:45,Request product,process activity,clerk,1c,product,594p,1313
594CP,2017-12-25 02:57:45,2017-12-25 02:57:45,Assgin robot,process activity,robot,19r,shelf,43s,1329
3747CP,2017-12-25 02:46:45,2017-12-25 02:58:45,Request product,process activity,clerk,1c,product,3747p,1322
3747CP,2017-12-25 02:58:45,2017-12-25 02:58:45,Assgin robot,process activity,robot,103r,shelf,17s,1331
817CP,2017-12-25 02:37:45,2017-12-25 02:59:45,Request product,process activity,clerk,1c,product,817p,1316
817CP,2017-12-25 03:00:45,2017-12-25 03:00:45,Assgin robot,process activity,robot,29r,shelf,53s,1335
1509CP,2017-12-25 02:44:45,2017-12-25 03:01:45,Request product,process activity,clerk,1c,product,1509p,1319
1509CP,2017-12-25 03:01:45,2017-12-25 03:01:45,Assgin robot,process activity,robot,73r,shelf,77s,1337
766CP,2017-12-25 02:55:45,2017-12-25 03:09:45,Request product,process activity,clerk,1c,product,766p,1328
766CP,2017-12-25 03:10:45,2017-12-25 03:10:45,Assgin robot,process activity,robot,121r,shelf,168s,1352
828CP,2017-12-25 02:51:45,2017-12-25 03:12:45,Request product,process activity,clerk,1c,product,828p,1324
828CP,2017-12-25 03:14:45,2017-12-25 03:14:45,Assgin robot,process activity,robot,35r,shelf,49s,1359
101CP,2017-12-25 03:07:45,2017-12-25 03:20:45,Request product,process activity,clerk,1c,product,101p,1348
101CP,2017-12-25 03:22:45,2017-12-25 03:22:45,Assgin robot,process activity,robot,133r,shelf,85s,1371
2650CP,2017-12-25 03:03:45,2017-12-25 03:24:45,Request product,process activity,clerk,1c,product,2650p,1341
2650CP,2017-12-25 03:24:45,2017-12-25 03:24:45,Assgin robot,process activity,robot,92r,shelf,198s,1376
1518CP,2017-12-25 02:59:45,2017-12-25 03:24:45,Request product,process activity,clerk,1c,product,1518p,1332
1518CP,2017-12-25 03:31:45,2017-12-25 03:31:45,Assgin robot,process activity,robot,115r,shelf,76s,1387
554CP,2017-12-25 03:34:45,2017-12-25 03:34:45,check if the product was shaked,process activity,clerk,1c,product,554p,1390
3788CP,2017-12-25 03:20:45,2017-12-25 03:41:45,Request product,process activity,clerk,1c,product,3788p,1369
2250CP,2017-12-25 03:13:45,2017-12-25 03:45:45,Request product,process activity,clerk,1c,product,2250p,1356
2250CP,2017-12-25 03:45:45,2017-12-25 03:45:45,Assgin robot,process activity,robot,183r,shelf,174s,1406
3351CP,2017-12-25 03:18:45,2017-12-25 03:46:45,Request product,process activity,clerk,1c,product,3351p,1364
3351CP,2017-12-25 03:46:45,2017-12-25 03:46:45,Assgin robot,process activity,robot,248r,shelf,160s,1407
1844CP,2017-12-25 03:31:45,2017-12-25 03:46:45,Request product,process activity,clerk,1c,product,1844p,1385
1844CP,2017-12-25 03:47:45,2017-12-25 03:47:45,Assgin robot,process activity,robot,79r,shelf,170s,1408
2792CP,2017-12-25 03:24:45,2017-12-25 03:48:45,Request product,process activity,clerk,1c,product,2792p,1375
2792CP,2017-12-25 03:48:45,2017-12-25 03:48:45,Assgin robot,process activity,robot,4r,shelf,90s,1412
3788CP,2017-12-25 03:55:45,2017-12-25 03:55:45,Assgin robot,process activity,robot,222r,shelf,143s,1425
3054CP,2017-12-25 03:51:45,2017-12-25 03:57:45,Request product,process activity,clerk,1c,product,3054p,1417
1450CP,2017-12-25 03:41:45,2017-12-25 04:02:45,Request product,process activity,clerk,1c,product,1450p,1401
1450CP,2017-12-25 04:02:45,2017-12-25 04:02:45,Assgin robot,process activity,robot,93r,shelf,77s,1437
2940CP,2017-12-25 03:38:45,2017-12-25 04:12:45,Request product,process activity,clerk,1c,product,2940p,1395
2940CP,2017-12-25 04:13:45,2017-12-25 04:13:45,Assgin robot,process activity,robot,184r,shelf,28s,1454
3054CP,2017-12-25 04:14:45,2017-12-25 04:14:45,Assgin robot,process activity,robot,239r,shelf,154s,1457
